Time(s),Density,AvgSpeed(m/s),Alpha,CongestionScore_CD,Weight_wij,Sigma_Constrained(0/1),RerouteTriggered(0/1),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,CongestionTime_snapshot_s,CO2_cum_g
1882,0.599,6.969,0.481,0.591,0.519,1,1,111149,0,6221,678.712,244.09,23930.383
1883,0.62,6.677,0.46,0.612,0.54,1,0,111232,0,6227,717.504,266.703,23946.448
1884,0.601,6.945,0.479,0.593,0.521,1,1,111294,0,6231,697.9,251.665,23962.118
1885,0.581,7.234,0.499,0.573,0.501,1,0,111354,0,6235,677.574,236.235,23977.361
1886,0.589,7.119,0.491,0.581,0.509,1,1,111415,0,6239,671.667,237.391,23992.775
1887,0.636,6.441,0.444,0.628,0.556,1,0,111499,0,6245,715.025,272.77,24009.189
1888,0.623,6.622,0.457,0.615,0.543,1,1,111582,0,6251,728.22,272.345,24025.336
1889,0.666,6.009,0.414,0.658,0.586,1,1,111668,0,6257,730.211,291.6,24042.387
1890,0.601,6.949,0.479,0.593,0.521,1,0,111730,0,6261,706.609,254.693,24058.051
1891,0.575,7.325,0.505,0.567,0.495,0,0,111790,0,6265,704.775,243.087,24073.161
1892,0.646,6.295,0.434,0.638,0.566,1,1,111875,0,6271,700.636,271.505,24089.79
1893,0.661,6.074,0.419,0.653,0.581,1,1,111961,0,6277,748.776,297.008,24106.745
1894,0.577,7.288,0.503,0.569,0.497,0,0,112021,0,6281,710.942,246.304,24121.91
1895,0.596,7.013,0.484,0.588,0.516,1,0,112082,0,6285,686.208,245.541,24137.48
1896,0.574,7.343,0.506,0.566,0.494,0,0,112142,0,6289,662.75,228.083,24152.563
1897,0.6,6.961,0.48,0.592,0.52,1,1,112203,0,6293,700.328,252.079,24168.209
1898,0.665,6.023,0.415,0.657,0.585,1,1,112289,0,6299,730.038,291.114,24185.239
1899,0.585,7.172,0.495,0.577,0.505,1,1,112349,0,6303,703.613,247.125,24200.574
1900,0.579,7.27,0.501,0.571,0.499,0,0,112409,0,6307,703.799,244.329,24215.764
1901,0.588,7.131,0.492,0.58,0.508,1,0,112470,0,6311,689.385,243.304,24231.16
1902,0.599,6.973,0.481,0.591,0.519,1,0,112531,0,6315,701.912,252.302,24246.789
1903,0.577,7.287,0.503,0.569,0.497,0,0,112591,0,6319,694.981,240.781,24261.954
1904,0.583,7.202,0.497,0.575,0.503,1,0,112651,0,6323,685.694,239.976,24277.244
1905,0.56,7.547,0.52,0.552,0.48,0,0,112710,0,6326,689.179,231.365,24292.026
1906,0.638,6.415,0.442,0.63,0.558,1,0,112794,0,6332,730.091,279.293,24308.478
1907,0.617,6.716,0.463,0.609,0.537,1,1,112877,0,6338,693.685,256.726,24324.486
1908,0.589,7.127,0.491,0.581,0.509,1,1,112938,0,6342,669.977,236.571,24339.888
1909,0.629,6.542,0.451,0.621,0.549,1,1,113022,0,6348,730.231,275.507,24356.152
1910,0.554,7.627,0.526,0.546,0.474,0,0,113080,0,6351,655.754,217.974,24370.816
1911,0.609,6.823,0.471,0.601,0.529,1,1,113162,0,6356,725.283,265.22,24386.666
1912,0.594,7.043,0.486,0.586,0.514,1,0,113223,0,6360,709.652,253.045,24402.192
1913,0.632,6.501,0.448,0.624,0.552,1,1,113307,0,6366,699.543,265.11,24418.517
1914,0.591,7.089,0.489,0.583,0.511,1,0,113368,0,6370,684.937,242.915,24433.974
1915,0.583,7.201,0.497,0.575,0.503,1,0,113428,0,6374,677.565,237.168,24449.267
1916,0.606,6.877,0.474,0.598,0.526,1,0,113490,0,6378,699.568,254.239,24465.037
1917,0.572,7.362,0.508,0.564,0.492,0,0,113550,0,6382,691.467,237.416,24480.091
1918,0.545,7.759,0.535,0.537,0.465,0,0,113608,0,6385,667.938,218.387,24494.56
1919,0.6,6.965,0.48,0.592,0.52,1,1,113669,0,6389,717.725,258.22,24510.2
1920,0.559,7.559,0.521,0.551,0.479,0,0,113728,0,6392,694.74,232.899,24524.965
1921,0.608,6.843,0.472,0.6,0.528,1,0,113810,0,6397,721.656,263.291,24540.786
1922,0.587,7.143,0.493,0.579,0.507,1,0,113871,0,6401,717.095,252.736,24556.164
1923,0.637,6.423,0.443,0.629,0.557,1,1,113955,0,6407,720.561,275.422,24572.605
1924,0.625,6.601,0.455,0.617,0.545,1,0,114038,0,6413,725.326,271.878,24588.782
1925,0.572,7.369,0.508,0.564,0.492,0,0,114098,0,6417,665.862,228.455,24603.827
1926,0.617,6.717,0.463,0.609,0.537,1,0,114181,0,6423,699.756,258.957,24619.835
1927,0.546,7.738,0.534,0.538,0.466,0,0,114239,0,6426,668.293,219.066,24634.334
1928,0.536,7.89,0.544,0.528,0.456,0,0,114296,0,6429,671.925,216.031,24648.609
1929,0.578,7.278,0.502,0.57,0.498,0,0,114356,0,6433,699.959,242.776,24663.788
1930,0.59,7.099,0.49,0.582,0.51,1,1,114417,0,6437,672.342,238.177,24679.231
1931,0.544,7.771,0.536,0.536,0.464,0,0,114475,0,6440,674.197,220.094,24693.682
1932,0.585,7.177,0.495,0.577,0.505,1,1,114535,0,6444,672.654,236.125,24709.011
1933,0.621,6.655,0.459,0.613,0.541,1,1,114618,0,6450,734.797,273.788,24725.108
1934,0.55,7.686,0.53,0.542,0.47,0,0,114676,0,6453,658.347,217.229,24739.685
1935,0.596,7.018,0.484,0.588,0.516,1,0,114737,0,6457,707.669,253.055,24755.247
1936,0.623,6.633,0.457,0.615,0.543,1,1,114820,0,6463,713.298,266.452,24771.378
1937,0.614,6.757,0.466,0.606,0.534,1,0,114902,0,6469,718.268,264.598,24787.325
1938,0.554,7.632,0.526,0.546,0.474,0,0,114960,0,6472,653.908,217.237,24801.982
1939,0.6,6.96,0.48,0.592,0.52,1,1,115021,0,6476,698.716,251.528,24817.63
1940,0.522,8.09,0.558,0.514,0.442,0,0,115077,0,6479,665.169,208.37,24831.61
1941,0.533,7.933,0.547,0.525,0.453,0,0,115134,0,6482,649.413,207.632,24845.822
1942,0.585,7.183,0.495,0.577,0.505,1,1,115194,0,6486,714.218,250.539,24861.141
1943,0.61,6.818,0.47,0.602,0.53,1,0,115276,0,6492,684.599,250.47,24876.998
1944,0.533,7.936,0.547,0.525,0.453,0,0,115333,0,6495,665.756,212.786,24891.206
1945,0.547,7.724,0.533,0.539,0.467,0,0,115391,0,6498,661.728,217.31,24905.727
1946,0.556,7.603,0.524,0.548,0.476,0,0,115449,0,6501,659.875,220.006,24920.426
1947,0.549,7.696,0.531,0.541,0.469,0,0,115507,0,6504,658.753,217.082,24934.988
1948,0.584,7.187,0.496,0.576,0.504,1,1,115567,0,6508,673.243,236.04,24950.301
1949,0.565,7.473,0.515,0.557,0.485,0,0,115626,0,6511,678.879,229.986,24965.192
1950,0.542,7.807,0.538,0.534,0.462,0,0,115683,0,6514,676.694,219.9,24979.59
1951,0.593,7.061,0.487,0.585,0.513,1,0,115744,0,6518,717.678,255.37,24995.089
1952,0.605,6.888,0.475,0.597,0.525,1,0,115806,0,6522,709.376,257.494,25010.844
1953,0.514,8.205,0.566,0.506,0.434,0,0,115861,0,6525,674.42,208.047,25024.654
1954,0.587,7.151,0.493,0.579,0.507,1,1,115922,0,6529,671.061,236.27,25040.02
1955,0.526,8.039,0.554,0.518,0.446,0,0,115978,0,6532,659.109,207.839,25054.075
1956,0.504,8.354,0.576,0.496,0.424,0,0,116033,0,6535,671.139,202.898,25067.665
1957,0.553,7.646,0.527,0.545,0.473,0,0,116091,0,6538,671.059,222.528,25082.301
1958,0.596,7.022,0.484,0.588,0.516,1,0,116152,0,6542,715.895,255.888,25097.857
1959,0.526,8.03,0.554,0.518,0.446,0,0,116208,0,6545,682.229,215.407,25111.927
1960,0.519,8.133,0.561,0.511,0.439,0,0,116264,0,6548,638.339,198.814,25125.843
1961,0.522,8.092,0.558,0.514,0.442,0,0,116320,0,6551,656.014,205.442,25139.821
1962,0.525,8.054,0.555,0.517,0.445,0,0,116376,0,6554,661.657,208.238,25153.854
1963,0.544,7.766,0.536,0.536,0.464,0,0,116434,0,6557,659.306,215.357,25168.312
1964,0.501,8.393,0.579,0.493,0.421,0,0,116489,0,6560,628.408,188.968,25181.845
1965,0.507,8.304,0.573,0.499,0.427,0,0,116544,0,6563,671.752,204.471,25195.51
1966,0.497,8.459,0.583,0.489,0.417,0,0,116598,0,6566,646.47,192.642,25208.946
1967,0.513,8.218,0.567,0.505,0.433,0,0,116653,0,6569,647.37,199.361,25222.738
1968,0.562,7.518,0.518,0.554,0.482,0,0,116712,0,6572,704.512,237.364,25237.563
1969,0.586,7.157,0.494,0.578,0.506,1,1,116773,0,6576,716.501,252.105,25252.92
1970,0.538,7.861,0.542,0.53,0.458,0,0,116830,0,6579,685.491,221.227,25267.239
1971,0.508,8.295,0.572,0.5,0.428,0,0,116885,0,6582,652.591,198.893,25280.917
1972,0.571,7.377,0.509,0.563,0.491,0,0,116944,0,6586,703.888,241.258,25295.95
1973,0.5,8.403,0.58,0.492,0.42,0,0,116999,0,6589,658.281,197.667,25309.468
1974,0.484,8.639,0.596,0.476,0.404,0,0,117052,0,6592,664.914,193.183,25322.638
1975,0.574,7.335,0.506,0.566,0.494,0,0,117112,0,6596,678.635,233.777,25337.733
1976,0.529,7.989,0.551,0.521,0.449,0,0,117169,0,6599,681.514,216.323,25351.862
1977,0.486,8.619,0.594,0.478,0.406,0,0,117222,0,6602,623.127,181.542,25365.061
1978,0.544,7.772,0.536,0.536,0.464,0,0,117280,0,6605,653.963,213.445,25379.51
1979,0.513,8.22,0.567,0.505,0.433,0,0,117335,0,6608,675.753,208.043,25393.299
1980,0.51,8.265,0.57,0.502,0.43,0,0,117390,0,6611,645.339,197.478,25407.021
1981,0.476,8.755,0.604,0.468,0.396,0,0,117443,0,6614,630.577,180.159,25420.019
1982,0.55,7.684,0.53,0.542,0.47,0,0,117501,0,6617,683.528,225.603,25434.599
1983,0.534,7.911,0.546,0.526,0.454,0,0,117558,0,6620,647.287,207.543,25448.843
1984,0.518,8.148,0.562,0.51,0.438,0,0,117614,0,6623,670.081,208.3,25462.738
1985,0.495,8.48,0.585,0.487,0.415,0,0,117668,0,6626,654.331,194.396,25476.143
1986,0.547,7.733,0.533,0.539,0.467,0,0,117726,0,6629,654.583,214.712,25490.65
1987,0.562,7.513,0.518,0.554,0.482,0,0,117785,0,6632,661.9,223.129,25505.481
1988,0.488,8.588,0.592,0.48,0.408,0,0,117839,0,6635,642.283,187.967,25518.727
1989,0.541,7.813,0.539,0.533,0.461,0,0,117896,0,6638,661.44,214.773,25533.116
1990,0.48,8.707,0.6,0.472,0.4,0,0,117949,0,6641,615.277,177.016,25546.186
1991,0.55,7.681,0.53,0.542,0.47,0,0,118007,0,6644,673.562,222.38,25560.769
1992,0.475,8.777,0.605,0.467,0.395,0,0,118060,0,6647,625.499,178.161,25573.736
1993,0.472,8.823,0.608,0.464,0.392,0,0,118113,0,6649,631.493,178.649,25586.634
1994,0.526,8.033,0.554,0.518,0.446,0,0,118169,0,6652,687.943,217.125,25600.699
1995,0.53,7.969,0.55,0.522,0.45,0,0,118226,0,6655,680.444,216.544,25614.858
1996,0.548,7.713,0.532,0.54,0.468,0,0,118284,0,6658,684.98,225.257,25629.395
1997,0.534,7.923,0.546,0.526,0.454,0,0,118341,0,6661,653.74,209.306,25643.622
1998,0.549,7.703,0.531,0.541,0.469,0,0,118399,0,6664,697.095,229.514,25658.173
1999,0.529,7.993,0.551,0.521,0.449,0,0,118456,0,6667,648.267,205.679,25672.297
2000,0.535,7.899,0.545,0.527,0.455,0,0,118513,0,6670,677.388,217.539,25686.56
2001,0.547,7.733,0.533,0.539,0.467,0,0,118571,0,6673,697.616,228.833,25701.067
2002,0.5,8.41,0.58,0.492,0.42,0,0,118626,0,6676,661.723,198.527,25714.576
2003,0.471,8.829,0.609,0.463,0.391,0,0,118678,0,6678,654.453,184.991,25727.465
2004,0.508,8.291,0.572,0.5,0.428,0,0,118733,0,6681,675.171,205.873,25741.149
2005,0.462,8.958,0.618,0.454,0.382,0,0,118785,0,6683,631.1,175.018,25753.848
2006,0.45,9.132,0.63,0.442,0.37,0,0,118836,0,6685,625.302,168.908,25766.29
2007,0.452,9.11,0.628,0.444,0.372,0,0,118887,0,6687,627.737,170.139,25778.765
2008,0.477,8.737,0.603,0.469,0.397,0,0,118940,0,6690,630.686,180.68,25791.791
2009,0.451,9.121,0.629,0.443,0.371,0,0,118991,0,6692,622.749,168.512,25804.25
2010,0.471,8.834,0.609,0.463,0.391,0,0,119043,0,6694,650.572,183.754,25817.132
2011,0.52,8.116,0.56,0.512,0.44,0,0,119099,0,6697,668.329,208.642,25831.075
2012,0.525,8.054,0.555,0.517,0.445,0,0,119155,0,6700,669.111,210.599,25845.109
2013,0.461,8.97,0.619,0.453,0.381,0,0,119207,0,6702,607.718,168.245,25857.791
2014,0.526,8.032,0.554,0.518,0.446,0,0,119263,0,6705,681.139,215.005,25871.857
2015,0.502,8.382,0.578,0.494,0.422,0,0,119318,0,6708,630.609,189.925,25885.407
2016,0.43,9.428,0.65,0.422,0.35,0,0,119368,0,6710,591.481,152.541,25897.414
2017,0.447,9.184,0.633,0.439,0.367,0,0,119419,0,6712,616.838,165.291,25909.779
2018,0.469,8.855,0.611,0.461,0.389,0,0,119471,0,6714,625.233,176.05,25922.63
2019,0.491,8.544,0.589,0.483,0.411,0,0,119525,0,6717,621.606,183.046,25935.941
2020,0.459,8.998,0.621,0.451,0.379,0,0,119577,0,6719,605.305,166.852,25948.58
2021,0.511,8.25,0.569,0.503,0.431,0,0,119632,0,6722,649.756,199.223,25962.324
2022,0.492,8.524,0.588,0.484,0.412,0,0,119686,0,6725,658.091,194.324,25975.664
2023,0.518,8.149,0.562,0.51,0.438,0,0,119742,0,6728,665.875,206.946,25989.557
2024,0.477,8.737,0.603,0.469,0.397,0,0,119795,0,6731,650.108,186.226,26002.581
2025,0.419,9.585,0.661,0.411,0.339,0,0,119844,0,6733,610.692,153.517,26014.355
2026,0.473,8.808,0.607,0.465,0.393,0,0,119897,0,6736,660.191,187.189,26027.276
2027,0.486,8.61,0.594,0.478,0.406,0,0,119951,0,6739,618.243,180.346,26040.488
2028,0.469,8.857,0.611,0.461,0.389,0,0,120003,0,6741,625.296,176.034,26053.337
2029,0.465,8.913,0.615,0.457,0.385,0,0,120055,0,6743,654.676,182.782,26066.103
2030,0.426,9.48,0.654,0.418,0.346,0,0,120104,0,6745,611.714,156.436,26078.033
2031,0.453,9.099,0.627,0.445,0.373,0,0,120155,0,6747,603.22,163.778,26090.524
2032,0.474,8.782,0.606,0.466,0.394,0,0,120208,0,6750,614.779,174.97,26103.483
2033,0.444,9.219,0.636,0.436,0.364,0,0,120259,0,6752,618.567,164.865,26115.797
2034,0.47,8.841,0.61,0.462,0.39,0,0,120311,0,6754,633.569,178.772,26128.669
2035,0.465,8.919,0.615,0.457,0.385,0,0,120363,0,6756,637.077,177.717,26141.427
2036,0.438,9.308,0.642,0.43,0.358,0,0,120413,0,6758,637.833,167.657,26153.61
2037,0.425,9.5,0.655,0.417,0.345,0,0,120462,0,6760,591.724,150.84,26165.51
2038,0.41,9.72,0.67,0.402,0.33,0,0,120510,0,6762,625.789,153.812,26177.084
2039,0.464,8.933,0.616,0.456,0.384,0,0,120562,0,6764,639.257,177.932,26189.82
2040,0.455,9.056,0.625,0.447,0.375,0,0,120613,0,6766,608.189,166.209,26202.375
2041,0.443,9.239,0.637,0.435,0.363,0,0,120663,0,6768,630.365,167.488,26214.66
2042,0.421,9.549,0.659,0.413,0.341,0,0,120712,0,6770,590.149,149.228,26226.487
2043,0.411,9.694,0.669,0.403,0.331,0,0,120760,0,6772,606.3,149.679,26238.1
2044,0.395,9.931,0.685,0.387,0.315,0,0,120807,0,6774,609.397,144.459,26249.363
2045,0.482,8.676,0.598,0.474,0.402,0,0,120860,0,6777,637.841,184.327,26262.478
2046,0.416,9.624,0.664,0.408,0.336,0,0,120909,0,6779,599.5,149.738,26274.194
2047,0.398,9.891,0.682,0.39,0.318,0,0,120956,0,6781,583.752,139.34,26285.516
2048,0.461,8.969,0.619,0.453,0.381,0,0,121008,0,6783,644.535,178.448,26298.198
2049,0.412,9.693,0.668,0.404,0.332,0,0,121056,0,6785,586.048,144.713,26309.814
2050,0.412,9.689,0.668,0.404,0.332,0,0,121104,0,6787,629.329,155.499,26321.434
2051,0.468,8.879,0.612,0.46,0.388,0,0,121156,0,6789,637.439,178.85,26334.25
2052,0.449,9.146,0.631,0.441,0.369,0,0,121207,0,6791,601.294,162.068,26346.671
2053,0.405,9.787,0.675,0.397,0.325,0,0,121255,0,6793,591.342,143.704,26358.146
2054,0.417,9.615,0.663,0.409,0.337,0,0,121304,0,6795,606.631,151.747,26369.876
2055,0.407,9.754,0.673,0.399,0.327,0,0,121352,0,6797,587.419,143.556,26381.401
2056,0.418,9.605,0.662,0.41,0.338,0,0,121401,0,6799,622.029,155.862,26393.146
2057,0.464,8.933,0.616,0.456,0.384,0,0,121453,0,6801,623.303,173.504,26405.882
2058,0.459,9.011,0.621,0.451,0.379,0,0,121505,0,6803,604.28,166.245,26418.502
2059,0.376,10.204,0.704,0.368,0.296,0,0,121551,0,6805,571.964,129.141,26429.363
2060,0.441,9.272,0.639,0.433,0.361,0,0,121601,0,6807,639.443,169.031,26441.6
2061,0.371,10.281,0.709,0.363,0.291,0,0,121646,0,6809,596.628,132.806,26452.347
2062,0.432,9.398,0.648,0.424,0.352,0,0,121696,0,6811,592.081,153.408,26464.396
2063,0.459,8.998,0.621,0.451,0.379,0,0,121748,0,6813,635.851,175.293,26477.037
2064,0.458,9.017,0.622,0.45,0.378,0,0,121800,0,6815,634.14,174.304,26489.648
2065,0.452,9.108,0.628,0.444,0.372,0,0,121851,0,6817,621.597,168.519,26502.126
2066,0.386,10.069,0.694,0.378,0.306,0,0,121897,0,6819,587.429,135.893,26513.185
2067,0.446,9.19,0.634,0.438,0.366,0,0,121948,0,6821,617.489,165.319,26525.542
2068,0.447,9.174,0.633,0.439,0.367,0,0,121999,0,6823,600.912,161.28,26537.922
2069,0.397,9.902,0.683,0.389,0.317,0,0,122046,0,6825,603.829,143.864,26549.228
2070,0.434,9.361,0.646,0.426,0.354,0,0,122096,0,6827,624.385,162.742,26561.332
2071,0.401,9.841,0.679,0.393,0.321,0,0,122144,0,6829,615.519,148.22,26572.729
2072,0.373,10.246,0.707,0.365,0.293,0,0,122190,0,6831,610.419,136.762,26583.528
2073,0.429,9.432,0.651,0.421,0.349,0,0,122240,0,6833,607.17,156.465,26595.527
2074,0.379,10.172,0.701,0.371,0.299,0,0,122286,0,6835,582.34,132.255,26606.435
2075,0.402,9.831,0.678,0.394,0.322,0,0,122334,0,6837,612.534,147.744,26617.846
2076,0.425,9.497,0.655,0.417,0.345,0,0,122383,0,6839,631.429,161.019,26629.749
2077,0.415,9.641,0.665,0.407,0.335,0,0,122432,0,6841,600.047,149.439,26641.44
2078,0.349,10.598,0.731,0.341,0.269,0,0,122476,0,6842,588.985,123.38,26651.719
2079,0.434,9.373,0.646,0.426,0.354,0,0,122526,0,6844,595.611,154.94,26663.806
2080,0.409,9.73,0.671,0.401,0.329,0,0,122574,0,6846,590.525,144.905,26675.366
2081,0.357,10.487,0.723,0.349,0.277,0,0,122618,0,6847,568.205,121.632,26685.809
2082,0.419,9.582,0.661,0.411,0.339,0,0,122667,0,6849,600.609,151.046,26697.586
2083,0.415,9.636,0.665,0.407,0.335,0,0,122716,0,6851,607.992,151.541,26709.284
2084,0.405,9.783,0.675,0.397,0.325,0,0,122764,0,6853,614.694,149.476,26720.765
2085,0.4,9.862,0.68,0.392,0.32,0,0,122811,0,6855,575.749,138.139,26732.131
2086,0.4,9.857,0.68,0.392,0.32,0,0,122859,0,6857,612.948,147.183,26743.503
2087,0.397,9.898,0.683,0.389,0.317,0,0,122906,0,6859,603.572,143.905,26754.815
2088,0.368,10.32,0.712,0.36,0.288,0,0,122951,0,6860,569.93,125.925,26765.503
2089,0.34,10.735,0.74,0.332,0.26,0,0,122994,0,6861,587.702,119.759,26775.579
2090,0.379,10.17,0.701,0.371,0.299,0,0,123040,0,6863,604.865,137.403,26786.49
2091,0.337,10.78,0.743,0.329,0.257,0,0,123083,0,6864,563.134,113.722,26796.5
2092,0.343,10.686,0.737,0.335,0.263,0,0,123127,0,6865,587.146,120.835,26806.648
2093,0.411,9.703,0.669,0.403,0.331,0,0,123175,0,6867,580.624,143.131,26818.249
2094,0.375,10.226,0.705,0.367,0.295,0,0,123221,0,6869,607.424,136.571,26829.076
2095,0.379,10.161,0.701,0.371,0.299,0,0,123267,0,6871,587.401,133.648,26839.999
2096,0.361,10.429,0.719,0.353,0.281,0,0,123312,0,6872,569.359,123.244,26850.527
2097,0.345,10.658,0.735,0.337,0.265,0,0,123356,0,6873,582.047,120.477,26860.718
2098,0.321,11.0,0.759,0.313,0.241,0,0,123398,0,6874,543.663,104.823,26870.403
2099,0.394,9.946,0.686,0.386,0.314,0,0,123445,0,6876,611.863,144.673,26881.644
2100,0.407,9.754,0.673,0.399,0.327,0,0,123493,0,6878,605.686,148.018,26893.168
2101,0.374,10.236,0.706,0.366,0.294,0,0,123539,0,6880,566.469,127.141,26903.982
2102,0.374,10.234,0.706,0.366,0.294,0,0,123585,0,6882,605.857,136.025,26914.797
2103,0.401,9.852,0.679,0.393,0.321,0,0,123633,0,6884,594.539,142.882,26926.177
2104,0.329,10.887,0.751,0.321,0.249,0,0,123676,0,6885,550.33,108.687,26936.029
2105,0.373,10.253,0.707,0.365,0.293,0,0,123722,0,6887,571.669,127.893,26946.816
2106,0.32,11.017,0.76,0.312,0.24,0,0,123764,0,6888,573.24,110.143,26956.477
2107,0.335,10.804,0.745,0.327,0.255,0,0,123807,0,6889,573.561,115.246,26966.452
2108,0.325,10.944,0.755,0.317,0.245,0,0,123849,0,6890,577.148,112.633,26976.22
2109,0.346,10.639,0.734,0.338,0.266,0,0,123893,0,6891,580.422,120.596,26986.439
2110,0.306,11.219,0.774,0.298,0.226,0,0,123934,0,6892,577.407,106.108,26995.801
2111,0.335,10.807,0.745,0.327,0.255,0,0,123977,0,6893,551.27,110.707,27005.772
2112,0.318,11.054,0.762,0.31,0.238,0,0,124019,0,6894,547.243,104.29,27015.377
2113,0.339,10.74,0.741,0.331,0.259,0,0,124062,0,6895,580.196,118.117,27025.446
2114,0.302,11.279,0.778,0.294,0.222,0,0,124103,0,6896,540.945,98.073,27034.72
2115,0.367,10.342,0.713,0.359,0.287,0,0,124148,0,6897,571.032,125.658,27045.377
2116,0.326,10.934,0.754,0.318,0.246,0,0,124190,0,6898,561.406,109.785,27055.16
2117,0.356,10.504,0.724,0.348,0.276,0,0,124234,0,6899,558.772,119.216,27065.577
2118,0.313,11.125,0.767,0.305,0.233,0,0,124275,0,6900,556.414,104.417,27075.078
2119,0.351,10.568,0.729,0.343,0.271,0,0,124319,0,6901,589.097,124.116,27085.401
2120,0.3,11.313,0.78,0.292,0.22,0,0,124359,0,6902,528.542,95.063,27094.624
2121,0.343,10.692,0.737,0.335,0.263,0,0,124402,0,6903,551.115,113.292,27104.764
2122,0.38,10.149,0.7,0.372,0.3,0,0,124448,0,6905,613.121,139.815,27115.705
2123,0.324,10.957,0.756,0.316,0.244,0,0,124490,0,6906,572.609,111.423,27125.454
2124,0.282,11.575,0.798,0.274,0.202,0,0,124529,0,6907,527.402,89.149,27134.29
2125,0.345,10.654,0.735,0.337,0.265,0,0,124573,0,6908,547.914,113.498,27144.487
2126,0.336,10.784,0.744,0.328,0.256,0,0,124616,0,6909,561.829,113.349,27154.49
2127,0.33,10.876,0.75,0.322,0.25,0,0,124659,0,6910,562.119,111.28,27164.359
2128,0.344,10.674,0.736,0.336,0.264,0,0,124703,0,6911,569.391,117.477,27174.526
2129,0.295,11.386,0.785,0.287,0.215,0,0,124743,0,6912,553.684,97.914,27183.641
2130,0.329,10.889,0.751,0.321,0.249,0,0,124786,0,6913,584.362,115.376,27193.491
2131,0.274,11.68,0.806,0.266,0.194,0,0,124825,0,6914,541.276,89.141,27202.173
2132,0.368,10.321,0.712,0.36,0.288,0,0,124870,0,6915,577.361,127.544,27212.86
2133,0.308,11.196,0.772,0.3,0.228,0,0,124911,0,6916,567.457,104.822,27222.257
2134,0.337,10.773,0.743,0.329,0.257,0,0,124954,0,6917,550.565,111.34,27232.277
2135,0.356,10.495,0.724,0.348,0.276,0,0,124998,0,6918,558.584,119.384,27242.708
2136,0.302,11.275,0.778,0.294,0.222,0,0,125039,0,6919,565.174,102.546,27251.988
2137,0.309,11.184,0.771,0.301,0.229,0,0,125080,0,6920,531.026,98.345,27261.401
2138,0.358,10.473,0.722,0.35,0.278,0,0,125125,0,6921,603.49,129.53,27271.864
2139,0.339,10.749,0.741,0.331,0.259,0,0,125168,0,6922,553.051,112.38,27281.92
2140,0.307,11.211,0.773,0.299,0.227,0,0,125209,0,6923,534.498,98.397,27291.294
2141,0.277,11.651,0.803,0.269,0.197,0,0,125248,0,6924,554.075,91.922,27300.019
2142,0.282,11.564,0.798,0.274,0.202,0,0,125287,0,6925,555.372,94.133,27308.872
2143,0.34,10.727,0.74,0.332,0.26,0,0,125330,0,6926,594.899,121.422,27318.96
2144,0.315,11.097,0.765,0.307,0.235,0,0,125372,0,6927,557.913,105.345,27328.503
2145,0.257,11.937,0.823,0.249,0.177,0,0,125409,0,6928,509.585,78.511,27336.806
2146,0.286,11.51,0.794,0.278,0.206,0,0,125449,0,6929,556.743,95.604,27345.738
2147,0.318,11.05,0.762,0.31,0.238,0,0,125491,0,6930,573.703,109.45,27355.351
2148,0.274,11.686,0.806,0.266,0.194,0,0,125530,0,6931,541.976,89.128,27364.024
2149,0.33,10.877,0.75,0.322,0.25,0,0,125573,0,6932,546.007,108.069,27373.892
2150,0.255,11.958,0.825,0.247,0.175,0,0,125610,0,6933,514.216,78.763,27382.163
2151,0.282,11.577,0.798,0.274,0.202,0,0,125649,0,6934,542.284,91.628,27390.997
2152,0.313,11.114,0.767,0.305,0.233,0,0,125690,0,6935,555.381,104.466,27400.514
2153,0.288,11.486,0.792,0.28,0.208,0,0,125730,0,6936,537.776,92.874,27409.482
2154,0.282,11.567,0.798,0.274,0.202,0,0,125769,0,6937,526.312,89.136,27418.33
2155,0.294,11.398,0.786,0.286,0.214,0,0,125809,0,6938,530.833,93.617,27427.428
2156,0.333,10.835,0.747,0.325,0.253,0,0,125852,0,6939,577.237,115.251,27437.357
2157,0.276,11.659,0.804,0.268,0.196,0,0,125891,0,6940,536.668,88.84,27446.07
2158,0.265,11.817,0.815,0.257,0.185,0,0,125929,0,6941,524.598,83.418,27454.549
2159,0.275,11.678,0.805,0.267,0.195,0,0,125968,0,6942,556.517,91.706,27463.234
2160,0.301,11.299,0.779,0.293,0.221,0,0,126009,0,6943,571.682,103.171,27472.479
2161,0.268,11.767,0.812,0.26,0.188,0,0,126047,0,6944,524.956,84.566,27481.033
2162,0.265,11.822,0.815,0.257,0.185,0,0,126085,0,6945,556.506,88.373,27489.505
2163,0.301,11.295,0.779,0.293,0.221,0,0,126126,0,6946,569.614,102.895,27498.756
2164,0.264,11.834,0.816,0.256,0.184,0,0,126164,0,6947,552.703,87.501,27507.21
2165,0.324,10.956,0.756,0.316,0.244,0,0,126206,0,6948,540.548,105.211,27516.96
2166,0.263,11.846,0.817,0.255,0.183,0,0,126244,0,6949,511.158,80.668,27525.397
2167,0.289,11.474,0.791,0.281,0.209,0,0,126284,0,6950,523.146,90.615,27534.383
2168,0.308,11.187,0.772,0.3,0.228,0,0,126325,0,6951,558.362,103.346,27543.792
2169,0.278,11.628,0.802,0.27,0.198,0,0,126364,0,6952,556.373,92.823,27552.551
