Time(s),Density,AvgSpeed(m/s),Alpha,CongestionScore_CD,Weight_wij,Sigma_Constrained(0/1),RerouteTriggered(0/1),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,CongestionTime_snapshot_s,CO2_cum_g
2010,0.524,8.069,0.556,0.516,0.444,0,0,119223,0,6755,667.784,209.763,25830.652
2011,0.5,8.406,0.58,0.492,0.42,0,0,119278,0,6758,669.141,200.84,25844.165
2012,0.51,8.267,0.57,0.502,0.43,0,0,119333,0,6761,651.422,199.282,25857.884
2013,0.458,9.015,0.622,0.45,0.378,0,0,119385,0,6763,608.425,167.29,25870.499
2014,0.467,8.89,0.613,0.459,0.387,0,0,119437,0,6765,642.555,180.005,25883.298
2015,0.528,8.011,0.552,0.52,0.448,0,0,119493,0,6768,640.166,202.629,25897.396
2016,0.517,8.162,0.563,0.509,0.437,0,0,119549,0,6771,640.457,198.702,25911.269
2017,0.518,8.155,0.562,0.51,0.438,0,0,119605,0,6774,643.837,199.932,25925.153
2018,0.444,9.221,0.636,0.436,0.364,0,0,119656,0,6776,614.112,163.635,25937.465
2019,0.49,8.56,0.59,0.482,0.41,0,0,119710,0,6779,621.049,182.465,25950.751
2020,0.509,8.278,0.571,0.501,0.429,0,0,119765,0,6782,648.085,197.961,25964.454
2021,0.501,8.402,0.579,0.493,0.421,0,0,119820,0,6785,665.07,199.737,25977.974
2022,0.429,9.443,0.651,0.421,0.349,0,0,119870,0,6787,621.793,159.948,25989.956
2023,0.486,8.609,0.594,0.478,0.406,0,0,119924,0,6790,635.919,185.544,26003.171
2024,0.436,9.336,0.644,0.428,0.356,0,0,119974,0,6792,599.469,156.881,26015.313
2025,0.474,8.786,0.606,0.466,0.394,0,0,120027,0,6795,644.16,183.214,26028.265
2026,0.436,9.342,0.644,0.428,0.356,0,0,120077,0,6797,598.898,156.565,26040.397
2027,0.414,9.657,0.666,0.406,0.334,0,0,120125,0,6799,587.767,145.995,26052.065
2028,0.422,9.543,0.658,0.414,0.342,0,0,120174,0,6801,629.023,159.228,26063.901
2029,0.461,8.969,0.619,0.453,0.381,0,0,120226,0,6803,644.181,178.361,26076.585
2030,0.439,9.299,0.641,0.431,0.359,0,0,120276,0,6805,594.512,156.476,26088.78
2031,0.418,9.606,0.662,0.41,0.338,0,0,120325,0,6807,622.604,155.981,26100.524
2032,0.473,8.802,0.607,0.465,0.393,0,0,120378,0,6810,630.797,179.011,26113.453
2033,0.439,9.288,0.641,0.431,0.359,0,0,120428,0,6812,626.995,165.321,26125.666
2034,0.411,9.705,0.669,0.403,0.331,0,0,120476,0,6814,603.797,148.774,26137.262
2035,0.491,8.544,0.589,0.483,0.411,0,0,120530,0,6817,621.311,182.958,26150.573
2036,0.416,9.626,0.664,0.408,0.336,0,0,120579,0,6819,624.939,156.044,26162.286
2037,0.432,9.398,0.648,0.424,0.352,0,0,120629,0,6821,622.281,161.237,26174.336
2038,0.498,8.437,0.582,0.49,0.418,0,0,120683,0,6824,640.89,191.542,26187.803
2039,0.412,9.693,0.668,0.404,0.332,0,0,120731,0,6826,612.746,151.294,26199.418
2040,0.475,8.779,0.605,0.467,0.395,0,0,120784,0,6829,661.412,188.333,26212.382
2041,0.448,9.163,0.632,0.44,0.368,0,0,120835,0,6831,609.032,163.743,26224.779
2042,0.488,8.582,0.592,0.48,0.408,0,0,120889,0,6834,649.843,190.337,26238.034
2043,0.459,9.004,0.621,0.451,0.379,0,0,120941,0,6836,653.293,179.934,26250.665
2044,0.476,8.761,0.604,0.468,0.396,0,0,120994,0,6839,657.387,187.663,26263.655
2045,0.437,9.323,0.643,0.429,0.357,0,0,121044,0,6841,617.741,161.981,26275.815
2046,0.45,9.139,0.63,0.442,0.37,0,0,121095,0,6843,601.124,162.196,26288.247
2047,0.465,8.925,0.615,0.457,0.385,0,0,121147,0,6845,638.014,177.819,26300.995
2048,0.452,9.112,0.628,0.444,0.372,0,0,121198,0,6847,642.196,173.996,26313.467
2049,0.48,8.707,0.6,0.472,0.4,0,0,121251,0,6850,634.528,182.554,26326.536
2050,0.427,9.473,0.653,0.419,0.347,0,0,121300,0,6852,632.139,161.836,26338.475
2051,0.426,9.483,0.654,0.418,0.346,0,0,121349,0,6854,591.02,151.053,26350.399
2052,0.382,10.125,0.698,0.374,0.302,0,0,121395,0,6856,575.598,131.83,26361.376
2053,0.455,9.06,0.625,0.447,0.375,0,0,121446,0,6858,605.079,165.248,26373.925
2054,0.423,9.533,0.657,0.415,0.343,0,0,121495,0,6860,621.531,157.578,26385.775
2055,0.471,8.837,0.609,0.463,0.391,0,0,121547,0,6862,620.173,175.106,26398.654
2056,0.404,9.804,0.676,0.396,0.324,0,0,121595,0,6864,583.36,141.354,26410.104
2057,0.404,9.795,0.676,0.396,0.324,0,0,121643,0,6866,624.255,151.492,26421.567
2058,0.431,9.407,0.649,0.423,0.351,0,0,121693,0,6868,607.817,157.267,26433.604
2059,0.449,9.143,0.631,0.441,0.369,0,0,121744,0,6870,611.624,164.928,26446.03
2060,0.386,10.06,0.694,0.378,0.306,0,0,121791,0,6872,604.479,140.077,26457.103
2061,0.38,10.144,0.7,0.372,0.3,0,0,121837,0,6874,575.761,131.425,26468.052
2062,0.46,8.995,0.62,0.452,0.38,0,0,121889,0,6876,634.538,175.011,26480.697
2063,0.369,10.307,0.711,0.361,0.289,0,0,121934,0,6877,563.87,124.89,26491.405
2064,0.451,9.127,0.629,0.443,0.371,0,0,121985,0,6879,647.508,175.033,26503.854
2065,0.415,9.644,0.665,0.407,0.335,0,0,122034,0,6881,620.887,154.554,26515.541
2066,0.401,9.853,0.679,0.393,0.321,0,0,122082,0,6883,593.252,142.561,26526.919
2067,0.373,10.248,0.707,0.365,0.293,0,0,122128,0,6885,576.995,129.215,26537.715
2068,0.456,9.045,0.624,0.448,0.376,0,0,122179,0,6887,635.456,173.931,26550.285
2069,0.368,10.329,0.712,0.36,0.288,0,0,122224,0,6888,576.056,127.073,26560.961
2070,0.395,9.939,0.685,0.387,0.315,0,0,122271,0,6890,581.368,137.634,26572.213
2071,0.445,9.213,0.635,0.437,0.365,0,0,122322,0,6892,637.732,170.12,26584.535
2072,0.392,9.98,0.688,0.384,0.312,0,0,122369,0,6894,590.865,138.881,26595.726
2073,0.42,9.57,0.66,0.412,0.34,0,0,122418,0,6896,597.552,150.587,26607.523
2074,0.386,10.057,0.694,0.378,0.306,0,0,122465,0,6898,586.926,136.069,26618.599
2075,0.365,10.362,0.715,0.357,0.285,0,0,122510,0,6899,604.468,132.512,26629.226
2076,0.408,9.747,0.672,0.4,0.328,0,0,122558,0,6901,619.204,151.513,26640.761
2077,0.403,9.813,0.677,0.395,0.323,0,0,122606,0,6903,605.085,146.409,26652.199
2078,0.44,9.286,0.64,0.432,0.36,0,0,122656,0,6905,642.607,169.481,26664.414
2079,0.369,10.315,0.711,0.361,0.289,0,0,122701,0,6906,572.444,126.616,26675.111
2080,0.412,9.686,0.668,0.404,0.332,0,0,122749,0,6908,611.933,151.272,26686.736
2081,0.386,10.059,0.694,0.378,0.306,0,0,122796,0,6910,591.535,137.105,26697.811
2082,0.393,9.961,0.687,0.385,0.313,0,0,122843,0,6912,573.571,135.25,26709.029
2083,0.337,10.768,0.743,0.329,0.257,0,0,122886,0,6913,574.122,116.208,26719.056
2084,0.435,9.353,0.645,0.427,0.355,0,0,122936,0,6915,598.104,156.082,26731.172
2085,0.366,10.36,0.714,0.358,0.286,0,0,122981,0,6916,577.722,126.699,26741.802
2086,0.345,10.651,0.735,0.337,0.265,0,0,123025,0,6917,572.813,118.728,26752.003
2087,0.363,10.4,0.717,0.355,0.283,0,0,123070,0,6918,599.167,130.419,26762.574
2088,0.371,10.287,0.709,0.363,0.291,0,0,123115,0,6920,602.025,133.845,26773.312
2089,0.4,9.861,0.68,0.392,0.32,0,0,123162,0,6922,576.341,138.288,26784.678
2090,0.408,9.749,0.672,0.4,0.328,0,0,123210,0,6924,592.078,144.806,26796.209
2091,0.425,9.496,0.655,0.417,0.345,0,0,123259,0,6926,629.412,160.526,26808.113
2092,0.421,9.555,0.659,0.413,0.341,0,0,123308,0,6928,587.027,148.301,26819.932
2093,0.355,10.516,0.725,0.347,0.275,0,0,123352,0,6929,601.988,128.141,26830.332
2094,0.355,10.515,0.725,0.347,0.275,0,0,123396,0,6930,575.736,122.565,26840.733
2095,0.334,10.815,0.746,0.326,0.254,0,0,123439,0,6931,544.285,109.117,26850.691
2096,0.415,9.64,0.665,0.407,0.335,0,0,123488,0,6933,602.892,150.193,26862.384
2097,0.334,10.814,0.746,0.326,0.254,0,0,123531,0,6934,543.033,108.889,26872.344
2098,0.345,10.652,0.735,0.337,0.265,0,0,123575,0,6935,568.19,117.755,26882.544
2099,0.324,10.965,0.756,0.316,0.244,0,0,123617,0,6936,547.499,106.376,26892.282
2100,0.332,10.852,0.748,0.324,0.252,0,0,123660,0,6937,575.578,114.508,26902.185
2101,0.327,10.921,0.753,0.319,0.247,0,0,123702,0,6938,545.296,106.937,26911.988
2102,0.331,10.865,0.749,0.323,0.251,0,0,123745,0,6939,578.575,114.786,26921.872
2103,0.358,10.471,0.722,0.35,0.278,0,0,123790,0,6940,556.712,119.545,26932.339
2104,0.355,10.509,0.725,0.347,0.275,0,0,123834,0,6941,581.933,124.046,26942.75
2105,0.372,10.259,0.708,0.364,0.292,0,0,123880,0,6943,563.191,125.869,26953.529
2106,0.361,10.422,0.719,0.353,0.281,0,0,123925,0,6944,574.046,124.414,26964.067
2107,0.386,10.064,0.694,0.378,0.306,0,0,123972,0,6946,591.079,136.869,26975.134
2108,0.4,9.864,0.68,0.392,0.32,0,0,124019,0,6948,581.671,139.509,26986.496
2109,0.34,10.729,0.74,0.332,0.26,0,0,124062,0,6949,549.861,112.184,26996.581
2110,0.392,9.972,0.688,0.384,0.312,0,0,124109,0,6951,574.587,135.228,27007.783
2111,0.342,10.7,0.738,0.334,0.262,0,0,124152,0,6952,558.362,114.606,27017.912
2112,0.334,10.82,0.746,0.326,0.254,0,0,124195,0,6953,590.365,118.236,27027.863
2113,0.301,11.293,0.779,0.293,0.221,0,0,124236,0,6954,536.774,97.006,27037.117
2114,0.389,10.025,0.691,0.381,0.309,0,0,124283,0,6956,599.654,139.81,27048.241
2115,0.369,10.313,0.711,0.361,0.289,0,0,124328,0,6957,595.526,131.772,27058.94
2116,0.371,10.287,0.709,0.363,0.291,0,0,124373,0,6959,594.847,132.254,27069.678
2117,0.296,11.364,0.784,0.288,0.216,0,0,124413,0,6960,532.628,94.685,27078.827
2118,0.325,10.952,0.755,0.317,0.245,0,0,124455,0,6961,575.361,112.098,27088.584
2119,0.302,11.279,0.778,0.294,0.222,0,0,124496,0,6962,543.704,98.566,27097.858
2120,0.297,11.352,0.783,0.289,0.217,0,0,124536,0,6963,571.201,101.818,27107.023
2121,0.297,11.353,0.783,0.289,0.217,0,0,124576,0,6964,525.386,93.628,27116.187
2122,0.355,10.514,0.725,0.347,0.275,0,0,124620,0,6965,585.897,124.748,27126.589
2123,0.38,10.148,0.7,0.372,0.3,0,0,124666,0,6967,595.609,135.859,27137.533
2124,0.316,11.078,0.764,0.308,0.236,0,0,124708,0,6968,541.301,102.624,27147.103
2125,0.345,10.662,0.735,0.337,0.265,0,0,124752,0,6969,581.326,120.225,27157.287
2126,0.284,11.543,0.796,0.276,0.204,0,0,124791,0,6970,519.526,88.515,27166.172
2127,0.365,10.37,0.715,0.357,0.285,0,0,124836,0,6971,603.039,131.996,27176.787
2128,0.364,10.385,0.716,0.356,0.284,0,0,124881,0,6972,602.785,131.567,27187.38
2129,0.285,11.532,0.795,0.277,0.205,0,0,124920,0,6973,557.46,95.216,27196.28
2130,0.278,11.623,0.802,0.27,0.198,0,0,124959,0,6974,557.967,93.2,27205.045
2131,0.367,10.342,0.713,0.359,0.287,0,0,125004,0,6975,562.655,123.812,27215.702
2132,0.312,11.13,0.768,0.304,0.232,0,0,125045,0,6976,553.276,103.7,27225.195
2133,0.316,11.075,0.764,0.308,0.236,0,0,125087,0,6977,580.603,110.145,27234.769
2134,0.309,11.176,0.771,0.301,0.229,0,0,125128,0,6978,559.249,103.76,27244.194
2135,0.284,11.535,0.796,0.276,0.204,0,0,125167,0,6979,523.963,89.43,27253.09
2136,0.313,11.123,0.767,0.305,0.233,0,0,125208,0,6980,541.536,101.662,27262.594
2137,0.312,11.137,0.768,0.304,0.232,0,0,125249,0,6981,541.722,101.395,27272.077
2138,0.321,11.007,0.759,0.313,0.241,0,0,125291,0,6982,556.499,107.137,27281.752
2139,0.265,11.817,0.815,0.257,0.185,0,0,125329,0,6983,557.322,88.636,27290.232
2140,0.294,11.39,0.786,0.286,0.214,0,0,125369,0,6984,530.698,93.773,27299.342
2141,0.301,11.299,0.779,0.293,0.221,0,0,125410,0,6985,541.748,97.76,27308.587
2142,0.301,11.292,0.779,0.293,0.221,0,0,125451,0,6986,552.126,99.789,27317.841
2143,0.313,11.124,0.767,0.305,0.233,0,0,125492,0,6987,560.016,105.11,27327.343
2144,0.279,11.62,0.801,0.271,0.199,0,0,125531,0,6988,527.961,88.262,27336.114
2145,0.304,11.254,0.776,0.296,0.224,0,0,125572,0,6989,557.234,101.587,27345.424
2146,0.32,11.025,0.76,0.312,0.24,0,0,125614,0,6990,561.811,107.744,27355.072
2147,0.254,11.97,0.826,0.246,0.174,0,0,125651,0,6991,516.891,78.915,27363.325
2148,0.311,11.148,0.769,0.303,0.231,0,0,125692,0,6992,552.707,103.189,27372.792
2149,0.282,11.568,0.798,0.274,0.202,0,0,125731,0,6993,521.654,88.335,27381.64
2150,0.286,11.507,0.794,0.278,0.206,0,0,125771,0,6994,524.785,90.175,27390.577
2151,0.305,11.239,0.775,0.297,0.225,0,0,125812,0,6995,570.517,104.374,27399.91
2152,0.311,11.156,0.769,0.303,0.231,0,0,125853,0,6996,576.344,107.414,27409.365
2153,0.286,11.506,0.794,0.278,0.206,0,0,125893,0,6997,540.836,92.963,27418.304
2154,0.287,11.495,0.793,0.279,0.207,0,0,125933,0,6998,527.652,90.931,27427.258
2155,0.34,10.732,0.74,0.332,0.26,0,0,125976,0,6999,547.051,111.548,27437.339
2156,0.247,12.078,0.833,0.239,0.167,0,0,126013,0,7000,538.223,79.786,27445.434
2157,0.261,11.871,0.819,0.253,0.181,0,0,126051,0,7001,508.077,79.668,27453.835
2158,0.241,12.162,0.839,0.233,0.161,0,0,126087,0,7002,531.756,76.972,27461.806
2159,0.251,12.021,0.829,0.243,0.171,0,0,126124,0,7003,544.54,81.999,27469.984
2160,0.242,12.145,0.838,0.234,0.162,0,0,126160,0,7004,503.432,73.227,27477.98
2161,0.311,11.144,0.769,0.303,0.231,0,0,126201,0,7005,551.568,103.073,27487.453
2162,0.269,11.764,0.811,0.261,0.189,0,0,126239,0,7006,522.569,84.238,27496.011
2163,0.317,11.067,0.763,0.309,0.237,0,0,126281,0,7007,556.395,105.735,27505.597
2164,0.253,11.993,0.827,0.245,0.173,0,0,126318,0,7008,539.319,81.844,27513.817
2165,0.239,12.198,0.841,0.231,0.159,0,0,126354,0,7009,499.682,71.574,27521.734
2166,0.248,12.06,0.832,0.24,0.168,0,0,126391,0,7010,536.089,79.868,27529.856
2167,0.241,12.17,0.839,0.233,0.161,0,0,126427,0,7011,502.559,72.577,27537.815
2168,0.253,11.99,0.827,0.245,0.173,0,0,126464,0,7012,509.472,77.38,27546.04
2169,0.318,11.044,0.762,0.31,0.238,0,0,126506,0,7013,558.623,106.69,27555.66
2170,0.234,12.261,0.846,0.226,0.154,0,0,126542,0,7014,536.539,75.467,27563.484
2171,0.301,11.296,0.779,0.293,0.221,0,0,126583,0,7015,529.943,95.701,27572.733
2172,0.244,12.122,0.836,0.236,0.164,0,0,126620,0,7016,538.745,78.878,27580.763
2173,0.3,11.308,0.78,0.292,0.22,0,0,126661,0,7017,561.634,101.134,27589.994
2174,0.31,11.16,0.77,0.302,0.23,0,0,126702,0,7018,573.186,106.741,27599.444
2175,0.253,11.986,0.827,0.245,0.173,0,0,126739,0,7019,526.564,80.054,27607.674
2176,0.228,12.351,0.852,0.22,0.148,0,0,126774,0,7019,513.354,70.284,27615.365
2177,0.289,11.474,0.791,0.281,0.209,0,0,126814,0,7020,546.517,94.66,27624.351
2178,0.249,12.053,0.831,0.241,0.169,0,0,126851,0,7021,533.619,79.653,27632.483
2179,0.282,11.569,0.798,0.274,0.202,0,0,126890,0,7022,518.794,87.815,27641.328
2180,0.257,11.937,0.823,0.249,0.177,0,0,126927,0,7023,525.217,80.92,27649.632
2181,0.232,12.296,0.848,0.224,0.152,0,0,126963,0,7024,511.375,71.174,27657.404
2182,0.243,12.131,0.837,0.235,0.163,0,0,127000,0,7025,508.255,74.224,27665.42
2183,0.302,11.283,0.778,0.294,0.222,0,0,127041,0,7026,559.993,101.424,27674.688
2184,0.275,11.668,0.805,0.267,0.195,0,0,127080,0,7027,535.342,88.437,27683.388
2185,0.259,11.91,0.821,0.251,0.179,0,0,127118,0,7028,515.774,80.042,27691.731
2186,0.302,11.274,0.778,0.294,0.222,0,0,127159,0,7029,568.002,103.081,27701.012
2187,0.302,11.284,0.778,0.294,0.222,0,0,127200,0,7030,539.726,97.739,27710.279
2188,0.298,11.346,0.782,0.29,0.218,0,0,127240,0,7031,523.981,93.543,27719.454
2189,0.242,12.155,0.838,0.234,0.162,0,0,127276,0,7032,513.747,74.515,27727.435
2190,0.284,11.539,0.796,0.276,0.204,0,0,127315,0,7033,545.303,92.987,27736.325
2191,0.199,12.773,0.881,0.191,0.119,0,0,127348,0,7033,481.695,57.543,27743.394
2192,0.225,12.399,0.855,0.217,0.145,0,0,127383,0,7033,512.362,69.138,27751.015
2193,0.272,11.715,0.808,0.264,0.192,0,0,127422,0,7034,516.638,84.33,27759.645
2194,0.265,11.814,0.815,0.257,0.185,0,0,127460,0,7035,527.05,83.869,27768.128
2195,0.259,11.901,0.821,0.251,0.179,0,0,127498,0,7036,521.645,81.132,27776.484
2196,0.215,12.536,0.865,0.207,0.135,0,0,127533,0,7036,530.583,68.585,27783.902
2197,0.232,12.295,0.848,0.224,0.152,0,0,127569,0,7037,527.38,73.434,27791.676
2198,0.239,12.195,0.841,0.231,0.159,0,0,127605,0,7038,513.161,73.577,27799.598
2199,0.243,12.132,0.837,0.235,0.163,0,0,127642,0,7039,507.717,74.13,27807.614
2200,0.212,12.582,0.868,0.204,0.132,0,0,127676,0,7039,495.21,63.067,27814.964
2201,0.28,11.6,0.8,0.272,0.2,0,0,127715,0,7040,533.558,89.64,27823.764
2202,0.253,11.989,0.827,0.245,0.173,0,0,127752,0,7041,530.838,80.647,27831.991
2203,0.223,12.424,0.857,0.215,0.143,0,0,127787,0,7041,535.442,71.707,27839.575
2204,0.279,11.611,0.801,0.271,0.199,0,0,127826,0,7042,529.459,88.716,27848.36
2205,0.182,13.016,0.898,0.174,0.102,0,0,127858,0,7042,504.718,55.229,27855.07
2206,0.216,12.521,0.864,0.208,0.136,0,0,127893,0,7042,522.351,67.844,27862.511
2207,0.188,12.93,0.892,0.18,0.108,0,0,127926,0,7042,514.355,58.104,27869.348
2208,0.216,12.535,0.864,0.208,0.136,0,0,127961,0,7042,515.262,66.633,27876.768
2209,0.236,12.239,0.844,0.228,0.156,0,0,127997,0,7043,530.338,75.077,27884.626
2210,0.273,11.707,0.807,0.265,0.193,0,0,128036,0,7044,530.989,86.864,27893.268
2211,0.205,12.69,0.875,0.197,0.125,0,0,128070,0,7044,500.461,61.505,27900.46
2212,0.267,11.782,0.813,0.259,0.187,0,0,128108,0,7045,556.248,89.267,27908.991
2213,0.19,12.899,0.89,0.182,0.11,0,0,128141,0,7045,514.925,58.821,27915.874
2214,0.225,12.391,0.855,0.217,0.145,0,0,128176,0,7045,504.296,68.225,27923.507
2215,0.248,12.058,0.832,0.24,0.168,0,0,128213,0,7046,507.29,75.607,27931.631
2216,0.201,12.749,0.879,0.193,0.121,0,0,128247,0,7046,502.816,60.561,27938.735
2217,0.244,12.116,0.836,0.236,0.164,0,0,128284,0,7047,542.943,79.631,27946.774
2218,0.196,12.817,0.884,0.188,0.116,0,0,128317,0,7047,504.516,59.358,27953.778
2219,0.252,12.011,0.828,0.244,0.172,0,0,128354,0,7048,547.147,82.604,27961.971
2220,0.229,12.337,0.851,0.221,0.149,0,0,128390,0,7048,502.776,69.129,27969.683
2221,0.22,12.474,0.86,0.212,0.14,0,0,128425,0,7048,491.99,64.858,27977.192
2222,0.255,11.965,0.825,0.247,0.175,0,0,128462,0,7049,507.493,77.601,27985.454
2223,0.164,13.289,0.916,0.156,0.084,0,0,128493,0,7049,494.147,48.489,27991.762
2224,0.236,12.232,0.844,0.228,0.156,0,0,128529,0,7050,509.224,72.238,27999.63
2225,0.178,13.085,0.902,0.17,0.098,0,0,128561,0,7050,500.684,53.35,28006.238
2226,0.172,13.17,0.908,0.164,0.092,0,0,128593,0,7050,486.679,50.136,28012.72
2227,0.232,12.296,0.848,0.224,0.152,0,0,128629,0,7051,500.194,69.635,28020.494
2228,0.167,13.242,0.913,0.159,0.087,0,0,128660,0,7051,495.899,49.626,28026.871
2229,0.18,13.046,0.9,0.172,0.1,0,0,128692,0,7051,496.844,53.748,28033.537
2230,0.221,12.45,0.859,0.213,0.141,0,0,128727,0,7051,496.403,65.942,28041.083
2231,0.179,13.059,0.901,0.171,0.099,0,0,128759,0,7051,499.904,53.795,28047.729
2232,0.186,12.969,0.894,0.178,0.106,0,0,128791,0,7051,468.628,52.183,28054.509
2233,0.188,12.941,0.892,0.18,0.108,0,0,128824,0,7051,474.463,53.38,28061.33
2234,0.23,12.328,0.85,0.222,0.15,0,0,128860,0,7051,511.665,70.549,28069.055
2235,0.219,12.479,0.861,0.211,0.139,0,0,128895,0,7051,515.58,67.871,28076.559
2236,0.207,12.654,0.873,0.199,0.127,0,0,128929,0,7051,492.706,61.283,28083.803
2237,0.187,12.953,0.893,0.179,0.107,0,0,128962,0,7051,487.681,54.629,28090.606
2238,0.229,12.346,0.851,0.221,0.149,0,0,128997,0,7051,506.793,69.495,28098.305
2239,0.194,12.841,0.886,0.186,0.114,0,0,129030,0,7051,502.756,58.646,28105.274
2240,0.231,12.305,0.849,0.223,0.151,0,0,129066,0,7051,502.101,69.707,28113.033
2241,0.191,12.885,0.889,0.183,0.111,0,0,129099,0,7051,503.196,57.783,28119.937
2242,0.185,12.984,0.895,0.177,0.105,0,0,129131,0,7051,505.599,55.992,28126.695
2243,0.15,13.485,0.93,0.142,0.07,0,0,129161,0,7051,491.756,44.258,28132.713
2244,0.2,12.754,0.88,0.192,0.12,0,0,129195,0,7051,490.673,59.011,28139.81
2245,0.238,12.209,0.842,0.23,0.158,0,0,129231,0,7052,534.873,76.389,28147.712
2246,0.229,12.338,0.851,0.221,0.149,0,0,129267,0,7052,499.006,68.602,28155.423
2247,0.209,12.628,0.871,0.201,0.129,0,0,129301,0,7052,510.656,64.058,28162.706
2248,0.166,13.251,0.914,0.158,0.086,0,0,129332,0,7052,491.089,48.945,28169.068
2249,0.233,12.278,0.847,0.225,0.153,0,0,129368,0,7053,520.717,72.882,28176.868
2250,0.15,13.485,0.93,0.142,0.07,0,0,129398,0,7053,493.073,44.377,28182.886
2251,0.198,12.789,0.882,0.19,0.118,0,0,129431,0,7053,489.488,58.151,28189.932
2252,0.174,13.14,0.906,0.166,0.094,0,0,129463,0,7053,491.815,51.292,28196.459
2253,0.154,13.427,0.926,0.146,0.074,0,0,129493,0,7053,486.131,44.909,28202.562
2254,0.22,12.466,0.86,0.212,0.14,0,0,129528,0,7053,531.584,70.262,28210.084
2255,0.15,13.485,0.93,0.142,0.07,0,0,129558,0,7053,489.876,44.089,28216.102
2256,0.17,13.202,0.91,0.162,0.09,0,0,129589,0,7053,468.137,47.621,28222.539
2257,0.15,13.485,0.93,0.142,0.07,0,0,129619,0,7053,457.32,41.159,28228.557
2258,0.174,13.14,0.906,0.166,0.094,0,0,129651,0,7053,472.33,49.257,28235.084
2259,0.188,12.927,0.892,0.18,0.108,0,0,129684,0,7053,503.657,56.962,28241.926
2260,0.15,13.485,0.93,0.142,0.07,0,0,129714,0,7053,496.12,44.651,28247.944
2261,0.196,12.822,0.884,0.188,0.116,0,0,129747,0,7053,474.338,55.711,28254.941
2262,0.185,12.976,0.895,0.177,0.105,0,0,129779,0,7053,498.389,55.349,28261.71
2263,0.204,12.709,0.876,0.196,0.124,0,0,129813,0,7053,516.724,63.107,28268.874
2264,0.15,13.485,0.93,0.142,0.07,0,0,129843,0,7053,474.066,42.666,28274.892
2265,0.15,13.485,0.93,0.142,0.07,0,0,129873,0,7053,488.325,43.949,28280.91
2266,0.189,12.925,0.891,0.181,0.109,0,0,129906,0,7053,484.444,54.831,28287.755
2267,0.165,13.268,0.915,0.157,0.085,0,0,129937,0,7053,485.878,48.085,28294.093
2268,0.154,13.431,0.926,0.146,0.074,0,0,129967,0,7053,468.05,43.174,28300.19
2269,0.187,12.942,0.893,0.179,0.107,0,0,130000,0,7053,482.902,54.308,28307.01
2270,0.153,13.435,0.927,0.145,0.073,0,0,130030,0,7053,475.685,43.795,28313.101
2271,0.161,13.331,0.919,0.153,0.081,0,0,130061,0,7053,491.115,47.326,28319.346
2272,0.159,13.358,0.921,0.151,0.079,0,0,130092,0,7053,454.773,43.314,28325.551
2273,0.183,13.001,0.897,0.175,0.103,0,0,130124,0,7053,506.867,55.775,28332.284
2274,0.15,13.485,0.93,0.142,0.07,0,0,130154,0,7053,488.719,43.985,28338.302
2275,0.158,13.362,0.922,0.15,0.078,0,0,130185,0,7053,462.754,44.004,28344.502
2276,0.173,13.158,0.907,0.165,0.093,0,0,130217,0,7053,462.889,47.917,28351.002
2277,0.18,13.057,0.9,0.172,0.1,0,0,130249,0,7053,474.247,51.08,28357.651
2278,0.15,13.485,0.93,0.142,0.07,0,0,130279,0,7053,450.471,40.542,28363.669
2279,0.15,13.485,0.93,0.142,0.07,0,0,130309,0,7053,479.75,43.178,28369.687
2280,0.181,13.033,0.899,0.173,0.101,0,0,130341,0,7053,479.672,52.135,28376.372
2281,0.15,13.485,0.93,0.142,0.07,0,0,130371,0,7053,493.51,44.416,28382.39
2282,0.15,13.485,0.93,0.142,0.07,0,0,130401,0,7053,458.004,41.22,28388.408
2283,0.15,13.485,0.93,0.142,0.07,0,0,130431,0,7053,488.353,43.952,28394.426
2284,0.194,12.846,0.886,0.186,0.114,0,0,130464,0,7053,515.157,59.978,28401.387
2285,0.188,12.928,0.892,0.18,0.108,0,0,130497,0,7053,505.495,57.152,28408.227
2286,0.15,13.485,0.93,0.142,0.07,0,0,130527,0,7053,477.895,43.011,28414.245
2287,0.176,13.109,0.904,0.168,0.096,0,0,130559,0,7053,464.864,49.076,28420.818
2288,0.181,13.03,0.899,0.173,0.101,0,0,130591,0,7053,495.419,53.909,28427.507
2289,0.152,13.46,0.928,0.144,0.072,0,0,130621,0,7053,460.194,41.886,28433.562
2290,0.166,13.259,0.914,0.158,0.086,0,0,130652,0,7053,466.89,46.39,28439.914
2291,0.161,13.332,0.919,0.153,0.081,0,0,130683,0,7053,486.259,46.843,28446.158
2292,0.15,13.485,0.93,0.142,0.07,0,0,130713,0,7053,459.902,41.391,28452.176
2293,0.15,13.485,0.93,0.142,0.07,0,0,130743,0,7053,473.635,42.627,28458.194
2294,0.15,13.485,0.93,0.142,0.07,0,0,130773,0,7053,463.515,41.716,28464.212
2295,0.162,13.31,0.918,0.154,0.082,0,0,130804,0,7053,489.869,47.633,28470.488
2296,0.17,13.193,0.91,0.162,0.09,0,0,130835,0,7053,502.057,51.259,28476.937
2297,0.155,13.408,0.925,0.147,0.075,0,0,130865,0,7053,490.277,45.679,28483.068
