Time(s),Density,AvgSpeed(m/s),Alpha,CongestionScore_CD,Weight_wij,Sigma_Constrained(0/1),RerouteTriggered(0/1),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,CongestionTime_snapshot_s,CO2_cum_g
1646,0.678,6.719,0.402,0.67,0.598,1,1,90533,0,4683,731.255,297.317,17013.38
1647,0.651,7.163,0.429,0.643,0.571,1,1,90618,0,4689,748.986,292.578,17028.988
1648,0.631,7.504,0.449,0.623,0.551,1,1,90702,0,4695,723.23,273.658,17044.106
1649,0.691,6.491,0.389,0.683,0.611,1,1,90790,0,4702,729.409,302.56,17060.682
1650,0.664,6.953,0.416,0.656,0.584,1,1,90876,0,4708,745.172,296.71,17076.593
1651,0.674,6.775,0.406,0.666,0.594,1,1,90963,0,4715,758.583,306.912,17092.76
1652,0.677,6.734,0.403,0.669,0.597,1,0,91050,0,4722,737.609,299.509,17108.986
1653,0.653,7.137,0.427,0.645,0.573,1,1,91135,0,4728,741.381,290.318,17124.632
1654,0.646,7.255,0.434,0.638,0.566,1,0,91220,0,4734,734.104,284.358,17140.109
1655,0.695,6.437,0.385,0.687,0.615,1,1,91308,0,4741,752.35,313.539,17156.764
1656,0.732,5.804,0.348,0.724,0.652,1,1,91399,0,4748,761.776,334.772,17174.328
1657,0.713,6.129,0.367,0.705,0.633,1,1,91488,0,4755,779.046,333.275,17191.426
1658,0.653,7.137,0.427,0.645,0.573,1,1,91573,0,4761,724.551,283.73,17207.072
1659,0.639,7.37,0.441,0.631,0.559,1,1,91657,0,4767,701.71,268.91,17222.383
1660,0.668,6.886,0.412,0.66,0.588,1,1,91743,0,4773,717.388,287.38,17238.391
1661,0.727,5.889,0.353,0.719,0.647,1,1,91833,0,4780,786.194,343.124,17255.834
1662,0.726,5.918,0.354,0.718,0.646,1,0,91923,0,4787,749.851,326.463,17273.235
1663,0.666,6.908,0.414,0.658,0.586,1,1,92009,0,4793,727.93,291.032,17289.21
1664,0.658,7.044,0.422,0.65,0.578,1,0,92095,0,4799,717.245,283.267,17304.991
1665,0.656,7.088,0.424,0.648,0.576,1,0,92180,0,4805,713.194,280.527,17320.708
1666,0.697,6.397,0.383,0.689,0.617,1,0,92268,0,4812,771.578,322.643,17337.419
1667,0.701,6.328,0.379,0.693,0.621,1,0,92357,0,4819,731.808,307.82,17354.229
1668,0.686,6.576,0.394,0.678,0.606,1,1,92445,0,4826,754.588,310.682,17370.682
1669,0.706,6.254,0.374,0.698,0.626,1,1,92534,0,4833,743.028,314.528,17387.599
1670,0.656,7.074,0.424,0.648,0.576,1,1,92619,0,4839,727.132,286.383,17403.336
1671,0.642,7.312,0.438,0.634,0.562,1,0,92703,0,4845,700.762,270.01,17418.731
1672,0.739,5.694,0.341,0.731,0.659,1,1,92794,0,4853,793.343,351.783,17436.454
1673,0.67,6.845,0.41,0.662,0.59,1,1,92880,0,4859,723.383,290.861,17452.521
1674,0.657,7.067,0.423,0.649,0.577,1,1,92965,0,4865,751.279,296.088,17468.269
1675,0.706,6.246,0.374,0.698,0.626,1,1,93054,0,4872,770.276,326.296,17485.198
1676,0.65,7.181,0.43,0.642,0.57,1,1,93139,0,4878,748.808,292.035,17500.781
1677,0.655,7.101,0.425,0.647,0.575,1,0,93224,0,4884,736.714,289.428,17516.479
1678,0.673,6.791,0.407,0.665,0.593,1,0,93311,0,4891,726.755,293.609,17532.622
1679,0.645,7.263,0.435,0.637,0.565,1,0,93396,0,4897,733.197,283.782,17548.087
1680,0.675,6.768,0.405,0.667,0.595,1,1,93483,0,4904,758.308,306.984,17564.264
1681,0.688,6.546,0.392,0.68,0.608,1,1,93571,0,4911,752.111,310.484,17580.761
1682,0.694,6.446,0.386,0.686,0.614,1,0,93659,0,4918,754.978,314.369,17597.401
1683,0.684,6.609,0.396,0.676,0.604,1,1,93746,0,4925,719.992,295.605,17613.808
1684,0.697,6.401,0.383,0.689,0.617,1,0,93834,0,4932,744.94,311.397,17630.513
1685,0.663,6.963,0.417,0.655,0.583,1,1,93920,0,4938,736.186,292.875,17646.41
1686,0.668,6.885,0.412,0.66,0.588,1,1,94006,0,4944,725.3,290.588,17662.419
1687,0.693,6.464,0.387,0.685,0.613,1,1,94094,0,4951,747.002,310.582,17679.034
1688,0.657,7.059,0.423,0.649,0.577,1,0,94180,0,4957,727.383,286.869,17694.793
1689,0.689,6.526,0.391,0.681,0.609,1,0,94268,0,4964,746.434,308.665,17711.318
1690,0.71,6.181,0.37,0.702,0.63,1,1,94357,0,4971,768.447,327.29,17728.34
1691,0.657,7.058,0.423,0.649,0.577,1,1,94443,0,4977,733.756,289.403,17744.099
1692,0.744,5.614,0.336,0.736,0.664,1,0,94535,0,4985,749.273,334.399,17761.938
1693,0.694,6.447,0.386,0.686,0.614,1,0,94623,0,4992,738.2,307.356,17778.577
1694,0.652,7.145,0.428,0.644,0.572,1,0,94708,0,4998,706.773,276.565,17794.212
1695,0.69,6.51,0.39,0.682,0.61,1,1,94796,0,5005,753.298,311.957,17810.761
1696,0.711,6.16,0.369,0.703,0.631,1,1,94885,0,5012,764.353,326.147,17827.814
1697,0.652,7.154,0.428,0.644,0.572,1,0,94970,0,5018,723.605,282.9,17843.435
1698,0.717,6.064,0.363,0.709,0.637,1,1,95060,0,5025,748.915,322.12,17860.625
1699,0.66,7.007,0.42,0.652,0.58,1,1,95146,0,5031,747.703,296.288,17876.459
1700,0.654,7.108,0.426,0.646,0.574,1,1,95231,0,5037,745.734,292.804,17892.148
1701,0.667,6.894,0.413,0.659,0.587,1,1,95317,0,5043,710.998,284.63,17908.144
1702,0.653,7.13,0.427,0.645,0.573,1,1,95402,0,5049,728.826,285.567,17923.8
1703,0.687,6.564,0.393,0.679,0.607,1,0,95490,0,5056,727.306,299.771,17940.271
1704,0.674,6.784,0.406,0.666,0.594,1,0,95577,0,5063,758.229,306.535,17956.426
1705,0.714,6.113,0.366,0.706,0.634,1,1,95666,0,5070,773.121,331.174,17973.545
1706,0.691,6.498,0.389,0.683,0.611,1,1,95754,0,5077,736.268,305.205,17990.111
1707,0.653,7.126,0.427,0.645,0.573,1,1,95839,0,5083,747.452,292.978,18005.773
1708,0.651,7.171,0.429,0.643,0.571,1,1,95924,0,5089,718.821,280.592,18021.37
1709,0.697,6.398,0.383,0.689,0.617,1,1,96012,0,5096,752.524,314.661,18038.08
1710,0.693,6.462,0.387,0.685,0.613,1,1,96100,0,5103,729.901,303.509,18054.697
1711,0.74,5.684,0.34,0.732,0.66,1,1,96191,0,5111,764.728,339.377,18072.435
1712,0.721,6.0,0.359,0.713,0.641,1,1,96281,0,5118,779.463,337.061,18089.718
1713,0.668,6.886,0.412,0.66,0.588,1,0,96367,0,5124,749.664,300.305,18105.725
1714,0.689,6.532,0.391,0.681,0.609,1,1,96455,0,5131,746.745,308.642,18122.242
1715,0.679,6.703,0.401,0.671,0.599,1,0,96542,0,5138,738.82,300.815,18138.512
1716,0.65,7.182,0.43,0.642,0.57,1,0,96627,0,5144,711.342,277.4,18154.093
1717,0.679,6.701,0.401,0.671,0.599,1,1,96714,0,5151,742.947,302.56,18170.367
1718,0.682,6.645,0.398,0.674,0.602,1,1,96801,0,5158,735.848,301.149,18186.721
1719,0.747,5.567,0.333,0.739,0.667,1,0,96893,0,5166,783.325,350.925,18204.628
1720,0.662,6.979,0.418,0.654,0.582,1,1,96979,0,5172,720.218,286.101,18220.501
1721,0.732,5.818,0.348,0.724,0.652,1,1,97070,0,5179,762.231,334.583,18238.045
1722,0.687,6.562,0.393,0.679,0.607,1,0,97158,0,5186,753.291,310.536,18254.519
1723,0.667,6.903,0.413,0.659,0.587,1,0,97244,0,5192,731.862,292.728,18270.501
1724,0.748,5.547,0.332,0.74,0.668,1,0,97336,0,5200,783.057,351.369,18288.437
1725,0.675,6.762,0.405,0.667,0.595,1,0,97423,0,5207,734.836,297.637,18304.622
1726,0.727,5.891,0.353,0.719,0.647,1,1,97513,0,5214,762.419,332.686,18322.062
1727,0.692,6.477,0.388,0.684,0.612,1,0,97601,0,5221,744.011,308.975,18338.658
1728,0.73,5.853,0.35,0.722,0.65,1,1,97692,0,5228,764.754,334.748,18356.153
1729,0.742,5.639,0.338,0.734,0.662,1,1,97783,0,5236,767.125,341.676,18373.955
1730,0.74,5.682,0.34,0.732,0.66,1,1,97874,0,5244,785.621,348.698,18391.695
1731,0.743,5.626,0.337,0.735,0.663,1,1,97966,0,5252,754.657,336.488,18409.517
1732,0.696,6.406,0.384,0.688,0.616,1,1,98054,0,5259,760.415,317.73,18426.215
1733,0.719,6.032,0.361,0.711,0.639,1,1,98144,0,5266,778.515,335.768,18443.453
1734,0.683,6.633,0.397,0.675,0.603,1,0,98231,0,5273,719.682,294.84,18459.824
1735,0.705,6.263,0.375,0.697,0.625,1,1,98320,0,5280,727.971,307.921,18476.728
1736,0.744,5.615,0.336,0.736,0.664,1,1,98412,0,5288,780.504,348.3,18494.565
1737,0.731,5.832,0.349,0.723,0.651,1,1,98503,0,5295,770.563,337.855,18512.089
1738,0.739,5.694,0.341,0.731,0.659,1,1,98594,0,5303,752.765,333.784,18529.812
1739,0.722,5.975,0.358,0.714,0.642,1,1,98684,0,5310,754.578,326.97,18547.13
1740,0.746,5.572,0.334,0.738,0.666,1,0,98776,0,5318,767.33,343.62,18565.029
1741,0.739,5.695,0.341,0.731,0.659,1,1,98867,0,5326,753.84,334.248,18582.751
1742,0.695,6.426,0.385,0.687,0.615,1,1,98955,0,5333,748.725,312.314,18599.421
1743,0.735,5.765,0.345,0.727,0.655,1,1,99046,0,5341,766.452,337.906,18617.042
1744,0.656,7.073,0.424,0.648,0.576,1,1,99131,0,5347,742.331,292.397,18632.781
1745,0.721,6.0,0.359,0.713,0.641,1,0,99221,0,5354,743.301,321.432,18650.064
1746,0.744,5.604,0.336,0.736,0.664,1,0,99313,0,5362,758.547,338.82,18667.917
1747,0.651,7.165,0.429,0.643,0.571,1,1,99398,0,5368,746.028,291.367,18683.522
1748,0.676,6.752,0.404,0.668,0.596,1,1,99485,0,5375,747.134,302.894,18699.723
1749,0.729,5.865,0.351,0.721,0.649,1,0,99576,0,5382,765.102,334.574,18717.2
1750,0.669,6.858,0.411,0.661,0.589,1,1,99662,0,5388,740.732,297.495,18733.249
1751,0.748,5.551,0.332,0.74,0.668,1,0,99754,0,5396,749.018,335.971,18751.177
1752,0.744,5.609,0.336,0.736,0.664,1,0,99846,0,5404,749.432,334.595,18769.023
1753,0.68,6.677,0.4,0.672,0.6,1,1,99933,0,5411,738.355,301.32,18785.33
1754,0.712,6.151,0.368,0.704,0.632,1,1,100022,0,5418,748.655,319.682,18802.396
1755,0.725,5.931,0.355,0.717,0.645,1,1,100112,0,5425,784.451,341.165,18819.778
1756,0.685,6.602,0.395,0.677,0.605,1,0,100199,0,5432,727.378,298.801,18836.194
1757,0.745,5.599,0.335,0.737,0.665,1,1,100291,0,5440,788.01,352.11,18854.054
1758,0.715,6.09,0.365,0.707,0.635,1,1,100381,0,5447,764.366,328.077,18871.208
1759,0.709,6.2,0.371,0.701,0.629,1,1,100470,0,5454,775.188,329.645,18888.203
1760,0.738,5.703,0.342,0.73,0.658,1,1,100561,0,5462,774.325,343.095,18905.913
1761,0.734,5.773,0.346,0.726,0.654,1,1,100652,0,5470,751.462,331.095,18923.523
1762,0.741,5.664,0.339,0.733,0.661,1,1,100743,0,5478,790.88,351.553,18941.29
1763,0.691,6.493,0.389,0.683,0.611,1,1,100831,0,5485,767.499,318.29,18957.863
1764,0.715,6.088,0.365,0.707,0.635,1,1,100921,0,5492,749.584,321.762,18975.018
1765,0.667,6.892,0.413,0.659,0.587,1,1,101007,0,5498,726.093,290.714,18991.017
1766,0.723,5.97,0.357,0.715,0.643,1,1,101097,0,5505,774.814,335.89,19008.343
1767,0.671,6.831,0.409,0.663,0.591,1,0,101183,0,5511,716.986,288.652,19024.431
1768,0.704,6.283,0.376,0.696,0.624,1,1,101272,0,5518,776.86,328.031,19041.306
1769,0.727,5.9,0.353,0.719,0.647,1,1,101362,0,5525,762.518,332.485,19058.733
1770,0.743,5.624,0.337,0.735,0.663,1,0,101454,0,5533,795.208,354.621,19076.557
1771,0.706,6.249,0.374,0.698,0.626,1,0,101543,0,5540,777.304,329.17,19093.482
1772,0.736,5.74,0.344,0.728,0.656,1,1,101634,0,5548,787.948,348.093,19111.139
1773,0.656,7.076,0.424,0.648,0.576,1,0,101719,0,5554,744.839,293.308,19126.873
1774,0.704,6.28,0.376,0.696,0.624,1,0,101808,0,5561,739.563,312.376,19143.753
1775,0.736,5.742,0.344,0.728,0.656,1,0,101899,0,5569,743.249,328.302,19161.408
1776,0.71,6.172,0.37,0.702,0.63,1,1,101988,0,5576,769.76,328.105,19178.443
1777,0.701,6.323,0.379,0.693,0.621,1,1,102077,0,5583,743.731,312.972,19195.26
1778,0.731,5.83,0.349,0.723,0.651,1,1,102168,0,5590,742.283,325.509,19212.787
1779,0.698,6.381,0.382,0.69,0.618,1,0,102256,0,5597,769.736,322.33,19229.522
1780,0.703,6.304,0.377,0.695,0.623,1,1,102345,0,5604,728.483,307.059,19246.367
1781,0.686,6.583,0.394,0.678,0.606,1,1,102433,0,5611,762.545,313.762,19262.81
1782,0.66,7.012,0.42,0.652,0.58,1,0,102519,0,5617,707.358,280.157,19278.636
1783,0.735,5.763,0.345,0.727,0.655,1,0,102610,0,5625,760.374,335.274,19296.259
1784,0.702,6.31,0.378,0.694,0.622,1,0,102699,0,5632,742.458,312.793,19313.096
1785,0.675,6.76,0.405,0.667,0.595,1,1,102786,0,5639,723.271,293.004,19329.284
1786,0.655,7.09,0.425,0.647,0.575,1,1,102871,0,5645,733.06,288.288,19344.998
1787,0.656,7.074,0.424,0.648,0.576,1,1,102956,0,5651,742.347,292.363,19360.734
1788,0.734,5.774,0.346,0.726,0.654,1,0,103047,0,5659,765.433,337.207,19378.342
1789,0.711,6.157,0.369,0.703,0.631,1,1,103136,0,5666,774.964,330.752,19395.399
1790,0.694,6.451,0.386,0.686,0.614,1,1,103224,0,5673,728.172,303.074,19412.032
1791,0.652,7.143,0.428,0.644,0.572,1,1,103309,0,5679,703.192,275.197,19427.67
1792,0.706,6.253,0.374,0.698,0.626,1,0,103398,0,5686,758.096,320.927,19444.588
1793,0.656,7.078,0.424,0.648,0.576,1,1,103483,0,5692,707.66,278.611,19460.319
1794,0.642,7.316,0.438,0.634,0.562,1,1,103567,0,5698,735.983,283.452,19475.707
1795,0.639,7.358,0.441,0.631,0.559,1,1,103651,0,5704,694.851,266.578,19491.035
1796,0.661,6.996,0.419,0.653,0.581,1,1,103737,0,5710,708.616,281.066,19506.884
1797,0.648,7.213,0.432,0.64,0.568,1,1,103822,0,5716,717.294,278.916,19522.421
1798,0.675,6.757,0.405,0.667,0.595,1,0,103909,0,5723,745.419,302.069,19538.614
1799,0.662,6.988,0.418,0.654,0.582,1,1,103995,0,5729,744.052,295.338,19554.474
1800,0.726,5.904,0.354,0.718,0.646,1,1,104085,0,5736,761.095,331.735,19571.895
1801,0.71,6.177,0.37,0.702,0.63,1,0,104174,0,5743,746.004,317.851,19588.923
1802,0.644,7.28,0.436,0.636,0.564,1,1,104259,0,5749,714.506,276.124,19604.364
1803,0.653,7.128,0.427,0.645,0.573,1,1,104344,0,5755,741.051,290.433,19620.023
1804,0.708,6.209,0.372,0.7,0.628,1,1,104433,0,5762,778.402,330.759,19637.005
1805,0.675,6.759,0.405,0.667,0.595,1,0,104520,0,5769,737.812,298.944,19653.196
1806,0.715,6.097,0.365,0.707,0.635,1,1,104610,0,5776,771.855,331.083,19670.339
1807,0.656,7.078,0.424,0.648,0.576,1,1,104695,0,5782,712.176,280.395,19686.071
1808,0.717,6.061,0.363,0.709,0.637,1,1,104785,0,5789,782.178,336.53,19703.266
1809,0.654,7.118,0.426,0.646,0.574,1,1,104870,0,5795,747.716,293.294,19718.939
1810,0.708,6.221,0.372,0.7,0.628,1,1,104959,0,5802,739.907,314.095,19735.905
1811,0.662,6.982,0.418,0.654,0.582,1,0,105045,0,5808,726.962,288.722,19751.775
1812,0.629,7.539,0.451,0.621,0.549,1,0,105129,0,5814,690.662,260.486,19766.843
1813,0.658,7.046,0.422,0.65,0.578,1,1,105215,0,5820,753.209,297.393,19782.619
1814,0.628,7.555,0.452,0.62,0.548,1,1,105298,0,5826,722.653,272.126,19797.664
1815,0.643,7.292,0.437,0.635,0.563,1,1,105383,0,5832,725.4,280.002,19813.086
1816,0.714,6.113,0.366,0.706,0.634,1,1,105472,0,5839,753.222,322.669,19830.207
1817,0.635,7.428,0.445,0.627,0.555,1,0,105556,0,5845,698.104,266.07,19845.434
1818,0.67,6.848,0.41,0.662,0.59,1,1,105642,0,5851,712.822,286.531,19861.497
1819,0.686,6.574,0.394,0.678,0.606,1,1,105730,0,5858,761.869,313.74,19877.953
1820,0.65,7.186,0.43,0.642,0.57,1,1,105815,0,5864,702.271,273.76,19893.529
1821,0.709,6.194,0.371,0.701,0.629,1,0,105904,0,5871,753.542,320.592,19910.532
1822,0.624,7.609,0.456,0.616,0.544,1,0,105987,0,5877,734.074,274.991,19925.498
1823,0.67,6.84,0.41,0.662,0.59,1,0,106073,0,5883,719.331,289.359,19941.572
1824,0.675,6.765,0.405,0.667,0.595,1,0,106160,0,5890,723.163,292.841,19957.753
1825,0.707,6.221,0.373,0.699,0.627,1,1,106249,0,5897,759.861,322.553,19974.718
1826,0.648,7.222,0.432,0.64,0.568,1,0,106334,0,5903,708.394,275.22,19990.241
1827,0.621,7.66,0.459,0.613,0.541,1,1,106417,0,5909,735.531,274.191,20005.134
1828,0.682,6.653,0.398,0.674,0.602,1,1,106504,0,5916,758.268,310.117,20021.477
1829,0.656,7.076,0.424,0.648,0.576,1,0,106589,0,5922,735.329,289.56,20037.212
1830,0.679,6.692,0.401,0.671,0.599,1,0,106676,0,5929,721.502,294.05,20053.498
1831,0.692,6.483,0.388,0.684,0.612,1,0,106764,0,5936,757.869,314.587,20070.086
1832,0.698,6.379,0.382,0.69,0.618,1,1,106852,0,5943,757.805,317.393,20086.824
1833,0.636,7.408,0.444,0.628,0.556,1,0,106936,0,5949,705.481,269.382,20102.08
1834,0.663,6.964,0.417,0.655,0.583,1,1,107022,0,5955,731.185,290.854,20117.975
1835,0.681,6.668,0.399,0.673,0.601,1,0,107109,0,5962,742.522,303.274,20134.296
1836,0.708,6.214,0.372,0.7,0.628,1,0,107198,0,5969,771.304,327.618,20151.272
1837,0.64,7.341,0.44,0.632,0.56,1,0,107282,0,5975,710.382,272.96,20166.624
1838,0.644,7.273,0.436,0.636,0.564,1,0,107367,0,5981,741.959,286.903,20182.074
1839,0.659,7.036,0.421,0.651,0.579,1,1,107453,0,5987,739.945,292.42,20197.865
1840,0.652,7.149,0.428,0.644,0.572,1,0,107538,0,5993,749.986,293.348,20213.493
1841,0.645,7.259,0.435,0.637,0.565,1,0,107623,0,5999,698.68,270.525,20228.963
1842,0.677,6.728,0.403,0.669,0.597,1,1,107710,0,6006,730.031,296.588,20245.198
1843,0.683,6.638,0.397,0.675,0.603,1,1,107797,0,6013,720.41,295.018,20261.563
1844,0.682,6.652,0.398,0.674,0.602,1,1,107884,0,6020,742.459,303.667,20277.907
1845,0.672,6.814,0.408,0.664,0.592,1,1,107971,0,6027,759.164,306.082,20294.018
1846,0.67,6.845,0.41,0.662,0.59,1,0,108057,0,6033,736.152,295.974,20310.084
1847,0.623,7.635,0.457,0.615,0.543,1,1,108140,0,6039,731.826,273.476,20325.013
1848,0.619,7.695,0.461,0.611,0.539,1,0,108223,0,6045,701.728,260.727,20339.856
1849,0.631,7.498,0.449,0.623,0.551,1,0,108307,0,6051,737.518,279.227,20354.983
1850,0.647,7.224,0.433,0.639,0.567,1,0,108392,0,6057,747.819,290.503,20370.504
1851,0.617,7.734,0.463,0.609,0.537,1,1,108475,0,6063,714.017,264.292,20385.291
1852,0.652,7.143,0.428,0.644,0.572,1,0,108560,0,6069,721.027,282.181,20400.929
1853,0.626,7.581,0.454,0.618,0.546,1,0,108643,0,6075,704.678,264.687,20415.935
1854,0.686,6.575,0.394,0.678,0.606,1,0,108731,0,6082,741.979,305.53,20432.391
1855,0.689,6.538,0.391,0.681,0.609,1,0,108819,0,6089,756.304,312.44,20448.899
1856,0.609,7.873,0.471,0.601,0.529,1,1,108901,0,6094,702.18,256.391,20463.486
1857,0.639,7.357,0.441,0.631,0.559,1,0,108985,0,6100,710.661,272.656,20478.815
1858,0.671,6.827,0.409,0.663,0.591,1,0,109071,0,6106,746.536,300.646,20494.908
1859,0.604,7.942,0.476,0.596,0.524,1,1,109133,0,6110,693.241,251.412,20509.395
1860,0.651,7.168,0.429,0.643,0.571,1,1,109218,0,6116,737.595,288.003,20524.996
1861,0.654,7.12,0.426,0.646,0.574,1,0,109303,0,6122,736.515,288.865,20540.667
1862,0.599,8.027,0.481,0.591,0.519,1,1,109364,0,6126,708.222,254.684,20555.033
1863,0.664,6.95,0.416,0.656,0.584,1,1,109450,0,6132,730.454,290.94,20570.948
1864,0.598,8.047,0.482,0.59,0.518,1,0,109511,0,6136,693.024,248.721,20585.284
1865,0.644,7.281,0.436,0.636,0.564,1,0,109596,0,6142,729.243,281.79,20600.724
1866,0.677,6.732,0.403,0.669,0.597,1,0,109683,0,6149,754.335,306.37,20616.953
1867,0.635,7.435,0.445,0.627,0.555,1,0,109767,0,6155,728.49,277.456,20632.17
1868,0.667,6.904,0.413,0.659,0.587,1,1,109853,0,6161,736.964,294.752,20648.152
1869,0.597,8.073,0.483,0.589,0.517,1,1,109914,0,6165,711.052,254.512,20662.45
1870,0.673,6.804,0.407,0.665,0.593,1,0,110001,0,6172,743.48,300.038,20678.576
1871,0.598,8.057,0.482,0.59,0.518,1,1,110062,0,6176,689.75,247.282,20692.897
1872,0.647,7.229,0.433,0.639,0.567,1,0,110147,0,6182,706.665,274.376,20708.41
1873,0.617,7.739,0.463,0.609,0.537,1,1,110230,0,6188,689.24,254.983,20723.19
1874,0.652,7.15,0.428,0.644,0.572,1,0,110315,0,6194,726.803,284.26,20738.817
1875,0.623,7.63,0.457,0.615,0.543,1,1,110398,0,6200,728.518,272.374,20753.754
1876,0.593,8.135,0.487,0.585,0.513,1,1,110459,0,6204,704.047,250.452,20767.964
1877,0.601,7.993,0.479,0.593,0.521,1,0,110521,0,6208,686.431,247.679,20782.377
1878,0.627,7.565,0.453,0.619,0.547,1,0,110604,0,6214,726.582,273.334,20797.407
1879,0.64,7.354,0.44,0.632,0.56,1,0,110688,0,6220,703.689,270.066,20812.741
1880,0.66,7.008,0.42,0.652,0.58,1,1,110774,0,6226,709.409,281.083,20828.573
1881,0.651,7.158,0.429,0.643,0.571,1,1,110859,0,6232,748.883,292.696,20844.189
1882,0.587,8.232,0.493,0.579,0.507,1,0,110920,0,6236,672.186,236.759,20858.258
1883,0.65,7.178,0.43,0.642,0.57,1,1,111005,0,6242,707.401,275.965,20873.846
1884,0.581,8.337,0.499,0.573,0.501,1,1,111065,0,6246,709.863,247.363,20887.764
1885,0.608,7.878,0.472,0.6,0.528,1,1,111147,0,6251,680.327,248.288,20902.344
1886,0.626,7.574,0.454,0.618,0.546,1,1,111230,0,6257,697.401,262.146,20917.361
1887,0.629,7.524,0.451,0.621,0.549,1,0,111314,0,6263,732.223,276.535,20932.45
1888,0.635,7.438,0.445,0.627,0.555,1,0,111398,0,6269,709.674,270.215,20947.662
1889,0.649,7.203,0.431,0.641,0.569,1,0,111483,0,6275,706.923,275.132,20963.213
1890,0.622,7.645,0.458,0.614,0.542,1,0,111566,0,6281,726.448,271.206,20978.128
1891,0.637,7.405,0.443,0.629,0.557,1,0,111650,0,6287,702.268,268.24,20993.388
1892,0.618,7.712,0.462,0.61,0.538,1,1,111733,0,6293,715.706,265.463,21008.206
1893,0.598,8.045,0.482,0.59,0.518,1,1,111794,0,6297,704.931,253.033,21022.545
1894,0.612,7.823,0.468,0.604,0.532,1,1,111876,0,6303,708.231,259.875,21037.204
1895,0.633,7.464,0.447,0.625,0.553,1,1,111960,0,6309,728.256,276.615,21052.379
1896,0.645,7.264,0.435,0.637,0.565,1,1,112045,0,6315,704.127,272.497,21067.842
1897,0.664,6.94,0.416,0.656,0.584,1,0,112131,0,6321,750.79,299.318,21083.772
1898,0.611,7.832,0.469,0.603,0.531,1,0,112213,0,6327,713.731,261.664,21098.418
1899,0.574,8.447,0.506,0.566,0.494,0,0,112273,0,6331,663.174,228.462,21112.177
1900,0.646,7.252,0.434,0.638,0.566,1,1,112358,0,6337,738.696,286.219,21127.659
1901,0.579,8.359,0.501,0.571,0.499,0,0,112418,0,6341,684.228,237.894,21141.546
1902,0.661,7.005,0.419,0.653,0.581,1,0,112504,0,6347,707.974,280.583,21157.382
1903,0.629,7.528,0.451,0.621,0.549,1,1,112588,0,6353,712.927,269.158,21172.465
1904,0.631,7.503,0.449,0.623,0.551,1,1,112672,0,6359,714.572,270.422,21187.585
1905,0.611,7.838,0.469,0.603,0.531,1,0,112754,0,6365,711.279,260.6,21202.222
1906,0.626,7.576,0.454,0.618,0.546,1,0,112837,0,6371,708.223,266.15,21217.235
1907,0.568,8.545,0.512,0.56,0.488,0,0,112896,0,6375,699.25,238.428,21230.854
1908,0.618,7.709,0.462,0.61,0.538,1,1,112979,0,6381,699.45,259.521,21245.677
1909,0.593,8.13,0.487,0.585,0.513,1,0,113040,0,6385,684.938,243.767,21259.893
1910,0.576,8.409,0.504,0.568,0.496,0,0,113100,0,6389,688.14,238.004,21273.708
1911,0.618,7.716,0.462,0.61,0.538,1,0,113183,0,6395,690.165,255.888,21288.52
1912,0.622,7.654,0.458,0.614,0.542,1,0,113266,0,6401,735.091,274.184,21303.421
1913,0.649,7.198,0.431,0.641,0.569,1,1,113351,0,6407,743.184,289.388,21318.98
1914,0.561,8.666,0.519,0.553,0.481,0,0,113410,0,6410,698.909,235.292,21332.425
1915,0.604,7.945,0.476,0.596,0.524,1,1,113472,0,6414,698.935,253.388,21346.907
1916,0.552,8.821,0.528,0.544,0.472,0,0,113530,0,6417,666.236,220.57,21360.129
1917,0.576,8.419,0.504,0.568,0.496,0,0,113590,0,6421,709.255,245.071,21373.93
1918,0.573,8.469,0.507,0.565,0.493,0,0,113650,0,6425,699.71,240.516,21387.659
1919,0.622,7.65,0.458,0.614,0.542,1,1,113733,0,6431,690.042,257.486,21402.567
1920,0.546,8.918,0.534,0.538,0.466,0,0,113791,0,6434,673.377,220.588,21415.649
1921,0.614,7.776,0.466,0.606,0.534,1,1,113874,0,6440,689.531,254.188,21430.376
1922,0.562,8.643,0.518,0.554,0.482,0,0,113933,0,6443,690.373,232.978,21443.854
1923,0.589,8.203,0.491,0.581,0.509,1,1,113994,0,6447,698.33,246.71,21457.965
1924,0.568,8.555,0.512,0.56,0.488,0,0,114053,0,6451,680.067,231.664,21471.571
1925,0.606,7.916,0.474,0.598,0.526,1,1,114115,0,6455,690.708,251.127,21486.095
1926,0.588,8.217,0.492,0.58,0.508,1,1,114176,0,6459,714.789,252.166,21500.187
1927,0.551,8.835,0.529,0.543,0.471,0,0,114234,0,6462,660.565,218.355,21513.388
1928,0.592,8.154,0.488,0.584,0.512,1,1,114295,0,6466,676.249,240.099,21527.57
1929,0.61,7.844,0.47,0.602,0.53,1,0,114377,0,6472,708.347,259.389,21542.199
1930,0.562,8.654,0.518,0.554,0.482,0,0,114436,0,6475,678.71,228.772,21555.661
1931,0.564,8.614,0.516,0.556,0.484,0,0,114495,0,6478,673.281,227.907,21569.181
1932,0.611,7.829,0.469,0.603,0.531,1,0,114577,0,6484,716.226,262.659,21583.831
1933,0.577,8.399,0.503,0.569,0.497,0,0,114637,0,6488,696.818,241.272,21597.661
