Time(s),Density,AvgSpeed(m/s),Alpha,CongestionScore_CD,Weight_wij,Sigma_Constrained(0/1),RerouteTriggered(0/1),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,CongestionTime_snapshot_s,CO2_cum_g
1783,0.66,7.01,0.42,0.652,0.58,1,0,102593,0,5607,738.951,292.729,19284.969
1784,0.692,6.488,0.388,0.684,0.612,1,1,102681,0,5614,747.749,310.249,19301.55
1785,0.734,5.781,0.346,0.726,0.654,1,1,102772,0,5622,747.418,329.09,19319.148
1786,0.739,5.691,0.341,0.731,0.659,1,1,102863,0,5630,779.438,345.717,19336.876
1787,0.68,6.673,0.4,0.672,0.6,1,1,102950,0,5637,740.355,302.259,19353.191
1788,0.722,5.979,0.358,0.714,0.642,1,1,103040,0,5644,736.927,319.213,19370.503
1789,0.724,5.946,0.356,0.716,0.644,1,1,103130,0,5651,785.625,341.254,19387.864
1790,0.736,5.752,0.344,0.728,0.656,1,0,103221,0,5659,781.156,344.745,19405.503
1791,0.719,6.036,0.361,0.711,0.639,1,1,103311,0,5666,783.842,337.934,19422.734
1792,0.665,6.936,0.415,0.657,0.585,1,0,103397,0,5672,735.221,293.207,19438.669
1793,0.711,6.164,0.369,0.703,0.631,1,0,103486,0,5679,748.556,319.3,19455.717
1794,0.731,5.835,0.349,0.723,0.651,1,0,103577,0,5686,740.803,324.74,19473.237
1795,0.68,6.683,0.4,0.672,0.6,1,0,103664,0,5693,755.163,308.032,19489.537
1796,0.655,7.105,0.425,0.647,0.575,1,1,103749,0,5699,724.819,284.658,19505.23
1797,0.671,6.835,0.409,0.663,0.591,1,0,103835,0,5705,729.028,293.374,19521.31
1798,0.638,7.389,0.442,0.63,0.558,1,0,103919,0,5711,697.889,266.972,19536.594
1799,0.711,6.168,0.369,0.703,0.631,1,0,104008,0,5718,751.304,320.343,19553.634
1800,0.711,6.156,0.369,0.703,0.631,1,0,104097,0,5725,775.011,330.798,19570.693
1801,0.666,6.909,0.414,0.658,0.586,1,0,104183,0,5731,716.246,286.328,19586.667
1802,0.676,6.742,0.404,0.668,0.596,1,0,104270,0,5738,747.893,303.476,19602.882
1803,0.683,6.626,0.397,0.675,0.603,1,1,104357,0,5745,737.749,302.444,19619.264
1804,0.65,7.189,0.43,0.642,0.57,1,1,104442,0,5751,740.278,288.499,19634.835
1805,0.724,5.944,0.356,0.716,0.644,1,1,104532,0,5758,741.247,322.028,19652.199
1806,0.669,6.867,0.411,0.661,0.589,1,1,104618,0,5764,751.18,301.427,19668.233
1807,0.727,5.901,0.353,0.719,0.647,1,1,104708,0,5771,761.695,332.082,19685.658
1808,0.71,6.182,0.37,0.702,0.63,1,1,104797,0,5778,738.448,314.507,19702.68
1809,0.668,6.875,0.412,0.66,0.588,1,0,104883,0,5784,743.87,298.277,19718.702
1810,0.687,6.555,0.393,0.679,0.607,1,1,104971,0,5791,766.453,316.161,19735.187
1811,0.715,6.097,0.365,0.707,0.635,1,1,105061,0,5798,752.033,322.587,19752.33
1812,0.672,6.817,0.408,0.664,0.592,1,0,105148,0,5805,742.92,299.463,19768.437
1813,0.628,7.548,0.452,0.62,0.548,1,1,105231,0,5811,716.348,269.922,19783.491
1814,0.651,7.159,0.429,0.643,0.571,1,1,105316,0,5817,707.047,276.306,19799.106
1815,0.682,6.648,0.398,0.674,0.602,1,1,105403,0,5824,718.877,294.122,19815.455
1816,0.656,7.086,0.424,0.648,0.576,1,0,105488,0,5830,709.01,278.946,19831.176
1817,0.645,7.273,0.435,0.637,0.565,1,1,105573,0,5836,703.433,272.026,19846.627
1818,0.689,6.526,0.391,0.681,0.609,1,1,105661,0,5843,730.533,302.101,19863.152
1819,0.705,6.26,0.375,0.697,0.625,1,0,105750,0,5850,741.24,313.619,19880.061
1820,0.663,6.965,0.417,0.655,0.583,1,1,105836,0,5856,725.064,288.404,19895.955
1821,0.703,6.291,0.377,0.695,0.623,1,0,105925,0,5863,729.297,307.749,19912.819
1822,0.712,6.14,0.368,0.704,0.632,1,0,106014,0,5870,761.301,325.383,19929.901
1823,0.676,6.745,0.404,0.668,0.596,1,1,106101,0,5877,730.656,296.404,19946.111
1824,0.677,6.735,0.403,0.669,0.597,1,1,106188,0,5884,715.143,290.36,19962.336
1825,0.717,6.064,0.363,0.709,0.637,1,0,106278,0,5891,773.842,332.859,19979.527
1826,0.689,6.528,0.391,0.681,0.609,1,1,106366,0,5898,737.975,305.117,19996.049
1827,0.716,6.082,0.364,0.708,0.636,1,1,106456,0,5905,754.702,324.123,20013.214
1828,0.645,7.266,0.435,0.637,0.565,1,1,106541,0,5911,724.372,280.299,20028.674
1829,0.62,7.681,0.46,0.612,0.54,1,0,106624,0,5917,691.986,257.447,20043.538
1830,0.669,6.857,0.411,0.661,0.589,1,1,106710,0,5923,728.501,292.597,20059.587
1831,0.687,6.563,0.393,0.679,0.607,1,0,106798,0,5930,722.044,297.642,20076.06
1832,0.701,6.327,0.379,0.693,0.621,1,1,106887,0,5937,733.679,308.65,20092.872
1833,0.684,6.612,0.396,0.676,0.604,1,0,106974,0,5944,752.811,308.994,20109.275
1834,0.646,7.249,0.434,0.638,0.566,1,0,107059,0,5950,746.799,289.418,20124.759
1835,0.702,6.309,0.378,0.694,0.622,1,1,107148,0,5957,740.814,312.124,20141.597
1836,0.621,7.665,0.459,0.613,0.541,1,1,107231,0,5963,722.153,269.072,20156.483
1837,0.703,6.289,0.377,0.695,0.623,1,1,107320,0,5970,733.311,309.491,20173.349
1838,0.648,7.22,0.432,0.64,0.568,1,1,107405,0,5976,703.131,273.237,20188.876
1839,0.628,7.553,0.452,0.62,0.548,1,1,107488,0,5982,702.665,264.652,20203.924
1840,0.617,7.735,0.463,0.609,0.537,1,1,107571,0,5988,731.907,270.865,20218.708
1841,0.64,7.347,0.44,0.632,0.56,1,1,107655,0,5994,716.935,275.317,20234.052
1842,0.622,7.641,0.458,0.614,0.542,1,1,107738,0,6000,686.757,256.49,20248.972
1843,0.667,6.898,0.413,0.659,0.587,1,0,107824,0,6006,742.431,297.085,20264.962
1844,0.625,7.592,0.455,0.617,0.545,1,0,107907,0,6012,694.121,260.446,20279.953
1845,0.661,6.99,0.419,0.653,0.581,1,1,107993,0,6018,742.615,294.724,20295.811
1846,0.703,6.303,0.377,0.695,0.623,1,0,108082,0,6025,769.71,324.477,20312.658
1847,0.651,7.16,0.429,0.643,0.571,1,1,108167,0,6031,733.126,286.477,20328.271
1848,0.641,7.331,0.439,0.633,0.561,1,1,108251,0,6037,713.879,274.572,20343.638
1849,0.66,7.008,0.42,0.652,0.58,1,0,108337,0,6043,731.898,289.993,20359.47
1850,0.696,6.411,0.384,0.688,0.616,1,1,108425,0,6050,763.943,319.083,20376.162
1851,0.688,6.548,0.392,0.68,0.608,1,0,108513,0,6057,761.307,314.221,20392.656
1852,0.7,6.353,0.38,0.692,0.62,1,0,108601,0,6064,737.912,309.75,20409.432
1853,0.605,7.938,0.475,0.597,0.525,1,0,108663,0,6068,690.543,250.54,20423.925
1854,0.7,6.349,0.38,0.692,0.62,1,0,108751,0,6075,759.116,318.752,20440.706
1855,0.672,6.817,0.408,0.664,0.592,1,1,108838,0,6082,711.671,286.869,20456.813
1856,0.603,7.973,0.477,0.595,0.523,1,1,108900,0,6086,720.314,260.437,20471.257
1857,0.617,7.725,0.463,0.609,0.537,1,1,108983,0,6092,713.414,264.3,20486.057
1858,0.639,7.36,0.441,0.631,0.559,1,0,109067,0,6098,702.051,269.289,20501.382
1859,0.672,6.819,0.408,0.664,0.592,1,0,109154,0,6105,717.583,289.186,20517.486
1860,0.64,7.349,0.44,0.632,0.56,1,1,109238,0,6111,697.161,267.675,20532.826
1861,0.663,6.972,0.417,0.655,0.583,1,0,109324,0,6117,752.501,299.139,20548.711
1862,0.669,6.857,0.411,0.661,0.589,1,0,109410,0,6123,744.131,298.883,20564.761
1863,0.611,7.824,0.469,0.603,0.531,1,0,109492,0,6129,721.744,264.803,20579.418
1864,0.689,6.533,0.391,0.681,0.609,1,0,109580,0,6136,755.868,312.399,20595.934
1865,0.603,7.964,0.477,0.595,0.523,1,1,109642,0,6140,710.641,257.15,20610.389
1866,0.687,6.566,0.393,0.679,0.607,1,0,109730,0,6147,746.573,307.65,20626.857
1867,0.602,7.981,0.478,0.594,0.522,1,1,109792,0,6151,704.84,254.622,20641.287
1868,0.622,7.642,0.458,0.614,0.542,1,1,109875,0,6157,728.821,272.16,20656.206
1869,0.685,6.599,0.395,0.677,0.605,1,1,109962,0,6164,749.656,308.037,20672.627
1870,0.616,7.757,0.464,0.608,0.536,1,1,110045,0,6170,707.079,261.127,20687.38
1871,0.59,8.181,0.49,0.582,0.51,1,1,110106,0,6174,689.872,244.257,20701.523
1872,0.649,7.197,0.431,0.641,0.569,1,1,110191,0,6180,722.339,281.298,20717.083
1873,0.629,7.538,0.451,0.621,0.549,1,1,110275,0,6186,711.908,268.509,20732.152
1874,0.663,6.957,0.417,0.655,0.583,1,1,110361,0,6192,708.174,281.877,20748.056
1875,0.682,6.647,0.398,0.674,0.602,1,0,110448,0,6199,743.537,304.243,20764.408
1876,0.624,7.618,0.456,0.616,0.544,1,0,110531,0,6205,687.234,257.227,20779.361
1877,0.6,8.021,0.48,0.592,0.52,1,0,110592,0,6209,706.061,254.054,20793.735
1878,0.607,7.907,0.473,0.599,0.527,1,0,110654,0,6213,685.406,249.423,20808.272
1879,0.668,6.885,0.412,0.66,0.588,1,1,110740,0,6219,716.889,287.215,20824.281
1880,0.659,7.031,0.421,0.651,0.579,1,1,110826,0,6225,725.856,286.991,20840.08
1881,0.606,7.908,0.474,0.598,0.526,1,0,110888,0,6229,683.971,248.875,20854.615
1882,0.67,6.839,0.41,0.662,0.59,1,1,110974,0,6235,740.915,298.065,20870.691
1883,0.662,6.988,0.418,0.654,0.582,1,0,111060,0,6241,711.042,282.235,20886.551
1884,0.609,7.873,0.471,0.601,0.529,1,1,111142,0,6246,692.193,252.733,20901.137
1885,0.601,7.997,0.479,0.593,0.521,1,1,111204,0,6250,717.006,258.624,20915.546
1886,0.66,7.015,0.42,0.652,0.58,1,0,111290,0,6256,723.106,286.322,20931.368
1887,0.623,7.633,0.457,0.615,0.543,1,0,111373,0,6262,692.236,258.743,20946.3
1888,0.601,8.006,0.479,0.593,0.521,1,0,111435,0,6266,683.436,246.286,20960.696
1889,0.67,6.855,0.41,0.662,0.59,1,1,111521,0,6272,742.307,298.206,20976.749
1890,0.633,7.462,0.447,0.625,0.553,1,1,111605,0,6278,739.701,281.028,20991.928
1891,0.628,7.551,0.452,0.62,0.548,1,1,111688,0,6284,732.454,275.908,21006.977
1892,0.651,7.168,0.429,0.643,0.571,1,0,111773,0,6290,706.764,275.977,21022.579
1893,0.665,6.932,0.415,0.657,0.585,1,0,111859,0,6296,738.481,294.608,21038.52
1894,0.657,7.061,0.423,0.649,0.577,1,1,111945,0,6302,707.53,278.989,21054.276
1895,0.65,7.176,0.43,0.642,0.57,1,0,112030,0,6308,733.913,286.354,21069.866
1896,0.607,7.896,0.473,0.599,0.527,1,1,112092,0,6312,700.973,255.382,21084.42
1897,0.58,8.356,0.5,0.572,0.5,0,0,112152,0,6316,672.321,233.815,21098.31
1898,0.616,7.752,0.464,0.608,0.536,1,0,112235,0,6322,729.071,269.382,21113.071
1899,0.587,8.233,0.493,0.579,0.507,1,1,112296,0,6326,701.255,246.975,21127.139
1900,0.612,7.824,0.468,0.604,0.532,1,0,112378,0,6332,683.863,250.909,21141.797
1901,0.651,7.162,0.429,0.643,0.571,1,0,112463,0,6338,707.044,276.229,21157.407
1902,0.65,7.184,0.43,0.642,0.57,1,1,112548,0,6344,739.808,288.433,21172.984
1903,0.591,8.163,0.489,0.583,0.511,1,1,112609,0,6348,698.471,247.759,21187.154
1904,0.604,7.946,0.476,0.596,0.524,1,1,112671,0,6352,686.351,248.808,21201.635
1905,0.583,8.306,0.497,0.575,0.503,1,0,112731,0,6356,706.447,246.954,21215.598
1906,0.613,7.796,0.467,0.605,0.533,1,1,112813,0,6362,690.88,254.181,21230.296
1907,0.588,8.22,0.492,0.58,0.508,1,1,112874,0,6366,699.93,246.84,21244.382
1908,0.634,7.449,0.446,0.626,0.554,1,1,112958,0,6372,709.146,269.746,21259.58
1909,0.6,8.019,0.48,0.592,0.52,1,1,113019,0,6376,719.742,259.032,21273.956
1910,0.572,8.49,0.508,0.564,0.492,0,0,113079,0,6380,699.268,239.819,21287.654
1911,0.591,8.162,0.489,0.583,0.511,1,1,113140,0,6384,705.432,250.264,21301.826
1912,0.647,7.238,0.433,0.639,0.567,1,1,113225,0,6390,730.853,283.541,21317.327
1913,0.553,8.805,0.527,0.545,0.473,0,0,113283,0,6393,680.471,225.68,21330.572
1914,0.606,7.91,0.474,0.598,0.526,1,1,113345,0,6397,685.208,249.29,21345.105
1915,0.626,7.577,0.454,0.618,0.546,1,1,113428,0,6403,694.672,261.042,21360.118
1916,0.56,8.676,0.52,0.552,0.48,0,0,113487,0,6406,687.323,231.131,21373.549
1917,0.558,8.716,0.522,0.55,0.478,0,0,113546,0,6409,678.727,227.275,21386.922
1918,0.547,8.908,0.533,0.539,0.467,0,0,113604,0,6412,675.792,221.616,21400.018
1919,0.595,8.104,0.485,0.587,0.515,1,1,113665,0,6416,714.903,255.115,21414.273
1920,0.636,7.415,0.444,0.628,0.556,1,1,113749,0,6422,734.659,280.341,21429.519
1921,0.607,7.893,0.473,0.599,0.527,1,1,113811,0,6426,683.949,249.251,21444.077
1922,0.547,8.909,0.533,0.539,0.467,0,0,113869,0,6429,679.699,222.875,21457.172
1923,0.592,8.152,0.488,0.584,0.512,1,1,113930,0,6433,688.243,244.409,21471.357
1924,0.6,8.008,0.48,0.592,0.52,1,0,113992,0,6437,686.426,247.316,21485.75
1925,0.606,7.92,0.474,0.598,0.526,1,1,114054,0,6441,678.617,246.644,21500.269
1926,0.615,7.758,0.465,0.607,0.535,1,1,114137,0,6447,720.342,265.988,21515.02
1927,0.629,7.532,0.451,0.621,0.549,1,1,114221,0,6453,720.106,271.752,21530.097
1928,0.629,7.532,0.451,0.621,0.549,1,1,114305,0,6459,730.16,275.555,21545.175
1929,0.594,8.109,0.486,0.586,0.514,1,0,114366,0,6463,705.268,251.54,21559.422
1930,0.621,7.668,0.459,0.613,0.541,1,1,114449,0,6469,728.921,271.533,21574.304
1931,0.597,8.069,0.483,0.589,0.517,1,0,114510,0,6473,723.357,259.034,21588.609
1932,0.608,7.89,0.472,0.6,0.528,1,1,114572,0,6477,715.282,260.732,21603.17
1933,0.588,8.211,0.492,0.58,0.508,1,1,114633,0,6481,673.224,237.654,21617.271
1934,0.569,8.533,0.511,0.561,0.489,0,0,114692,0,6485,678.396,231.633,21630.908
1935,0.527,9.237,0.553,0.519,0.447,0,0,114748,0,6488,678.412,214.464,21643.531
1936,0.604,7.945,0.476,0.596,0.524,1,1,114810,0,6492,700.774,254.075,21658.015
1937,0.56,8.692,0.52,0.552,0.48,0,0,114869,0,6495,665.685,223.471,21671.422
1938,0.585,8.258,0.495,0.577,0.505,1,0,114929,0,6499,713.825,250.763,21685.454
1939,0.606,7.911,0.474,0.598,0.526,1,1,114991,0,6503,678.53,246.825,21699.986
1940,0.546,8.912,0.534,0.538,0.466,0,0,115049,0,6506,685.633,224.75,21713.076
1941,0.614,7.777,0.466,0.606,0.534,1,0,115132,0,6512,694.598,256.027,21727.801
1942,0.568,8.551,0.512,0.56,0.488,0,0,115191,0,6516,697.656,237.748,21741.412
1943,0.577,8.396,0.503,0.569,0.497,0,0,115251,0,6520,694.976,240.708,21755.246
1944,0.583,8.3,0.497,0.575,0.503,1,1,115311,0,6524,701.37,245.336,21769.218
1945,0.534,9.117,0.546,0.526,0.454,0,0,115368,0,6527,677.119,216.972,21782.014
1946,0.579,8.366,0.501,0.571,0.499,0,0,115428,0,6531,697.424,242.308,21795.891
1947,0.55,8.854,0.53,0.542,0.47,0,0,115486,0,6534,689.4,227.42,21809.065
1948,0.577,8.392,0.503,0.569,0.497,0,0,115546,0,6538,703.099,243.616,21822.904
1949,0.564,8.609,0.516,0.556,0.484,0,0,115605,0,6541,664.02,224.903,21836.432
1950,0.558,8.721,0.522,0.55,0.478,0,0,115664,0,6544,677.427,226.723,21849.798
1951,0.588,8.223,0.492,0.58,0.508,1,1,115725,0,6548,686.605,242.067,21863.881
1952,0.551,8.836,0.529,0.543,0.471,0,0,115783,0,6551,669.909,221.426,21877.081
1953,0.551,8.829,0.529,0.543,0.471,0,0,115841,0,6554,694.984,229.895,21890.291
1954,0.525,9.27,0.555,0.517,0.445,0,0,115897,0,6557,642.542,202.368,21902.867
1955,0.524,9.285,0.556,0.516,0.444,0,0,115953,0,6560,652.39,205.124,21915.422
1956,0.511,9.494,0.569,0.503,0.431,0,0,116008,0,6563,658.061,201.95,21927.674
1957,0.517,9.403,0.563,0.509,0.437,0,0,116064,0,6566,680.723,211.145,21940.059
1958,0.588,8.211,0.492,0.58,0.508,1,1,116125,0,6570,673.036,237.579,21954.159
1959,0.536,9.085,0.544,0.528,0.456,0,0,116182,0,6573,679.668,218.566,21967.001
1960,0.572,8.482,0.508,0.564,0.492,0,0,116242,0,6577,696.343,239.023,21980.71
1961,0.503,9.636,0.577,0.495,0.423,0,0,116297,0,6580,654.911,197.658,21992.76
1962,0.579,8.366,0.501,0.571,0.499,0,0,116357,0,6584,669.981,232.761,22006.636
1963,0.518,9.384,0.562,0.51,0.438,0,0,116413,0,6587,672.466,209.045,22019.048
1964,0.568,8.545,0.512,0.56,0.488,0,0,116472,0,6591,701.088,239.063,22032.667
1965,0.553,8.795,0.527,0.545,0.473,0,0,116530,0,6594,683.332,226.863,22045.926
1966,0.544,8.955,0.536,0.536,0.464,0,0,116588,0,6597,654.12,213.411,22058.955
1967,0.565,8.596,0.515,0.557,0.485,0,0,116647,0,6601,693.035,235.058,22072.501
1968,0.542,8.988,0.538,0.534,0.462,0,0,116704,0,6604,649.222,211.055,22085.483
1969,0.495,9.766,0.585,0.487,0.415,0,0,116758,0,6607,645.769,191.878,22097.345
1970,0.517,9.408,0.563,0.509,0.437,0,0,116814,0,6610,658.006,203.977,22109.722
1971,0.56,8.678,0.52,0.552,0.48,0,0,116873,0,6613,672.423,226.076,22123.15
1972,0.54,9.018,0.54,0.532,0.46,0,0,116930,0,6616,670.251,217.151,22136.088
1973,0.489,9.87,0.591,0.481,0.409,0,0,116984,0,6619,668.702,196.18,22147.799
1974,0.522,9.325,0.558,0.514,0.442,0,0,117040,0,6622,678.19,212.252,22160.295
1975,0.501,9.673,0.579,0.493,0.421,0,0,117095,0,6625,640.48,192.454,22172.292
1976,0.532,9.144,0.548,0.524,0.452,0,0,117152,0,6628,653.73,208.848,22185.049
1977,0.532,9.144,0.548,0.524,0.452,0,0,117209,0,6631,677.964,216.585,22197.805
1978,0.507,9.571,0.573,0.499,0.427,0,0,117264,0,6634,632.526,192.381,22209.948
1979,0.547,8.901,0.533,0.539,0.467,0,0,117322,0,6637,671.403,220.356,22223.055
1980,0.528,9.224,0.552,0.52,0.448,0,0,117378,0,6640,664.439,210.353,22235.696
1981,0.498,9.716,0.582,0.49,0.418,0,0,117432,0,6643,653.203,195.248,22247.629
1982,0.516,9.42,0.564,0.508,0.436,0,0,117488,0,6646,632.993,195.956,22259.99
1983,0.527,9.231,0.553,0.519,0.447,0,0,117544,0,6649,668.438,211.449,22272.621
1984,0.507,9.577,0.573,0.499,0.427,0,0,117599,0,6652,645.56,196.19,22284.754
1985,0.531,9.167,0.549,0.523,0.451,0,0,117656,0,6655,677.349,215.84,22297.478
1986,0.564,8.616,0.516,0.556,0.484,0,0,117715,0,6658,706.283,239.046,22310.996
1987,0.555,8.762,0.525,0.547,0.475,0,0,117773,0,6661,694.728,231.483,22324.303
1988,0.515,9.436,0.565,0.507,0.435,0,0,117829,0,6664,637.415,196.961,22336.64
1989,0.53,9.188,0.55,0.522,0.45,0,0,117886,0,6667,653.647,207.785,22349.334
1990,0.543,8.963,0.537,0.535,0.463,0,0,117944,0,6670,655.912,213.809,22362.351
1991,0.513,9.465,0.567,0.505,0.433,0,0,117999,0,6673,642.635,197.884,22374.646
1992,0.543,8.971,0.537,0.535,0.463,0,0,118056,0,6676,657.252,214.057,22387.652
1993,0.545,8.936,0.535,0.537,0.465,0,0,118114,0,6679,696.613,227.743,22400.707
1994,0.509,9.539,0.571,0.501,0.429,0,0,118169,0,6682,647.908,197.8,22412.896
1995,0.474,10.116,0.606,0.466,0.394,0,0,118222,0,6685,650.071,184.988,22424.254
1996,0.51,9.522,0.57,0.502,0.43,0,0,118277,0,6688,670.16,204.996,22436.467
1997,0.459,10.375,0.621,0.451,0.379,0,0,118329,0,6690,625.91,172.283,22447.453
1998,0.476,10.086,0.604,0.468,0.396,0,0,118382,0,6693,660.057,188.528,22458.853
1999,0.532,9.148,0.548,0.524,0.452,0,0,118439,0,6696,665.678,212.57,22471.605
2000,0.539,9.037,0.541,0.531,0.459,0,0,118496,0,6699,672.855,217.538,22484.515
2001,0.508,9.555,0.572,0.5,0.428,0,0,118551,0,6702,675.441,205.814,22496.681
2002,0.491,9.831,0.589,0.483,0.411,0,0,118605,0,6705,661.159,194.903,22508.449
2003,0.498,9.712,0.582,0.49,0.418,0,0,118659,0,6708,628.331,187.914,22520.388
2004,0.46,10.359,0.62,0.452,0.38,0,0,118711,0,6710,610.065,168.27,22531.396
2005,0.472,10.159,0.608,0.464,0.392,0,0,118764,0,6713,657.174,185.993,22542.693
2006,0.508,9.548,0.572,0.5,0.428,0,0,118819,0,6716,671.806,204.882,22554.869
2007,0.467,10.244,0.613,0.459,0.387,0,0,118871,0,6718,640.507,179.308,22566.042
2008,0.454,10.447,0.626,0.446,0.374,0,0,118922,0,6720,603.589,164.575,22576.924
2009,0.456,10.416,0.624,0.448,0.376,0,0,118973,0,6722,641.521,175.635,22587.85
2010,0.479,10.035,0.601,0.471,0.399,0,0,119026,0,6725,662.346,190.403,22599.324
2011,0.458,10.382,0.622,0.45,0.378,0,0,119078,0,6727,616.376,169.505,22610.3
2012,0.494,9.786,0.586,0.486,0.414,0,0,119132,0,6730,624.709,185.176,22622.133
2013,0.444,10.614,0.636,0.436,0.364,0,0,119183,0,6732,610.475,162.79,22632.774
2014,0.433,10.809,0.647,0.425,0.353,0,0,119233,0,6734,629.207,163.371,22643.134
2015,0.522,9.315,0.558,0.514,0.442,0,0,119289,0,6737,654.997,205.233,22655.645
2016,0.5,9.678,0.58,0.492,0.42,0,0,119344,0,6740,671.471,201.624,22667.633
2017,0.436,10.757,0.644,0.428,0.356,0,0,119394,0,6742,626.892,163.954,22678.068
2018,0.457,10.41,0.623,0.449,0.377,0,0,119445,0,6744,640.786,175.561,22689.003
2019,0.468,10.218,0.612,0.46,0.388,0,0,119497,0,6746,619.682,174.06,22700.213
2020,0.516,9.412,0.564,0.508,0.436,0,0,119553,0,6749,681.918,211.3,22712.585
2021,0.432,10.829,0.648,0.424,0.352,0,0,119603,0,6751,591.368,153.122,22722.917
2022,0.486,9.915,0.594,0.478,0.406,0,0,119657,0,6754,625.118,182.403,22734.564
2023,0.507,9.563,0.573,0.499,0.427,0,0,119712,0,6757,640.58,195.005,22746.718
2024,0.45,10.527,0.63,0.442,0.37,0,0,119763,0,6759,625.696,168.81,22757.485
2025,0.492,9.814,0.588,0.484,0.412,0,0,119817,0,6762,650.012,192.007,22769.277
2026,0.512,9.487,0.568,0.504,0.432,0,0,119872,0,6765,635.874,195.315,22781.541
2027,0.44,10.689,0.64,0.432,0.36,0,0,119922,0,6767,638.32,168.483,22792.073
2028,0.496,9.752,0.584,0.488,0.416,0,0,119976,0,6770,650.375,193.561,22803.954
2029,0.455,10.438,0.625,0.447,0.375,0,0,120027,0,6772,627.898,171.414,22814.849
2030,0.443,10.644,0.637,0.435,0.363,0,0,120077,0,6774,611.003,162.271,22825.447
2031,0.464,10.283,0.616,0.456,0.384,0,0,120129,0,6776,647.503,180.357,22836.564
2032,0.449,10.543,0.631,0.441,0.369,0,0,120180,0,6778,601.152,161.842,22847.307
2033,0.426,10.919,0.654,0.418,0.346,0,0,120229,0,6780,633.099,161.878,22857.509
2034,0.488,9.879,0.592,0.48,0.408,0,0,120283,0,6783,630.775,184.855,22869.208
2035,0.493,9.811,0.587,0.485,0.413,0,0,120337,0,6786,661.487,195.478,22881.005
2036,0.485,9.944,0.595,0.477,0.405,0,0,120390,0,6789,659.602,191.77,22892.61
2037,0.462,10.316,0.618,0.454,0.382,0,0,120442,0,6791,626.72,173.827,22903.68
2038,0.433,10.813,0.647,0.425,0.353,0,0,120492,0,6793,605.598,157.157,22914.034
2039,0.434,10.792,0.646,0.426,0.354,0,0,120542,0,6795,625.594,162.818,22924.419
2040,0.475,10.097,0.605,0.467,0.395,0,0,120595,0,6798,643.779,183.633,22935.804
2041,0.412,11.148,0.668,0.404,0.332,0,0,120643,0,6800,589.604,145.92,22945.677
2042,0.431,10.841,0.649,0.423,0.351,0,0,120693,0,6802,604.645,156.306,22955.992
2043,0.464,10.287,0.616,0.456,0.384,0,0,120745,0,6804,649.254,180.759,22967.103
2044,0.397,11.399,0.683,0.389,0.317,0,0,120792,0,6806,589.861,140.664,22976.615
2045,0.427,10.909,0.653,0.419,0.347,0,0,120841,0,6808,598.508,153.259,22986.832
2046,0.391,11.503,0.689,0.383,0.311,0,0,120888,0,6810,602.267,141.357,22996.192
2047,0.403,11.31,0.677,0.395,0.323,0,0,120936,0,6812,592.935,143.275,23005.831
2048,0.401,11.347,0.679,0.393,0.321,0,0,120984,0,6814,598.162,143.747,23015.416
2049,0.452,10.493,0.628,0.444,0.372,0,0,121035,0,6816,620.733,168.216,23026.231
2050,0.433,10.804,0.647,0.425,0.353,0,0,121085,0,6818,636.65,165.415,23036.598
2051,0.439,10.699,0.641,0.431,0.359,0,0,121135,0,6820,636.169,167.687,23047.116
2052,0.464,10.293,0.616,0.456,0.384,0,0,121187,0,6822,619.547,172.353,23058.219
2053,0.414,11.13,0.666,0.406,0.334,0,0,121235,0,6824,608.684,151.019,23068.116
2054,0.455,10.437,0.625,0.447,0.375,0,0,121286,0,6826,651.707,177.937,23079.013
2055,0.396,11.415,0.684,0.388,0.316,0,0,121333,0,6828,599.031,142.496,23088.5
2056,0.437,10.731,0.643,0.429,0.357,0,0,121383,0,6830,638.832,167.662,23098.973
2057,0.454,10.451,0.626,0.446,0.374,0,0,121434,0,6832,607.381,165.525,23109.849
2058,0.408,11.225,0.672,0.4,0.328,0,0,121482,0,6834,603.445,147.662,23119.61
2059,0.418,11.061,0.662,0.41,0.338,0,0,121531,0,6836,600.833,150.571,23129.607
2060,0.377,11.741,0.703,0.369,0.297,0,0,121577,0,6838,572.391,129.46,23138.626
2061,0.443,10.637,0.637,0.435,0.363,0,0,121628,0,6840,609.641,162.068,23149.234
2062,0.457,10.403,0.623,0.449,0.377,0,0,121679,0,6842,635.673,174.329,23160.179
2063,0.39,11.522,0.69,0.382,0.31,0,0,121726,0,6844,577.445,135.149,23169.513
2064,0.385,11.615,0.695,0.377,0.305,0,0,121772,0,6846,567.979,131.033,23178.714
2065,0.415,11.098,0.665,0.407,0.335,0,0,121821,0,6848,583.711,145.495,23188.657
2066,0.364,11.964,0.716,0.356,0.284,0,0,121866,0,6849,587.175,128.102,23197.355
2067,0.457,10.412,0.623,0.449,0.377,0,0,121917,0,6851,649.145,177.802,23208.286
2068,0.381,11.681,0.699,0.373,0.301,0,0,121963,0,6853,605.08,138.155,23217.391
2069,0.366,11.921,0.714,0.358,0.286,0,0,122008,0,6854,561.554,123.384,23226.152
2070,0.391,11.502,0.689,0.383,0.311,0,0,122055,0,6856,605.362,142.111,23235.514
