# FCR baseline synthetic trace (formula-consistent template)
# Scenario=Manhattan | Seed=804 | Duration=3600s | UpdateInterval=300s | α=0.8 | β=1.3 | δ=0.5
# Generated=2026-02-14T11:34:25.970050Z
"# NOTE: This is a synthetic, equation-constrained trace for comparison formatting. Use real simulator outputs for publication claims."

Time(s),Scenario,SegmentID,K_t (density),K_max,v_t (m/s),v_max (m/s),F_t (flow),F_cap (capacity),ResidualCap,F_exc (excess),Congested(0/1),CongestionExpansion_beta,Compliance_alpha,UpdateStep(0/1),ReroutedVolume_Ek,DetourPriority_L,TravelTimeLoss_Ck_Path1,TravelTimeLoss_Ck_Path2,TravelTimeLoss_Ck_Path3,SelectedPathIndex(1..3),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,CongestionTime_snapshot_s,CO2_cum_g
1993,Manhattan,M45-52,0.4519,0.9754,8.9705,16.5454,4.0536,2.0174,-2.0362,2.0362,1,1.3,0.8,0,0.0,0.3691,107.403,117.891,141.84,0,133193,0,11343,805.962,260.31,48972.662
1994,Manhattan,M78-85,0.5146,0.9644,6.2211,15.1212,3.2012,1.8229,-1.3783,1.3783,1,1.3,0.8,0,0.0,0.7862,115.84,138.308,155.497,0,133264,0,11349,867.942,305.641,49000.473
1995,Manhattan,M52-61,0.4647,0.9664,8.7459,16.9454,4.0646,2.047,-2.0176,2.0176,1,1.3,0.8,0,0.0,0.8233,112.24,123.254,152.233,0,133331,0,11354,786.745,261.101,49024.829
1996,Manhattan,M78-85,0.5142,0.9644,6.9337,15.1212,3.565,1.8229,-1.7421,1.7421,1,1.3,0.8,0,0.0,0.7862,112.702,138.637,155.222,0,133402,0,11360,860.399,303.31,49051.747
1997,Manhattan,M19-24,0.4752,0.919,8.086,16.1358,3.8422,1.8537,-1.9885,1.9885,1,1.3,0.8,0,0.0,0.1063,100.525,120.86,146.627,0,133470,0,11365,788.228,265.996,49076.99
1998,Manhattan,M37-45,0.5349,0.8596,6.3425,15.3994,3.3928,1.6547,-1.7381,1.7381,1,1.3,0.8,0,0.0,0.3555,116.42,132.026,155.967,0,133542,0,11371,859.96,313.009,49104.772
1999,Manhattan,M12-19,0.5115,0.9218,7.2682,15.939,3.7178,1.8366,-1.8812,1.8812,1,1.3,0.8,0,0.0,0.7061,115.165,120.821,146.59,0,133612,0,11377,822.393,291.368,49131.255
2000,Manhattan,M24-31,0.4896,0.9938,7.6392,16.4041,3.7405,2.0378,-1.7027,1.7027,1,1.3,0.8,0,0.0,1.0,112.539,132.427,147.649,0,133681,0,11383,846.441,287.948,49157.144
2001,Manhattan,M31-37,0.5149,0.9753,7.0927,16.1199,3.6519,1.9652,-1.6867,1.6867,1,1.3,0.8,0,0.0,0.0389,112.726,131.539,137.33,0,133752,0,11389,848.04,300.152,49183.868
2002,Manhattan,M24-31,0.4412,0.9938,8.3748,16.4041,3.6949,2.0378,-1.6572,1.6572,1,1.3,0.8,0,0.0,1.0,94.681,124.866,124.1,0,133817,0,11394,818.548,258.627,49208.546
2003,Manhattan,M78-85,0.443,0.9644,7.5133,15.1212,3.3283,1.8229,-1.5053,1.5053,1,1.3,0.8,0,0.0,0.7862,106.908,113.777,135.122,0,133882,0,11399,784.424,251.116,49234.313
2004,Manhattan,M12-19,0.5239,0.9218,6.8741,15.939,3.6014,1.8366,-1.7648,1.7648,1,1.3,0.8,0,0.0,0.7061,115.682,123.356,132.633,0,133953,0,11405,848.128,304.386,49261.363
2005,Manhattan,M45-52,0.4349,0.9754,8.3768,16.5454,3.6433,2.0174,-1.6259,1.6259,1,1.3,0.8,0,0.0,0.3691,98.307,118.061,143.211,0,134017,0,11410,808.03,253.289,49286.002
2006,Manhattan,M78-85,0.5477,0.9644,6.0293,15.1212,3.302,1.8229,-1.4791,1.4791,1,1.3,0.8,0,0.0,0.7862,125.948,146.411,162.378,0,134090,0,11417,829.734,309.928,49314.251
2007,Manhattan,M52-61,0.443,0.9664,8.6485,16.9454,3.831,2.047,-1.7839,1.7839,1,1.3,0.8,0,0.0,0.8233,107.977,128.143,146.009,0,134155,0,11422,770.915,247.818,49338.598
2008,Manhattan,M12-19,0.4536,0.9218,8.6421,15.939,3.92,1.8366,-2.0834,2.0834,1,1.3,0.8,0,0.0,0.7061,98.657,109.865,152.288,0,134221,0,11427,786.304,256.166,49363.017
2009,Manhattan,M78-85,0.541,0.9644,6.345,15.1212,3.4329,1.8229,-1.61,1.61,1,1.3,0.8,0,0.0,0.7862,116.064,139.557,150.213,0,134294,0,11434,863.563,316.973,49390.832
2010,Manhattan,M19-24,0.4572,0.919,7.5079,16.1358,3.4329,1.8537,-1.5792,1.5792,1,1.3,0.8,0,0.0,0.1063,110.352,116.226,140.015,0,134360,0,11439,808.125,263.23,49416.691
2011,Manhattan,M45-52,0.502,0.9754,7.7534,16.5454,3.8919,2.0174,-1.8745,1.8745,1,1.3,0.8,0,0.0,0.3691,110.421,136.322,155.954,0,134430,0,11445,854.684,295.957,49442.511
2012,Manhattan,M24-31,0.4321,0.9938,8.1883,16.4041,3.5382,2.0378,-1.5004,1.5004,1,1.3,0.8,0,0.0,1.0,98.035,118.283,137.345,0,134494,0,11449,808.693,252.19,49467.368
2013,Manhattan,M37-45,0.5006,0.8596,6.5934,15.3994,3.3008,1.6547,-1.6461,1.6461,1,1.3,0.8,0,0.0,0.3555,102.357,124.993,142.05,0,134564,0,11455,820.019,285.786,49494.63
2014,Manhattan,M37-45,0.516,0.8596,7.1016,15.3994,3.6641,1.6547,-2.0094,2.0094,1,1.3,0.8,0,0.0,0.3555,115.28,130.21,151.882,0,134635,0,11461,865.959,305.736,49521.349
2015,Manhattan,M24-31,0.47,0.9938,8.5504,16.4041,4.0186,2.0378,-1.9809,1.9809,1,1.3,0.8,0,0.0,1.0,112.826,129.357,151.346,0,134702,0,11466,823.714,272.925,49545.981
2016,Manhattan,M70-78,0.4618,0.9749,8.044,15.4547,3.7146,1.8834,-1.8313,1.8313,1,1.3,0.8,0,0.0,0.0,98.572,112.108,145.836,0,134768,0,11471,824.161,269.324,49571.196
2017,Manhattan,M52-61,0.5122,0.9664,7.5207,16.9454,3.852,2.047,-1.805,1.805,1,1.3,0.8,0,0.0,0.8233,118.737,138.88,143.319,0,134838,0,11477,820.941,291.262,49597.369
2018,Manhattan,M52-61,0.4802,0.9664,8.4494,16.9454,4.0576,2.047,-2.0106,2.0106,1,1.3,0.8,0,0.0,0.8233,102.758,117.399,137.361,0,134906,0,11482,840.799,282.073,49622.188
2019,Manhattan,M45-52,0.5019,0.9754,6.8196,16.5454,3.4229,2.0174,-1.4055,1.4055,1,1.3,0.8,0,0.0,0.3691,108.139,123.483,157.635,0,134976,0,11488,802.965,281.662,49649.175
2020,Manhattan,M78-85,0.496,0.9644,6.6477,15.1212,3.2972,1.8229,-1.4743,1.4743,1,1.3,0.8,0,0.0,0.7862,116.778,131.421,161.74,0,135045,0,11494,829.022,286.156,49676.342
2021,Manhattan,M37-45,0.4355,0.8596,8.3854,15.3994,3.6516,1.6547,-1.9969,1.9969,1,1.3,0.8,0,0.0,0.3555,108.344,121.506,134.38,0,135109,0,11499,791.863,249.657,49700.973
2022,Manhattan,M24-31,0.5106,0.9938,7.1657,16.4041,3.6589,2.0378,-1.6212,1.6212,1,1.3,0.8,0,0.0,1.0,120.233,122.972,155.95,0,135179,0,11505,832.285,293.736,49727.579
2023,Manhattan,M70-78,0.49,0.9749,7.2951,15.4547,3.5744,1.8834,-1.6911,1.6911,1,1.3,0.8,0,0.0,0.0,112.263,124.756,131.878,0,135248,0,11511,819.263,280.779,49753.9
2024,Manhattan,M45-52,0.5242,0.9754,6.942,16.5454,3.6389,2.0174,-1.6216,1.6216,1,1.3,0.8,0,0.0,0.3691,117.623,132.185,163.929,0,135319,0,11517,816.024,295.266,49780.868
2025,Manhattan,M70-78,0.4975,0.9749,7.5033,15.4547,3.7331,1.8834,-1.8498,1.8498,1,1.3,0.8,0,0.0,0.0,113.745,124.26,153.84,0,135388,0,11523,840.502,289.999,49806.974
2026,Manhattan,M24-31,0.4695,0.9938,7.9607,16.4041,3.7376,2.0378,-1.6998,1.6998,1,1.3,0.8,0,0.0,1.0,97.998,122.303,137.74,0,135455,0,11528,804.133,267.649,49832.34
2027,Manhattan,M52-61,0.4075,0.9664,9.6697,16.9454,3.9403,2.047,-1.8933,1.8933,1,1.3,0.8,0,0.0,0.8233,88.931,102.722,146.05,0,135517,0,11532,746.83,227.38,49855.198
2028,Manhattan,M19-24,0.4688,0.919,7.348,16.1358,3.4449,1.8537,-1.5912,1.5912,1,1.3,0.8,0,0.0,0.1063,110.733,127.035,145.93,0,135584,0,11537,838.567,276.229,49881.326
2029,Manhattan,M52-61,0.4437,0.9664,8.984,16.9454,3.9862,2.047,-1.9392,1.9392,1,1.3,0.8,0,0.0,0.8233,105.624,111.394,138.345,0,135649,0,11542,810.025,257.674,49905.258
2030,Manhattan,M45-52,0.5044,0.9754,7.5596,16.5454,3.8129,2.0174,-1.7955,1.7955,1,1.3,0.8,0,0.0,0.3691,115.229,118.958,159.574,0,135719,0,11548,829.736,290.177,49931.335
2031,Manhattan,M37-45,0.4984,0.8596,6.8569,15.3994,3.4173,1.6547,-1.7626,1.7626,1,1.3,0.8,0,0.0,0.3555,118.209,135.924,143.863,0,135788,0,11554,814.065,283.138,49958.254
2032,Manhattan,M70-78,0.4752,0.9749,7.9872,15.4547,3.7959,1.8834,-1.9125,1.9125,1,1.3,0.8,0,0.0,0.0,113.905,118.034,127.83,0,135856,0,11559,838.893,279.274,49983.621
2033,Manhattan,M19-24,0.398,0.919,9.1298,16.1358,3.6333,1.8537,-1.7796,1.7796,1,1.3,0.8,0,0.0,0.1063,100.24,105.491,128.376,0,135917,0,11563,797.17,234.483,50007.097
2034,Manhattan,M12-19,0.4478,0.9218,8.3389,15.939,3.7343,1.8366,-1.8977,1.8977,1,1.3,0.8,0,0.0,0.7061,99.56,114.815,131.718,0,135982,0,11568,816.852,261.189,50031.86
2035,Manhattan,M31-37,0.3986,0.9753,8.8954,16.1199,3.546,1.9652,-1.5808,1.5808,1,1.3,0.8,0,0.0,0.0389,88.013,103.248,139.5,0,136043,0,11572,749.462,224.32,50055.633
2036,Manhattan,M61-70,0.4622,0.9058,8.0127,16.9946,3.7031,1.9241,-1.779,1.779,1,1.3,0.8,0,0.0,0.6238,99.439,129.76,156.994,0,136109,0,11577,795.498,262.204,50080.89
2037,Manhattan,M24-31,0.403,0.9938,9.782,16.4041,3.9424,2.0378,-1.9047,1.9047,1,1.3,0.8,0,0.0,1.0,85.987,115.678,125.078,0,136171,0,11581,800.991,237.551,50103.58
2038,Manhattan,M61-70,0.425,0.9058,9.0119,16.9946,3.8301,1.9241,-1.906,1.906,1,1.3,0.8,0,0.0,0.6238,94.385,112.984,120.476,0,136235,0,11585,805.511,248.291,50127.365
2039,Manhattan,M70-78,0.4306,0.9749,7.8064,15.4547,3.3615,1.8834,-1.4781,1.4781,1,1.3,0.8,0,0.0,0.0,101.367,123.662,130.299,0,136299,0,11589,813.538,252.673,50152.691
2040,Manhattan,M24-31,0.3924,0.9938,8.9309,16.4041,3.504,2.0378,-1.4663,1.4663,1,1.3,0.8,0,0.0,1.0,95.094,102.901,127.611,0,136360,0,11593,770.228,226.21,50176.382
2041,Manhattan,M31-37,0.4433,0.9753,8.4867,16.1199,3.7621,1.9652,-1.7969,1.7969,1,1.3,0.8,0,0.0,0.0389,93.789,113.76,121.259,0,136425,0,11598,800.221,255.106,50200.933
2042,Manhattan,M12-19,0.4927,0.9218,7.0272,15.939,3.462,1.8366,-1.6254,1.6254,1,1.3,0.8,0,0.0,0.7061,110.986,126.213,162.647,0,136494,0,11604,797.242,276.02,50227.605
2043,Manhattan,M70-78,0.452,0.9749,7.7784,15.4547,3.516,1.8834,-1.6327,1.6327,1,1.3,0.8,0,0.0,0.0,111.156,129.818,151.532,0,136560,0,11609,807.327,260.714,50253.094
2044,Manhattan,M24-31,0.4266,0.9938,9.252,16.4041,3.9469,2.0378,-1.9092,1.9092,1,1.3,0.8,0,0.0,1.0,101.031,109.47,151.418,0,136624,0,11613,815.56,251.356,50276.589
2045,Manhattan,M31-37,0.4629,0.9753,8.4314,16.1199,3.9029,1.9652,-1.9377,1.9377,1,1.3,0.8,0,0.0,0.0389,104.739,111.795,151.943,0,136691,0,11618,807.369,265.553,50301.327
2046,Manhattan,M70-78,0.4808,0.9749,7.2849,15.4547,3.5022,1.8834,-1.6189,1.6189,1,1.3,0.8,0,0.0,0.0,116.142,125.801,140.928,0,136759,0,11623,828.175,278.981,50327.605
2047,Manhattan,M78-85,0.4075,0.9644,7.9253,15.1212,3.2292,1.8229,-1.4062,1.4062,1,1.3,0.8,0,0.0,0.7862,98.501,105.394,127.973,0,136821,0,11627,746.553,227.301,50352.643
2048,Manhattan,M24-31,0.4934,0.9938,7.1626,16.4041,3.5337,2.0378,-1.496,1.496,1,1.3,0.8,0,0.0,1.0,107.218,130.878,145.863,0,136890,0,11633,847.645,290.008,50379.15
2049,Manhattan,M45-52,0.4485,0.9754,8.1099,16.5454,3.6374,2.0174,-1.62,1.62,1,1.3,0.8,0,0.0,0.3691,99.823,129.058,125.779,0,136955,0,11638,776.909,251.648,50404.204
2050,Manhattan,M31-37,0.4538,0.9753,8.4312,16.1199,3.8263,1.9652,-1.8611,1.8611,1,1.3,0.8,0,0.0,0.0389,102.724,122.316,140.324,0,137021,0,11643,831.14,267.456,50428.888
2051,Manhattan,M70-78,0.4636,0.9749,8.1708,15.4547,3.7881,1.8834,-1.9047,1.9047,1,1.3,0.8,0,0.0,0.0,106.542,117.494,141.669,0,137088,0,11648,818.683,268.755,50453.956
2052,Manhattan,M37-45,0.4765,0.8596,6.9146,15.3994,3.2948,1.6547,-1.6401,1.6401,1,1.3,0.8,0,0.0,0.3555,102.43,127.765,137.384,0,137156,0,11653,800.055,269.673,50480.672
2053,Manhattan,M37-45,0.4075,0.8596,8.9115,15.3994,3.6313,1.6547,-1.9766,1.9766,1,1.3,0.8,0,0.0,0.3555,89.187,120.471,135.922,0,137218,0,11657,796.323,238.47,50504.477
2054,Manhattan,M70-78,0.4508,0.9749,8.2168,15.4547,3.7045,1.8834,-1.8211,1.8211,1,1.3,0.8,0,0.0,0.0,94.841,120.985,127.442,0,137284,0,11662,804.515,259.491,50529.412
2055,Manhattan,M78-85,0.413,0.9644,8.3804,15.1212,3.4607,1.8229,-1.6378,1.6378,1,1.3,0.8,0,0.0,0.7862,103.108,106.12,119.995,0,137347,0,11666,777.103,236.499,50553.914
2056,Manhattan,M12-19,0.3814,0.9218,9.0989,15.939,3.4703,1.8366,-1.6337,1.6337,1,1.3,0.8,0,0.0,0.7061,90.472,112.939,130.529,0,137407,0,11670,738.826,214.984,50577.328
2057,Manhattan,M70-78,0.3979,0.9749,8.3723,15.4547,3.3313,1.8834,-1.448,1.448,1,1.3,0.8,0,0.0,0.0,87.423,119.457,140.121,0,137468,0,11674,783.606,231.488,50601.75
2058,Manhattan,M52-61,0.4027,0.9664,9.7082,16.9454,3.9093,2.047,-1.8623,1.8623,1,1.3,0.8,0,0.0,0.8233,99.621,114.37,128.408,0,137530,0,11678,780.56,232.875,50624.531
2059,Manhattan,M45-52,0.4004,0.9754,8.9447,16.5454,3.5813,2.0174,-1.5639,1.5639,1,1.3,0.8,0,0.0,0.3691,90.426,114.115,120.219,0,137592,0,11682,769.501,229.452,50648.253
2060,Manhattan,M19-24,0.4143,0.919,8.6902,16.1358,3.6005,1.8537,-1.7468,1.7468,1,1.3,0.8,0,0.0,0.1063,95.728,103.225,137.672,0,137655,0,11686,757.779,232.681,50672.376
2061,Manhattan,M19-24,0.4506,0.919,8.6872,16.1358,3.9146,1.8537,-2.0609,2.0609,1,1.3,0.8,0,0.0,0.1063,99.261,123.104,125.494,0,137721,0,11691,794.291,256.856,50696.721
2062,Manhattan,M24-31,0.3621,0.9938,10.555,16.4041,3.8224,2.0378,-1.7847,1.7847,1,1.3,0.8,0,0.0,1.0,92.027,107.561,128.143,0,137779,0,11694,753.465,210.073,50718.2
2063,Manhattan,M37-45,0.4681,0.8596,7.9843,15.3994,3.7376,1.6547,-2.0829,2.0829,1,1.3,0.8,0,0.0,0.3555,105.006,112.855,140.241,0,137846,0,11699,792.224,263.971,50743.528
2064,Manhattan,M31-37,0.361,0.9753,9.4115,16.1199,3.3971,1.9652,-1.4319,1.4319,1,1.3,0.8,0,0.0,0.0389,87.386,104.46,108.637,0,137904,0,11702,765.954,212.061,50766.429
2065,Manhattan,M12-19,0.3807,0.9218,9.0196,15.939,3.4339,1.8366,-1.5973,1.5973,1,1.3,0.8,0,0.0,0.7061,82.83,114.428,107.43,0,137964,0,11706,771.101,221.465,50789.939
2066,Manhattan,M24-31,0.4525,0.9938,7.7665,16.4041,3.5146,2.0378,-1.4769,1.4769,1,1.3,0.8,0,0.0,1.0,100.366,112.096,155.424,0,138030,0,11711,814.908,262.827,50815.446
2067,Manhattan,M31-37,0.4215,0.9753,9.3406,16.1199,3.9368,1.9652,-1.9716,1.9716,1,1.3,0.8,0,0.0,0.0389,95.866,125.56,133.757,0,138093,0,11715,805.265,246.67,50838.799
2068,Manhattan,M70-78,0.3725,0.9749,9.2561,15.4547,3.4477,1.8834,-1.5643,1.5643,1,1.3,0.8,0,0.0,0.0,91.353,95.646,135.359,0,138152,0,11718,738.56,211.305,50861.964
2069,Manhattan,M12-19,0.3956,0.9218,8.8732,15.939,3.5098,1.8366,-1.6732,1.6732,1,1.3,0.8,0,0.0,0.7061,90.397,102.092,131.802,0,138213,0,11722,777.219,229.088,50885.746
2070,Manhattan,M37-45,0.3705,0.8596,9.9196,15.3994,3.6752,1.6547,-2.0205,2.0205,1,1.3,0.8,0,0.0,0.3555,85.799,111.348,107.097,0,138272,0,11725,769.909,216.886,50908.07
2071,Manhattan,M70-78,0.3461,0.9749,10.1368,15.4547,3.5087,1.8834,-1.6254,1.6254,1,1.3,0.8,0,0.0,0.0,79.38,110.718,129.403,0,138329,0,11728,712.797,195.698,50929.975
2072,Manhattan,M61-70,0.352,0.9058,11.1428,16.9946,3.9226,1.9241,-1.9985,1.9985,1,1.3,0.8,0,0.0,0.6238,92.924,99.368,131.253,0,138387,0,11731,740.66,203.406,50950.659
2073,Manhattan,M45-52,0.3838,0.9754,9.5077,16.5454,3.6492,2.0174,-1.6318,1.6318,1,1.3,0.8,0,0.0,0.3691,84.538,108.022,116.183,0,138447,0,11735,734.244,214.997,50973.577
2074,Manhattan,M70-78,0.3854,0.9749,8.5296,15.4547,3.2872,1.8834,-1.4039,1.4039,1,1.3,0.8,0,0.0,0.0,94.935,101.328,112.092,0,138507,0,11739,767.537,222.692,50997.728
2075,Manhattan,M52-61,0.4259,0.9664,8.6832,16.9454,3.6981,2.047,-1.6511,1.6511,1,1.3,0.8,0,0.0,0.8233,94.021,112.383,141.366,0,138571,0,11743,812.588,250.342,51021.929
2076,Manhattan,M37-45,0.4136,0.8596,8.4195,15.3994,3.4826,1.6547,-1.8279,1.8279,1,1.3,0.8,0,0.0,0.3555,103.421,106.003,130.254,0,138634,0,11747,773.025,235.863,51046.386
2077,Manhattan,M19-24,0.4083,0.919,8.6914,16.1358,3.5484,1.8537,-1.6947,1.6947,1,1.3,0.8,0,0.0,0.1063,97.072,103.965,138.667,0,138696,0,11751,757.542,230.101,51070.472
2078,Manhattan,M61-70,0.3415,0.9058,11.4017,16.9946,3.8938,1.9241,-1.9696,1.9696,1,1.3,0.8,0,0.0,0.6238,80.309,111.36,124.275,0,138753,0,11754,742.854,199.53,51090.769
2079,Manhattan,M61-70,0.3426,0.9058,11.2201,16.9946,3.844,1.9241,-1.9198,1.9198,1,1.3,0.8,0,0.0,0.6238,79.691,94.099,120.417,0,138810,0,11757,716.999,195.103,51111.299
2080,Manhattan,M37-45,0.4061,0.8596,9.0859,15.3994,3.6897,1.6547,-2.0351,2.0351,1,1.3,0.8,0,0.0,0.3555,93.841,119.447,130.821,0,138872,0,11761,748.382,227.153,51134.878
2081,Manhattan,M70-78,0.3446,0.9749,10.1297,15.4547,3.4903,1.8834,-1.6069,1.6069,1,1.3,0.8,0,0.0,0.0,87.603,105.157,103.694,0,138929,0,11764,759.778,203.985,51156.783
2082,Manhattan,M78-85,0.4239,0.9644,7.6675,15.1212,3.2504,1.8229,-1.4275,1.4275,1,1.3,0.8,0,0.0,0.7862,91.397,113.722,120.4,0,138992,0,11768,776.983,241.159,51182.243
2083,Manhattan,M24-31,0.4425,0.9938,8.2383,16.4041,3.6453,2.0378,-1.6075,1.6075,1,1.3,0.8,0,0.0,1.0,96.405,126.626,147.877,0,139057,0,11773,821.108,259.828,51207.1
2084,Manhattan,M70-78,0.3593,0.9749,9.9392,15.4547,3.5716,1.8834,-1.6882,1.6882,1,1.3,0.8,0,0.0,0.0,94.087,97.927,112.897,0,139115,0,11776,769.921,212.166,51229.332
2085,Manhattan,M78-85,0.3688,0.9644,9.1366,15.1212,3.3692,1.8229,-1.5463,1.5463,1,1.3,0.8,0,0.0,0.7862,93.519,98.308,138.716,0,139174,0,11779,758.017,213.74,51252.623
2086,Manhattan,M70-78,0.4365,0.9749,7.6248,15.4547,3.3285,1.8834,-1.4452,1.4452,1,1.3,0.8,0,0.0,0.0,99.252,127.178,127.356,0,139238,0,11784,793.717,250.569,51278.212
2087,Manhattan,M24-31,0.3779,0.9938,9.2403,16.4041,3.4919,2.0378,-1.4541,1.4541,1,1.3,0.8,0,0.0,1.0,90.746,108.744,112.609,0,139298,0,11788,748.513,215.572,51301.429
2088,Manhattan,M61-70,0.4272,0.9058,8.5428,16.9946,3.6495,1.9241,-1.7253,1.7253,1,1.3,0.8,0,0.0,0.6238,102.099,122.515,131.909,0,139362,0,11792,815.818,251.685,51325.813
2089,Manhattan,M37-45,0.3791,0.8596,8.9828,15.3994,3.4058,1.6547,-1.7511,1.7511,1,1.3,0.8,0,0.0,0.3555,81.951,104.219,126.596,0,139422,0,11796,755.728,217.592,51349.36
2090,Manhattan,M78-85,0.4253,0.9644,8.2837,15.1212,3.5233,1.8229,-1.7004,1.7004,1,1.3,0.8,0,0.0,0.7862,103.666,109.05,121.042,0,139486,0,11800,766.08,239.209,51374.057
2091,Manhattan,M45-52,0.4131,0.9754,9.5291,16.5454,3.9364,2.0174,-1.919,1.919,1,1.3,0.8,0,0.0,0.3691,86.843,105.755,140.505,0,139549,0,11804,775.261,236.139,51397.124
2092,Manhattan,M24-31,0.3875,0.9938,9.1728,16.4041,3.5542,2.0378,-1.5165,1.5165,1,1.3,0.8,0,0.0,1.0,83.963,104.236,122.321,0,139609,0,11808,768.465,223.768,51420.483
2093,Manhattan,M61-70,0.3718,0.9058,10.0841,16.9946,3.7492,1.9241,-1.8251,1.8251,1,1.3,0.8,0,0.0,0.6238,90.839,97.612,114.293,0,139668,0,11811,731.997,209.685,51442.609
2094,Manhattan,M12-19,0.4201,0.9218,8.6329,15.939,3.6269,1.8366,-1.7903,1.7903,1,1.3,0.8,0,0.0,0.7061,104.537,104.668,128.639,0,139731,0,11815,768.582,237.595,51466.838
2095,Manhattan,M37-45,0.3957,0.8596,8.7832,15.3994,3.4756,1.6547,-1.821,1.821,1,1.3,0.8,0,0.0,0.3555,92.477,102.039,144.025,0,139792,0,11819,787.855,231.472,51490.734
2096,Manhattan,M19-24,0.3229,0.919,11.2761,16.1358,3.6414,1.8537,-1.7877,1.7877,1,1.3,0.8,0,0.0,0.1063,80.706,97.922,113.55,0,139847,0,11822,736.901,190.881,51511.076
2097,Manhattan,M37-45,0.3766,0.8596,9.6372,15.3994,3.6291,1.6547,-1.9745,1.9745,1,1.3,0.8,0,0.0,0.3555,97.241,100.183,117.033,0,139907,0,11826,761.811,217.783,51533.789
2098,Manhattan,M12-19,0.3242,0.9218,10.5723,15.939,3.4278,1.8366,-1.5911,1.5911,1,1.3,0.8,0,0.0,0.7061,77.589,106.942,101.021,0,139962,0,11829,713.024,187.148,51555.019
2099,Manhattan,M45-52,0.3668,0.9754,10.0784,16.5454,3.6964,2.0174,-1.679,1.679,1,1.3,0.8,0,0.0,0.3691,80.012,104.01,121.33,0,140021,0,11832,733.198,207.9,51577.121
2100,Manhattan,M52-61,0.3419,0.9664,11.0871,16.9454,3.7906,2.047,-1.7435,1.7435,1,1.3,0.8,1,1.8133,0.9324,115.016,133.03,171.87,1,140103,0,11837,762.177,203.32,51597.814
2101,Manhattan,M24-31,0.3661,0.9938,10.093,16.4041,3.6954,2.0378,-1.6577,1.6577,1,1.3,0.8,0,0.0,1.0,82.726,114.772,106.634,0,140162,0,11840,742.682,209.557,51619.895
2102,Manhattan,M52-61,0.4191,0.9664,8.9877,16.9454,3.7663,2.047,-1.7193,1.7193,1,1.3,0.8,0,0.0,0.9324,89.84,125.07,147.729,0,140225,0,11844,807.658,246.148,51643.674
2103,Manhattan,M45-52,0.4081,0.9754,9.5356,16.5454,3.8918,2.0174,-1.8744,1.8744,1,1.3,0.8,0,0.0,0.3691,90.711,107.254,130.744,0,140287,0,11848,762.708,231.209,51666.704
2104,Manhattan,M52-61,0.4082,0.9664,9.1037,16.9454,3.7159,2.047,-1.6689,1.6689,1,1.3,0.8,0,0.0,0.9324,93.933,110.937,112.749,0,140349,0,11852,787.565,236.807,51690.273
2105,Manhattan,M12-19,0.4053,0.9218,8.6335,15.939,3.4992,1.8366,-1.6626,1.6626,1,1.3,0.8,0,0.0,0.7061,93.437,115.055,140.349,0,140411,0,11856,760.941,229.629,51714.413
2106,Manhattan,M31-37,0.3415,0.9753,10.4922,16.1199,3.5828,1.9652,-1.6177,1.6177,1,1.3,0.8,0,0.0,0.0389,80.592,94.151,108.342,0,140468,0,11859,735.275,198.093,51735.847
2107,Manhattan,M61-70,0.3007,0.9058,12.1919,16.9946,3.6659,1.9241,-1.7417,1.7417,1,1.3,0.8,0,0.0,0.6238,81.541,101.449,93.403,0,140522,0,11861,720.673,179.182,51754.911
2108,Manhattan,M31-37,0.3488,0.9753,10.3772,16.1199,3.6196,1.9652,-1.6544,1.6544,1,1.3,0.8,0,0.0,0.0389,88.703,102.158,120.175,0,140579,0,11864,749.095,203.709,51776.532
2109,Manhattan,M31-37,0.3006,0.9753,11.4168,16.1199,3.4318,1.9652,-1.4666,1.4666,1,1.3,0.8,0,0.0,0.0389,79.224,85.282,109.043,0,140633,0,11866,706.864,176.862,51796.565
2110,Manhattan,M61-70,0.359,0.9058,10.8498,16.9946,3.8951,1.9241,-1.971,1.971,1,1.3,0.8,0,0.0,0.6238,89.81,100.4,106.239,0,140691,0,11869,767.312,211.508,51817.656
2111,Manhattan,M61-70,0.4035,0.9058,9.0274,16.9946,3.6424,1.9241,-1.7183,1.7183,1,1.3,0.8,0,0.0,0.6238,92.991,112.054,124.399,0,140753,0,11873,756.888,227.965,51841.293
2112,Manhattan,M12-19,0.3096,0.9218,11.2336,15.939,3.4777,1.8366,-1.641,1.641,1,1.3,0.8,0,0.0,0.7061,72.853,105.286,98.933,0,140807,0,11876,712.126,181.252,51861.608
2113,Manhattan,M78-85,0.3431,0.9644,9.4312,15.1212,3.2358,1.8229,-1.4129,1.4129,1,1.3,0.8,0,0.0,0.7862,84.019,105.657,102.602,0,140864,0,11879,715.159,194.952,51884.378
2114,Manhattan,M61-70,0.3918,0.9058,9.3769,16.9946,3.6739,1.9241,-1.7498,1.7498,1,1.3,0.8,0,0.0,0.6238,89.524,112.002,116.067,0,140925,0,11883,743.047,220.121,51907.508
2115,Manhattan,M61-70,0.3386,0.9058,10.3439,16.9946,3.5023,1.9241,-1.5782,1.5782,1,1.3,0.8,0,0.0,0.6238,84.481,107.496,128.496,0,140982,0,11886,748.546,199.397,51929.109
