# ICDDR NO-REROUTE baseline trace (formula-consistent template)
# Scenario=Manhattan | Seed=1202 | Duration=3600s | RSU_Distance=1000m | k=3 | w_th=0.2 | λ=0.1
# Generated=2026-02-14T11:59:41.773056Z
"# NOTE: Congestion detection + dissemination active, but rerouting is DISABLED (all reroute flags = 0)."

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,CAM_ID,Ms_slope,Mr_slope,Theta_deg,DeltaC,Relevance_R,Urgency_U,TimeFactor_T,rho,gamma,Dnorm,SuitabilityIndex_Si,ForwarderSelected(0/1),w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,SelectedPathIndex(1..3),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
1419,5,348,M24-31,300,24,43,19.584,8.174,0.417,0.558,0.561,0,3,,1.515,1.699,2.954,7.013,1.0,0.754,0.621,0.634,0.366,0.635,0.866,0,58.3765,37.1899,0.3629,1,0,339.43,369.306,377.823,0,98501,1988,10403,690.971,337.161,19917.916
1420,5,112,M31-37,500,43,71,16.599,6.277,0.378,0.606,0.607,1,3,CAM_1420_5,-0.831,-1.512,16.814,3.535,0.593,0.936,0.544,0.695,0.305,0.107,0.445,0,56.3088,77.6588,0.3792,1,0,356.86,375.385,414.834,0,98627,1990,10421,780.898,429.382,19946.81
1421,5,277,M19-24,300,27,43,15.673,5.648,0.36,0.628,0.629,1,3,CAM_1421_5,0.726,-0.102,41.787,1.031,0.232,0.975,0.52,0.703,0.297,0.524,0.319,0,57.2163,50.7272,0.1134,0,0,342.773,353.435,396.008,0,98754,1991,10441,802.173,436.845,19976.645
1422,5,325,M52-61,500,39,71,17.83,6.86,0.385,0.549,0.556,0,3,,1.789,1.189,10.865,1.586,0.56,0.789,0.628,0.655,0.345,0.313,0.475,0,59.6568,67.3103,0.1283,0,0,314.475,324.722,362.438,0,98842,1992,10452,644.616,311.199,19994.415
1423,5,372,M37-45,420,36,60,16.888,5.555,0.329,0.6,0.607,1,3,CAM_1423_5,1.395,-1.645,66.927,0.812,0.872,0.984,0.642,0.74,0.26,0.589,0.798,0,93.8315,63.6678,0.3215,1,0,353.36,373.82,386.337,0,98958,1994,10468,781.747,422.846,20024.171
1424,5,231,M70-78,500,41,71,15.919,5.651,0.355,0.577,0.584,0,3,,-0.541,-0.932,14.583,2.952,0.581,0.766,0.511,0.612,0.388,0.229,0.444,0,34.0222,78.1572,1.2972,1,0,331.454,360.45,382.892,0,99039,1995,10478,699.423,340.004,20043.649
1425,5,233,M19-24,460,39,66,16.749,6.43,0.384,0.591,0.593,0,3,,0.027,-1.085,48.845,2.904,0.771,0.819,0.656,0.664,0.336,0.215,0.584,0,57.2163,69.5121,0.2149,1,0,363.206,373.508,430.252,0,99130,1996,10489,682.598,325.705,20062.247
1426,5,317,M24-31,260,22,37,17.22,6.311,0.366,0.595,0.598,0,3,,1.487,0.923,13.38,2.258,0.074,0.787,0.613,0.638,0.362,0.359,0.177,0,37.1899,38.3916,0.0323,0,0,327.269,350.644,376.472,0,99204,1998,10499,703.702,350.674,20081.021
1427,5,165,M31-37,180,16,26,17.861,6.13,0.343,0.615,0.62,1,3,CAM_1427_5,1.816,-0.626,86.805,2.21,0.482,0.962,0.686,0.733,0.267,0.455,0.475,0,77.6588,26.2978,0.6614,1,0,339.616,365.568,408.393,0,99320,1999,10516,802.328,429.266,20110.167
1428,5,142,M19-24,500,44,71,18.958,6.142,0.324,0.62,0.625,1,3,CAM_1428_5,1.901,-1.594,59.855,0.36,0.333,0.948,0.658,0.72,0.28,0.331,0.332,0,69.5121,69.1907,0.0046,0,0,354.135,373.573,415.884,0,99440,2002,10533,787.411,420.771,20139.327
1429,5,195,M61-70,180,15,26,17.03,6.017,0.353,0.577,0.584,0,3,,-1.591,1.8,61.202,0.319,0.34,0.827,0.669,0.674,0.326,0.358,0.346,0,42.1245,26.2825,0.3761,1,0,326.003,336.909,365.529,0,99519,2004,10544,700.463,341.112,20158.344
1430,5,123,M61-70,500,40,71,15.739,5.841,0.371,0.563,0.57,0,3,,-1.106,0.896,89.744,5.881,0.499,0.821,0.699,0.681,0.319,0.812,0.598,0,26.2825,77.6466,1.9543,1,0,357.475,377.905,385.751,0,99595,2005,10554,694.375,347.359,20177.487
1431,5,342,M37-45,180,16,26,17.676,6.06,0.343,0.615,0.62,1,3,CAM_1431_5,1.122,-1.474,75.872,3.963,0.922,0.991,0.675,0.746,0.254,0.389,0.786,0,63.6678,26.5725,0.5826,1,0,341.167,364.493,383.755,0,99724,2007,10573,770.705,432.279,20206.719
1432,5,379,M52-61,460,39,66,17.507,6.434,0.368,0.591,0.595,0,3,,-1.806,-1.292,8.771,0.154,1.0,0.822,0.539,0.642,0.358,0.745,0.909,0,59.6568,66.5009,0.1147,0,0,343.545,366.887,375.337,0,99809,2009,10583,688.5,330.311,20225.313
1433,5,182,M12-19,460,39,66,16.392,5.868,0.358,0.591,0.596,0,3,,0.707,1.728,24.704,3.113,0.637,0.792,0.509,0.621,0.379,0.464,0.571,0,29.8063,71.0254,1.3829,1,0,339.341,377.35,376.037,0,99900,2011,10595,704.63,350.233,20244.615
1434,5,356,M52-61,380,33,54,16.368,5.58,0.341,0.611,0.616,1,3,CAM_1434_5,-1.999,0.979,72.188,8.253,0.901,0.933,0.694,0.722,0.278,0.361,0.751,0,59.6568,60.2621,0.0101,0,0,343.99,371.533,405.192,0,100023,2012,10612,797.662,448.137,20274.417
1435,5,301,M31-37,220,18,31,17.325,6.617,0.382,0.581,0.584,0,3,,1.438,-0.856,84.26,2.543,0.968,0.785,0.572,0.633,0.367,0.507,0.799,0,26.2978,31.7262,0.2064,1,0,338.126,355.057,388.258,0,100096,2014,10622,664.272,329.611,20292.711
1436,5,219,M45-52,340,30,49,18.594,5.871,0.316,0.612,0.619,1,3,CAM_1436_5,0.303,-1.885,78.928,3.673,0.938,0.991,0.573,0.727,0.273,0.549,0.832,1,68.0878,47.5306,0.3019,1,0,358.356,380.458,383.722,0,100217,2015,10641,807.538,427.488,20322.158
1437,5,121,M37-45,420,35,60,17.258,6.817,0.395,0.583,0.586,0,3,,1.92,-0.967,73.476,5.285,0.408,0.801,0.684,0.662,0.338,0.227,0.347,0,26.5725,61.01,1.296,1,0,337.075,359.256,366.966,0,100301,2016,10652,681.427,344.063,20340.22
1438,5,325,M61-70,300,26,43,15.054,5.628,0.374,0.605,0.607,1,3,CAM_1438_5,1.148,-0.049,51.759,4.986,0.288,0.956,0.604,0.718,0.282,0.734,0.414,0,77.6466,51.315,0.3391,1,0,343.001,353.466,372.254,0,100424,2017,10669,771.317,439.314,20369.918
1439,5,238,M19-24,500,46,71,16.437,5.253,0.32,0.648,0.651,1,3,CAM_1439_5,-0.971,0.08,48.701,4.532,0.271,0.975,0.673,0.728,0.272,0.076,0.218,0,69.5121,82.6046,0.1883,0,0,347.297,382.505,386.271,0,100549,2020,10688,807.376,446.169,20400.386
1440,5,167,M19-24,180,16,26,17.963,6.473,0.36,0.615,0.618,1,3,CAM_1440_5,1.581,-0.293,74.002,0.23,0.411,1.0,0.545,0.724,0.276,0.424,0.415,0,69.5121,26.1484,0.6238,1,0,371.22,383.463,419.727,0,100666,2022,10705,762.935,422.276,20429.103
1441,5,193,M19-24,420,35,60,16.617,5.788,0.348,0.583,0.59,0,3,,-0.396,-1.086,25.757,1.717,0.643,0.791,0.525,0.625,0.375,0.578,0.619,0,26.1484,63.3647,1.4233,1,0,329.964,350.211,399.004,0,100745,2024,10715,703.566,329.369,20448.451
1442,5,330,M45-52,220,19,31,17.761,6.096,0.343,0.613,0.617,1,3,CAM_1442_5,0.001,1.228,50.814,3.061,0.782,1.0,0.541,0.724,0.276,0.574,0.725,0,47.5306,32.2238,0.322,1,0,357.402,386.269,421.856,0,100878,2026,10734,761.76,436.616,20477.621
1443,5,147,M24-31,260,22,37,16.455,6.121,0.372,0.595,0.598,0,3,,0.044,0.336,16.054,11.218,0.589,0.822,0.579,0.648,0.352,0.984,0.728,0,37.1899,40.1777,0.0803,0,0,332.13,365.543,387.982,0,100960,2027,10746,667.98,316.791,20496.631
1444,5,255,M45-52,460,42,66,15.239,5.336,0.35,0.636,0.638,1,3,CAM_1444_5,1.105,-1.675,72.982,4.115,0.405,0.95,0.535,0.691,0.309,0.598,0.465,0,32.2238,80.826,1.5083,1,0,361.656,400.322,403.082,0,101081,2028,10765,810.847,454.359,20526.916
1445,5,282,M78-85,340,28,49,17.417,6.317,0.363,0.571,0.578,0,3,,-1.932,-1.579,4.992,3.843,1.0,0.802,0.628,0.655,0.345,0.711,0.9,0,35.8523,48.2059,0.3446,1,0,349.66,378.484,408.924,0,101162,2029,10775,696.81,345.514,20545.519
1446,5,204,M61-70,300,26,43,17.026,6.333,0.372,0.605,0.607,1,3,CAM_1446_5,-0.709,1.029,81.171,1.361,0.451,0.925,0.534,0.688,0.312,0.867,0.581,0,51.315,45.3691,0.1159,0,0,339.567,373.755,374.675,0,101289,2031,10794,796.933,446.922,20574.336
1447,5,280,M61-70,500,45,71,18.875,5.498,0.291,0.634,0.641,1,3,CAM_1447_5,-0.207,-1.021,33.936,4.66,0.689,0.947,0.634,0.71,0.29,0.77,0.712,0,51.315,70.7096,0.378,1,0,356.678,369.98,400.057,0,101417,2034,10813,788.48,432.923,20604.399
1448,5,325,M37-45,300,28,43,19.562,6.315,0.323,0.651,0.654,1,3,CAM_1448_5,1.207,-1.029,83.826,2.875,0.966,1.0,0.641,0.733,0.267,0.842,0.933,1,61.01,41.8118,0.3147,1,0,377.933,396.372,407.8,0,101552,2037,10835,800.844,442.155,20633.563
1449,5,209,M37-45,260,22,37,16.118,5.604,0.348,0.595,0.6,1,3,CAM_1449_5,1.522,1.536,0.229,3.206,1.0,0.931,0.641,0.716,0.284,0.372,0.821,1,41.8118,41.0163,0.019,0,0,346.914,380.207,415.323,0,101674,2039,10853,788.857,434.532,20663.221
1450,5,235,M19-24,380,30,54,16.838,6.809,0.404,0.556,0.56,0,3,,-0.597,-0.462,6.041,2.299,1.0,0.784,0.622,0.65,0.35,0.716,0.901,0,63.3647,54.6099,0.1382,0,0,345.977,368.701,411.03,0,101756,2040,10864,655.451,316.417,20681.098
1451,5,252,M52-61,220,19,31,17.34,5.89,0.34,0.613,0.618,1,3,CAM_1451_5,-1.098,-1.671,11.444,6.579,0.564,1.0,0.502,0.717,0.283,0.53,0.554,0,59.6568,33.0061,0.4467,1,0,351.262,371.824,391.758,0,101887,2042,10882,791.148,440.094,20710.526
1452,5,224,M61-70,420,39,60,17.84,5.65,0.317,0.65,0.653,1,3,CAM_1452_5,0.386,-0.178,31.185,3.946,0.673,0.986,0.671,0.732,0.268,0.361,0.59,0,70.7096,64.094,0.0936,0,0,367.2,404.212,416.032,0,102015,2044,10902,780.188,442.841,20740.513
1453,5,199,M45-52,300,24,43,17.312,7.341,0.424,0.558,0.56,0,3,,-0.193,0.519,38.347,2.741,0.213,0.814,0.544,0.648,0.352,0.209,0.212,0,80.826,42.0718,0.4795,1,0,351.663,377.772,408.343,0,102099,2046,10912,681.998,316.14,20757.744
1454,5,383,M78-85,220,18,31,16.616,5.783,0.348,0.581,0.588,0,3,,0.934,-1.421,82.102,4.822,0.456,0.823,0.601,0.657,0.343,0.267,0.392,0,48.2059,33.0796,0.3138,1,0,341.391,374.265,388.835,0,102173,2048,10922,665.404,318.405,20777.079
1455,5,310,M45-52,420,36,60,19.342,7.218,0.373,0.6,0.603,1,3,CAM_1455_5,1.47,1.029,9.956,4.313,1.0,0.946,0.548,0.703,0.297,0.614,0.885,1,42.0718,55.5886,0.3213,1,0,341.278,371.928,395.226,0,102302,2049,10940,758.22,409.099,20804.756
1456,5,306,M31-37,180,16,26,18.818,6.901,0.367,0.615,0.617,1,3,CAM_1456_5,-1.642,1.091,73.851,4.581,0.91,0.916,0.672,0.708,0.292,0.676,0.842,1,31.7262,24.9597,0.2133,1,0,365.727,392.222,399.191,0,102434,2051,10959,778.216,437.457,20832.938
1457,5,163,M45-52,380,34,54,16.64,5.566,0.335,0.63,0.633,1,3,CAM_1457_5,-1.183,-0.931,6.842,1.866,1.0,1.0,0.55,0.721,0.279,0.233,0.786,0,55.5886,60.6481,0.091,0,0,361.556,379.35,429.909,0,102562,2052,10978,790.721,429.204,20862.888
1458,5,228,M31-37,380,30,54,15.387,6.326,0.411,0.556,0.559,0,3,,0.339,-0.165,28.13,9.795,0.156,0.766,0.653,0.647,0.353,0.489,0.274,0,24.9597,59.7595,1.3942,1,0,354.055,392.538,397.217,0,102635,2053,10986,692.587,317.341,20881.369
1459,5,269,M31-37,380,32,54,16.803,6.269,0.373,0.593,0.596,0,3,,1.205,0.423,27.373,4.453,0.652,0.758,0.529,0.607,0.393,0.697,0.67,0,59.7595,57.3606,0.0401,0,0,333.511,370.303,368.748,0,102723,2055,10997,701.895,341.867,20900.18
1460,5,359,M70-78,180,14,26,18.241,8.333,0.457,0.538,0.539,0,3,,0.378,-0.255,35.027,4.597,0.195,0.787,0.576,0.647,0.353,0.16,0.182,0,78.1572,23.3565,0.7012,1,0,344.054,356.117,399.997,0,102794,2056,11007,667.171,332.367,20916.033
1461,5,378,M70-78,180,14,26,18.145,7.596,0.419,0.538,0.543,0,3,,-1.665,1.182,71.216,4.028,0.396,0.749,0.606,0.634,0.366,0.751,0.526,0,23.3565,23.4789,0.0052,0,0,318.779,339.629,364.738,0,102876,2058,11018,654.585,329.487,20932.807
1462,5,272,M78-85,300,24,43,15.233,5.748,0.377,0.558,0.565,0,3,,0.37,0.243,6.64,0.746,1.0,0.733,0.51,0.601,0.399,0.599,0.84,0,33.0796,47.8136,0.4454,1,0,354.239,374.538,421.89,0,102948,2059,11026,689.813,330.288,20952.029
1463,5,147,M78-85,380,31,54,15.489,6.373,0.411,0.574,0.576,0,3,,-0.527,-1.581,29.919,0.269,0.166,0.781,0.598,0.638,0.362,0.252,0.197,0,47.8136,60.7866,0.2713,1,0,356.173,377.84,412.834,0,103035,2062,11037,698.601,323.465,20970.581
1464,5,301,M70-78,460,40,66,14.656,5.361,0.366,0.606,0.609,1,3,CAM_1464_5,0.7,-0.423,57.946,1.019,0.822,0.99,0.662,0.745,0.255,0.319,0.694,0,23.3565,80.9569,2.4661,1,0,340.078,362.066,405.47,0,103162,2063,11054,774.45,413.282,21000.623
1465,5,306,M37-45,380,31,54,17.913,6.871,0.384,0.574,0.578,0,3,,1.497,1.48,0.305,6.081,1.0,0.8,0.697,0.667,0.333,0.746,0.915,0,41.8118,52.5601,0.2571,1,0,354.799,385.47,419.167,0,103240,2064,11064,681.538,344.408,21018.553
1466,5,378,M52-61,460,40,66,17.61,6.548,0.372,0.606,0.608,1,3,CAM_1466_5,-1.926,1.304,64.914,4.303,0.361,0.906,0.6,0.691,0.309,0.086,0.276,0,33.0061,67.3781,1.0414,1,0,353.324,368.718,391.621,0,103361,2065,11081,795.719,426.274,21047.111
1467,5,370,M24-31,380,31,54,16.521,5.988,0.362,0.574,0.58,0,3,,-0.907,-1.404,12.354,3.599,0.569,0.744,0.685,0.637,0.363,0.803,0.654,0,37.1899,56.9885,0.5324,1,0,343.637,358.949,381.598,0,103452,2067,11093,704.243,346.19,21066.145
1468,5,386,M78-85,220,19,31,18.743,6.101,0.326,0.613,0.619,1,3,CAM_1468_5,1.97,0.452,38.752,3.192,0.715,1.0,0.514,0.719,0.281,0.319,0.604,0,60.7866,30.5352,0.4977,1,0,358.536,379.494,405.686,0,103567,2069,11111,802.39,447.91,21095.309
1469,5,123,M37-45,180,15,26,15.933,6.214,0.39,0.577,0.58,0,3,,-0.135,-1.782,53.02,1.22,0.795,0.74,0.57,0.611,0.389,0.169,0.551,0,52.5601,28.0929,0.4655,1,0,356.03,387.165,408.304,0,103647,2070,11120,684.573,328.707,21114.08
1470,5,240,M78-85,260,23,37,15.846,4.776,0.301,0.622,0.629,1,3,CAM_1470_5,-0.008,-0.62,31.349,10.438,0.674,1.0,0.65,0.743,0.257,0.694,0.679,0,30.5352,43.1477,0.413,1,0,335.852,362.874,397.308,0,103776,2073,11139,769.806,430.16,21144.961
1471,5,127,M12-19,500,42,71,15.173,5.435,0.358,0.592,0.597,0,3,,-1.999,-1.212,12.954,1.337,0.072,0.807,0.572,0.64,0.36,0.092,0.079,0,71.0254,83.4717,0.1752,0,0,343.352,365.82,399.302,0,103860,2074,11149,709.118,333.044,21164.809
1472,5,212,M45-52,460,41,66,17.328,5.306,0.306,0.621,0.628,1,3,CAM_1472_5,1.833,0.214,49.304,9.747,0.274,0.941,0.543,0.693,0.307,0.841,0.448,0,55.5886,69.7718,0.2551,1,0,368.466,394.228,413.091,0,103982,2077,11168,806.792,426.872,21195.024
1473,5,333,M31-37,180,16,26,16.627,5.649,0.34,0.615,0.62,1,3,CAM_1473_5,-0.084,0.698,39.682,3.568,0.72,0.991,0.684,0.748,0.252,0.076,0.558,0,59.7595,28.2494,0.5273,1,0,346.803,369.775,389.269,0,104116,2080,11188,770.489,437.197,21224.77
1474,5,355,M19-24,460,41,66,17.697,6.282,0.355,0.621,0.624,1,3,CAM_1474_5,-1.883,0.001,62.106,1.484,0.845,0.96,0.636,0.721,0.279,0.909,0.863,1,63.3647,68.3186,0.0782,0,0,350.625,377.427,376.975,0,104239,2081,11207,768.291,415.529,21253.767
1475,5,382,M31-37,220,17,31,15.233,6.411,0.421,0.548,0.551,0,3,,0.695,-1.202,85.042,7.783,0.972,0.771,0.668,0.655,0.345,0.563,0.831,0,28.2494,34.6258,0.2257,1,0,336.519,361.681,396.757,0,104315,2082,11216,687.275,315.183,21272.092
1476,5,328,M45-52,460,36,66,16.033,7.301,0.455,0.545,0.545,0,3,,0.879,1.295,11.01,4.423,0.061,0.746,0.568,0.623,0.377,0.409,0.192,0,69.7718,68.5273,0.0178,0,0,336.872,367.285,400.854,0,104393,2084,11225,670.853,331.711,21289.283
1477,5,355,M31-37,300,27,43,15.873,5.119,0.323,0.628,0.633,1,3,CAM_1477_5,1.714,0.994,14.912,0.268,0.583,1.0,0.561,0.724,0.276,0.275,0.498,0,34.6258,50.0859,0.4465,1,0,351.45,379.589,379.28,0,104528,2086,11246,794.494,452.116,21319.779
1478,5,358,M24-31,220,19,31,16.226,5.554,0.342,0.613,0.617,1,3,CAM_1478_5,1.917,-0.192,73.314,4.492,0.907,0.955,0.632,0.72,0.28,0.614,0.825,1,56.9885,35.2709,0.3811,1,0,342.507,370.841,371.835,0,104655,2087,11265,763.608,437.654,21349.628
1479,5,213,M12-19,260,22,37,18.761,6.967,0.371,0.595,0.598,0,3,,-1.799,1.689,59.704,4.328,0.332,0.779,0.623,0.636,0.364,0.345,0.337,0,71.0254,35.2389,0.5039,1,0,334.651,353.129,398.736,0,104740,2088,11276,698.186,333.871,21367.581
1480,5,332,M12-19,300,27,43,17.429,6.288,0.361,0.628,0.629,1,3,CAM_1480_5,-1.063,0.022,48.045,4.564,0.267,0.939,0.606,0.702,0.298,0.931,0.465,0,35.2389,45.6157,0.2945,1,0,350.398,380.769,385.43,0,104872,2089,11296,800.896,450.001,21396.616
1481,5,294,M61-70,260,20,37,17.902,7.284,0.407,0.541,0.546,0,3,,1.004,0.81,6.099,4.248,1.0,0.716,0.603,0.616,0.384,0.635,0.86,0,70.7096,34.4684,0.5125,1,0,339.18,369.219,385.371,0,104954,2090,11307,661.64,325.906,21413.795
1482,5,229,M45-52,180,14,26,16.022,6.325,0.395,0.538,0.545,0,3,,0.42,-1.279,74.761,1.038,0.415,0.735,0.545,0.615,0.385,0.402,0.41,0,69.7718,26.5898,0.6189,1,0,345.227,377.977,387.797,0,105028,2092,11315,658.759,306.928,21432.158
1483,5,395,M19-24,180,15,26,15.105,6.014,0.398,0.577,0.579,0,3,,-0.355,-1.438,35.647,4.741,0.698,0.804,0.567,0.643,0.357,0.742,0.714,0,63.3647,29.6331,0.5323,1,0,329.698,367.889,389.704,0,105107,2093,11324,659.735,334.128,21451.179
1484,5,170,M45-52,340,26,49,16.155,7.379,0.457,0.531,0.532,0,3,,-1.162,0.478,74.819,10.29,0.916,0.726,0.622,0.628,0.372,0.514,0.766,0,26.5898,49.3048,0.8543,1,0,331.706,353.666,391.374,0,105176,2095,11333,671.62,333.677,21468.169
1485,5,302,M19-24,420,34,60,14.545,5.486,0.377,0.567,0.572,0,3,,-1.361,-1.936,8.993,5.372,1.0,0.785,0.679,0.658,0.342,0.313,0.765,0,29.6331,70.8759,1.3918,1,0,348.068,363.038,387.974,0,105257,2097,11342,677.132,340.033,21487.778
1486,5,334,M31-37,180,14,26,16.212,6.493,0.4,0.538,0.545,0,3,,1.534,0.525,29.211,2.464,0.662,0.735,0.626,0.631,0.369,0.272,0.518,0,50.0859,26.2795,0.4753,1,0,314.178,335.312,353.181,0,105327,2099,11351,674.117,332.479,21505.931
1487,5,143,M24-31,500,39,71,15.914,6.542,0.411,0.549,0.553,0,3,,0.706,1.615,23.034,6.161,0.628,0.799,0.545,0.644,0.356,0.793,0.687,0,35.2709,75.4158,1.1382,1,0,347.131,360.316,390.577,0,105399,2100,11360,689.773,343.17,21524.099
1488,5,109,M12-19,340,28,49,18.225,7.285,0.4,0.571,0.574,0,3,,0.621,-1.587,89.642,5.227,0.498,0.757,0.547,0.616,0.384,0.953,0.673,0,45.6157,46.0691,0.0099,0,0,359.2,384.303,410.614,0,105472,2102,11369,680.437,321.96,21541.492
1489,5,338,M61-70,500,43,71,16.765,5.354,0.319,0.606,0.613,1,3,CAM_1489_5,-1.667,-0.744,22.377,3.755,0.624,1.0,0.542,0.727,0.273,0.998,0.726,0,34.4684,76.8863,1.2306,1,0,366.556,377.736,401.99,0,105596,2104,11388,769.808,425.513,21571.539
1490,5,186,M31-37,500,44,71,18.981,6.184,0.326,0.62,0.625,1,3,CAM_1490_5,0.405,1.995,41.306,4.838,0.229,0.929,0.648,0.708,0.292,0.089,0.189,0,26.2795,69.1088,1.6298,1,0,334.98,373.415,396.969,0,105726,2105,11406,777.461,418.491,21600.648
1491,5,265,M31-37,180,14,26,16.687,6.626,0.397,0.538,0.545,0,3,,-0.624,1.408,86.574,5.51,0.481,0.787,0.693,0.67,0.33,0.339,0.434,0,69.1088,25.5315,0.6306,1,0,348.924,365.49,415.51,0,105808,2107,11416,664.058,321.409,21618.635
1492,5,177,M70-78,180,14,26,16.496,7.286,0.442,0.538,0.54,0,3,,-0.288,0.607,47.326,1.012,0.263,0.713,0.69,0.633,0.367,0.288,0.272,0,80.9569,25.8259,0.681,1,0,315.945,355.875,361.958,0,105894,2109,11427,643.788,300.021,21635.796
1493,5,200,M52-61,380,45,54,14.626,0.969,0.066,0.833,0.843,1,4,CAM_1493_5,0.573,1.735,30.219,3.857,0.168,1.0,0.647,0.679,0.321,0.77,0.361,0,67.3781,87.323,0.296,1,0,529.529,568.549,575.86,0,106046,2112,11456,1014.062,538.755,21682.918
1494,5,209,M70-78,220,19,31,16.074,5.607,0.349,0.613,0.617,1,3,CAM_1494_5,1.791,0.444,36.863,4.541,0.205,0.979,0.574,0.721,0.279,0.41,0.262,0,25.8259,35.6047,0.3786,1,0,365.842,394.282,416.674,0,106175,2114,11476,793.889,436.282,21712.7
1495,5,181,M24-31,500,40,71,18.284,7.826,0.428,0.563,0.564,0,3,,1.993,1.915,0.928,3.293,1.0,0.729,0.585,0.612,0.388,0.511,0.81,0,75.4158,66.8369,0.1138,0,0,331.507,341.695,380.692,0,106256,2116,11486,687.148,325.199,21729.361
1496,5,335,M52-61,260,32,37,16.434,2.154,0.131,0.865,0.865,1,4,CAM_1496_5,-0.985,1.29,83.212,1.74,0.462,1.0,0.555,0.651,0.349,0.836,0.593,0,87.323,55.0206,0.3699,1,0,547.672,574.52,614.388,0,106406,2119,11515,1035.339,550.221,21775.222
1497,5,119,M45-52,220,16,31,14.508,6.608,0.455,0.516,0.519,0,3,,-0.541,-1.308,24.19,6.708,0.634,0.744,0.657,0.649,0.351,0.894,0.725,0,49.3048,34.857,0.293,1,0,321.867,351.288,369.095,0,106473,2121,11524,643.072,319.269,21793.075
1498,5,249,M37-45,340,30,49,16.822,6.037,0.359,0.612,0.615,1,3,CAM_1498_5,-0.7,0.269,50.041,1.622,0.778,0.949,0.579,0.707,0.293,0.76,0.773,0,28.0929,52.5357,0.8701,1,0,338.951,370.619,390.363,0,106591,2123,11541,786.915,433.852,21822.315
1499,5,265,M70-78,220,18,31,16.403,6.124,0.373,0.581,0.585,0,3,,-1.296,0.206,64.0,6.791,0.856,0.8,0.525,0.631,0.369,0.111,0.58,0,35.6047,33.5095,0.0588,0,0,340.463,352.097,395.567,0,106667,2124,11550,676.981,323.292,21841.224
1500,6,363,M19-24,420,35,60,17.425,6.957,0.399,0.583,0.585,0,3,,1.138,1.237,2.363,7.008,1.0,0.821,0.584,0.652,0.348,0.305,0.758,0,70.8759,60.4248,0.1475,0,0,334.095,358.654,392.163,0,106755,2125,11562,699.386,352.391,21859.112
1501,6,139,M45-52,460,41,66,17.381,5.655,0.325,0.621,0.627,1,3,CAM_1501_6,0.34,0.399,2.936,2.335,1.0,0.992,0.557,0.721,0.279,0.812,0.948,1,34.857,69.5604,0.9956,1,0,362.606,374.702,403.554,0,106886,2128,11581,774.35,422.007,21888.891
1502,6,378,M52-61,220,27,31,15.645,1.314,0.084,0.871,0.875,1,4,CAM_1502_6,-0.852,-0.381,19.544,3.117,0.609,1.0,0.574,0.654,0.346,0.113,0.437,0,55.0206,49.2244,0.1053,0,0,525.114,562.943,566.336,0,107040,2130,11611,1038.038,571.599,21935.846
1503,6,333,M70-78,340,27,49,17.213,7.575,0.44,0.551,0.552,0,3,,1.451,-0.715,89.023,7.647,0.995,0.739,0.628,0.63,0.37,0.278,0.729,0,35.6047,47.518,0.3346,1,0,348.044,371.343,406.067,0,107118,2131,11621,673.914,327.479,21952.735
1504,6,335,M31-37,220,17,31,17.444,6.934,0.397,0.548,0.554,0,3,,-0.209,0.648,44.778,1.419,0.749,0.73,0.524,0.605,0.395,0.567,0.677,0,25.5315,30.2363,0.1843,0,0,346.686,374.681,398.364,0,107207,2132,11633,684.108,331.642,21970.406
1505,6,298,M61-70,340,30,49,17.61,6.424,0.365,0.612,0.615,1,3,CAM_1505_6,1.313,1.328,0.327,3.995,1.0,0.975,0.572,0.718,0.282,0.145,0.759,0,76.8863,50.1868,0.3473,1,0,338.844,353.425,395.284,0,107335,2134,11651,794.046,434.565,21999.162
1506,6,209,M45-52,420,33,60,18.211,7.843,0.431,0.55,0.552,0,3,,1.679,-1.071,73.802,3.925,0.91,0.743,0.659,0.638,0.362,0.185,0.648,0,69.5604,55.4091,0.2034,1,0,334.759,346.109,399.442,0,107406,2134,11659,688.397,332.517,22015.708
1507,6,399,M52-61,260,30,37,15.369,1.235,0.08,0.811,0.822,1,4,CAM_1507_6,-1.267,0.983,83.755,0.342,0.965,1.0,0.535,0.664,0.336,0.451,0.793,0,55.0206,55.472,0.0082,0,0,525.425,537.182,586.862,0,107543,2135,11683,992.242,538.824,22062.341
1508,6,216,M61-70,180,14,26,16.204,6.796,0.419,0.538,0.543,0,3,,-1.873,-1.769,1.388,0.524,1.0,0.777,0.697,0.666,0.334,0.637,0.879,0,50.1868,26.2912,0.4761,1,0,312.561,352.034,338.932,0,107628,2137,11693,684.854,317.629,22080.115
