# ICDDR paper-aligned synthetic trace (formula-consistent template)
# Seed: 303
# Generated: 2026-02-14T10:52:44.250647Z
# Scenario: Manhattan | Duration: 3600s | k=3 | w_th=0.2 | λ=0.1 | V2V range=500m | Max hops=4 | RSU interval=1000m
# NOTE: Values are synthetically generated but constrained by the paper’s equations and parameter ranges; replace with real simulator outputs for publication.

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,CAM_ID,Ms_slope,Mr_slope,Theta_deg,DeltaC,Relevance_R,Urgency_U,TimeFactor_T,rho,gamma,Dnorm,SuitabilityIndex_Si,ForwarderSelected(0/1),w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,SelectedPathIndex(1..3),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
2201,8,298,v12-v19,300,13,43,16.309,11.263,0.691,0.302,0.303,0,2,,1.515,1.282,4.538,5.976,1.0,0.55,0.572,0.599,0.401,0.683,0.873,0,42.1821,31.1993,0.2604,1,0,249.294,278.076,281.014,0,147401,3033,15301,497.849,202.883,26172.146
2202,8,133,v61-v70,260,9,37,14.848,11.216,0.755,0.243,0.243,0,2,,-1.079,-0.864,6.331,8.311,0.035,0.564,0.505,0.61,0.39,0.322,0.147,0,15.4397,27.0649,0.7529,1,0,231.397,268.912,286.351,0,147447,3035,15305,503.354,188.729,26181.746
2203,8,330,v61-v70,180,8,26,18.17,12.184,0.671,0.308,0.31,0,2,,-0.856,-1.806,20.476,3.268,0.614,0.563,0.591,0.607,0.393,0.785,0.681,0,27.0649,16.9403,0.3741,1,0,255.835,277.235,317.12,0,147510,3036,15310,516.745,193.56,26190.572
2204,8,289,v78-v85,180,7,26,17.161,12.495,0.728,0.269,0.269,0,2,,-0.845,1.626,81.4,3.136,0.952,0.546,0.66,0.624,0.376,0.562,0.806,0,29.494,16.8972,0.4271,1,0,240.796,277.192,284.029,0,147557,3037,15314,504.419,198.312,26198.794
2205,8,340,v52-v61,500,22,71,17.275,12.082,0.699,0.31,0.309,0,2,,-1.454,1.655,65.665,0.106,0.865,0.59,0.667,0.636,0.364,0.353,0.678,0,28.0368,49.6585,0.7712,1,0,270.436,284.619,306.309,0,147619,3037,15318,538.956,226.211,26207.754
2206,8,272,v37-v45,260,9,37,15.687,11.817,0.753,0.243,0.244,0,2,,0.574,-0.911,72.19,0.766,0.401,0.493,0.578,0.589,0.411,0.686,0.518,0,19.3585,25.6186,0.3234,1,0,245.422,265.282,271.306,0,147663,3039,15322,502.816,183.922,26216.633
2207,8,125,v61-v70,180,8,26,17.216,11.408,0.663,0.308,0.311,0,2,,1.461,1.423,0.71,3.372,1.0,0.571,0.633,0.62,0.38,0.67,0.874,0,16.9403,17.8797,0.0555,0,0,270.617,305.557,327.444,0,147715,3041,15327,510.361,194.024,26226.389
2208,8,212,v19-v24,300,22,43,17.902,6.01,0.336,0.512,0.527,0,3,,-1.606,1.544,64.837,9.749,0.86,0.732,0.658,0.644,0.356,0.712,0.807,0,61.6088,38.2922,0.3785,1,0,440.128,454.061,476.703,0,147784,3042,15335,754.06,321.786,26251.847
2209,8,219,v37-v45,180,7,26,17.864,13.063,0.731,0.269,0.269,0,2,,-0.138,-1.236,43.143,3.465,0.74,0.54,0.536,0.596,0.404,0.549,0.663,0,25.6186,16.2319,0.3664,1,0,264.205,304.052,309.602,0,147843,3043,15340,512.172,205.867,26259.387
2210,8,229,v12-v19,420,15,60,18.162,13.961,0.769,0.25,0.248,0,2,,1.192,0.096,44.542,4.019,0.747,0.506,0.656,0.609,0.391,0.522,0.659,0,31.1993,36.1335,0.1582,0,0,238.831,277.905,289.065,0,147900,3044,15344,495.95,179.451,26265.734
2211,8,121,v70-v78,220,9,31,16.221,11.289,0.696,0.29,0.292,0,2,,-1.431,-1.261,3.472,3.505,1.0,0.544,0.63,0.611,0.389,0.569,0.832,0,30.4276,22.5812,0.2579,1,0,276.358,292.332,302.738,0,147962,3046,15348,486.402,206.065,26275.53
2212,8,386,v24-v31,180,6,26,16.691,13.429,0.805,0.231,0.227,0,2,,-1.699,-1.457,3.985,3.703,1.0,0.533,0.515,0.6,0.4,0.629,0.851,0,26.9222,16.3357,0.3932,1,0,227.946,262.253,252.969,0,148014,3048,15352,497.145,185.993,26282.399
2213,8,187,v37-v45,500,18,71,16.763,12.923,0.771,0.254,0.251,0,2,,0.778,1.388,16.335,1.771,0.591,0.498,0.519,0.577,0.423,0.672,0.625,0,16.2319,46.8693,1.8875,1,0,238.265,267.405,291.894,0,148071,3049,15356,506.04,180.848,26290.013
2214,8,233,v37-v45,380,13,54,17.668,13.319,0.754,0.241,0.241,0,2,,-0.102,1.105,53.694,9.405,0.298,0.514,0.571,0.599,0.401,0.519,0.387,0,46.8693,33.1093,0.2936,1,0,250.231,277.177,291.39,0,148120,3050,15359,476.596,193.147,26297.075
2215,8,105,v24-v31,300,10,43,17.833,14.512,0.814,0.233,0.228,0,2,,0.532,1.318,24.794,5.428,0.638,0.515,0.604,0.608,0.392,0.786,0.696,0,16.3357,25.5576,0.5645,1,0,241.146,259.806,270.653,0,148166,3052,15361,493.325,186.525,26302.655
2216,8,209,v61-v70,460,21,66,18.542,12.305,0.664,0.318,0.32,0,2,,0.949,-1.383,82.37,4.174,0.958,0.555,0.568,0.596,0.404,0.945,0.953,0,16.9403,43.1078,1.5447,1,0,259.266,287.37,326.935,0,148235,3054,15366,502.836,192.198,26311.399
2217,8,329,v52-v61,340,15,49,18.679,12.511,0.67,0.306,0.309,0,2,,1.861,0.482,36.003,0.519,0.2,0.583,0.532,0.606,0.394,0.438,0.294,0,49.6585,31.0519,0.3747,1,0,285.47,315.566,337.264,0,148300,3056,15371,507.666,188.608,26319.823
2218,8,382,v31-v37,460,20,66,16.379,11.996,0.732,0.303,0.299,0,2,,0.933,0.27,27.932,2.1,0.155,0.548,0.546,0.592,0.408,0.455,0.277,0,25.4425,47.6842,0.8742,1,0,276.701,299.881,325.141,0,148362,3058,15376,500.502,202.445,26328.846
2219,8,284,v19-v24,180,13,26,16.428,5.745,0.35,0.5,0.515,0,3,,0.66,1.239,17.658,0.082,0.098,0.697,0.517,0.602,0.398,0.666,0.324,0,38.2922,24.6532,0.3562,1,0,436.22,469.278,479.205,0,148432,3058,15383,710.075,306.084,26354.552
2220,8,115,v24-v31,220,9,31,15.297,10.381,0.679,0.29,0.293,0,2,,-0.985,0.642,77.277,6.193,0.929,0.542,0.608,0.606,0.394,0.903,0.919,0,25.5576,23.945,0.0631,0,0,279.955,295.484,340.331,0,148497,3060,15387,515.074,193.054,26365.437
2221,8,108,v37-v45,300,12,43,16.36,12.128,0.741,0.279,0.277,0,2,,1.356,1.738,6.49,4.167,1.0,0.551,0.526,0.597,0.403,0.786,0.914,0,33.1093,30.0005,0.0939,0,0,257.337,273.339,309.513,0,148548,3062,15390,524.607,208.856,26374.158
2222,8,177,v24-v31,380,18,54,15.267,10.608,0.695,0.333,0.331,0,2,,-0.379,-0.527,7.014,5.536,1.0,0.579,0.618,0.613,0.387,0.631,0.857,0,25.5576,44.2498,0.7314,1,0,282.408,300.325,342.23,0,148617,3064,15395,549.865,215.599,26385.028
2223,8,271,v61-v70,460,18,66,19.238,14.476,0.752,0.273,0.27,0,2,,-1.261,-0.142,43.517,6.781,0.742,0.538,0.677,0.623,0.377,0.451,0.632,0,43.1078,38.7328,0.1015,0,0,263.904,281.406,300.209,0,148669,3066,15399,495.25,186.768,26390.894
2224,8,204,v31-v37,260,11,37,15.554,10.915,0.702,0.297,0.297,0,2,,0.096,-1.242,56.637,0.78,0.815,0.534,0.696,0.617,0.383,0.35,0.637,0,47.6842,28.1322,0.41,1,0,258.259,295.88,283.913,0,148728,3067,15403,538.961,205.742,26401.18
2225,8,376,v12-v19,420,19,60,15.846,11.083,0.699,0.317,0.315,0,2,,-1.18,1.419,75.451,3.901,0.419,0.571,0.556,0.602,0.398,0.574,0.481,0,31.1993,45.9491,0.4728,1,0,251.672,264.518,318.526,0,148794,3069,15407,543.76,203.896,26411.38
2226,8,171,v70-v78,300,11,43,14.923,11.529,0.773,0.256,0.253,0,2,,-0.133,1.277,59.511,7.403,0.331,0.572,0.627,0.635,0.365,0.17,0.272,0,22.5812,31.7035,0.404,1,0,259.396,277.144,320.8,0,148856,3069,15411,489.94,172.813,26420.68
2227,8,120,v37-v45,420,20,60,17.286,11.132,0.644,0.333,0.336,0,2,,-0.158,-0.212,3.037,7.502,1.0,0.632,0.663,0.649,0.351,0.073,0.674,0,33.1093,43.1956,0.3046,1,0,287.919,321.298,320.114,0,148916,3070,15417,514.236,203.545,26430.922
2228,8,189,v52-v61,460,19,66,19.544,13.864,0.709,0.288,0.288,0,2,,-0.183,0.451,34.647,8.919,0.192,0.608,0.662,0.65,0.35,0.992,0.472,0,31.0519,39.0381,0.2572,1,0,276.264,304.269,337.45,0,148968,3072,15421,517.731,191.045,26437.613
2229,8,179,v19-v24,300,25,43,17.051,4.435,0.26,0.581,0.597,0,3,,-1.747,1.528,63.0,3.798,0.35,0.753,0.631,0.628,0.372,0.64,0.458,0,24.6532,44.0008,0.7848,1,0,473.86,485.827,528.994,0,149044,3074,15431,755.546,325.241,26465.379
2230,8,215,v24-v31,340,15,49,15.759,11.599,0.736,0.306,0.302,0,2,,1.558,1.092,9.793,5.882,1.0,0.534,0.545,0.584,0.416,0.147,0.645,0,44.2498,36.8056,0.1682,0,0,283.653,302.514,317.725,0,149104,3075,15436,532.436,196.519,26474.897
2231,8,274,v31-v37,220,10,31,16.948,11.123,0.656,0.323,0.325,0,2,,1.009,0.806,6.409,6.001,1.0,0.549,0.633,0.604,0.396,0.44,0.778,0,28.1322,22.7063,0.1929,0,0,263.315,300.134,305.06,0,149170,3077,15441,550.024,207.073,26485.085
2232,8,366,v61-v70,460,23,66,15.117,9.387,0.621,0.348,0.352,0,2,,-1.216,1.43,74.392,2.733,0.413,0.576,0.522,0.588,0.412,0.295,0.365,0,43.1078,55.3337,0.2836,1,0,289.959,323.521,346.715,0,149225,3079,15446,536.077,206.41,26497.512
2233,8,354,v12-v19,180,9,26,15.326,9.875,0.644,0.346,0.347,0,2,,0.469,-0.655,58.359,4.7,0.824,0.613,0.691,0.641,0.359,0.864,0.839,0,45.9491,21.2835,0.5368,1,0,272.598,301.972,338.75,0,149279,3080,15451,531.815,206.671,26509.339
2234,8,220,v19-v24,340,27,49,16.747,4.321,0.258,0.551,0.57,0,3,,0.435,-1.271,75.319,3.955,0.418,0.822,0.63,0.672,0.328,0.319,0.386,0,44.0008,48.8389,0.11,0,0,451.762,474.771,511.67,0,149358,3081,15462,773.261,320.865,26537.06
2235,8,211,v70-v78,260,11,37,16.828,11.96,0.711,0.297,0.296,0,2,,-1.959,1.771,56.486,5.343,0.814,0.609,0.607,0.637,0.363,0.105,0.556,0,31.7035,26.0035,0.1798,0,0,266.712,292.837,335.246,0,149423,3082,15467,517.295,191.074,26546.092
2236,8,256,v37-v45,220,9,31,16.713,11.999,0.718,0.29,0.289,0,2,,-1.813,-1.739,1.015,3.714,1.0,0.536,0.612,0.603,0.397,0.651,0.862,0,43.1956,21.9163,0.4926,1,0,280.919,313.526,326.928,0,149480,3084,15471,528.744,217.889,26555.036
2237,8,271,v37-v45,180,8,26,15.861,11.639,0.734,0.308,0.304,0,2,,-0.049,1.354,56.362,0.105,0.313,0.561,0.548,0.598,0.402,0.102,0.228,0,21.9163,19.4068,0.1145,0,0,268.456,291.259,326.595,0,149547,3085,15475,531.86,223.148,26564.515
2238,8,307,v12-v19,300,15,43,16.772,10.77,0.642,0.349,0.35,0,2,,-1.996,-0.738,26.973,3.049,0.65,0.57,0.557,0.592,0.408,0.629,0.641,0,21.2835,32.5435,0.529,1,0,277.207,294.622,305.846,0,149607,3087,15480,537.579,212.221,26575.284
2239,8,174,v70-v78,500,23,71,15.554,10.609,0.682,0.324,0.323,0,2,,1.852,1.359,7.969,2.043,1.0,0.63,0.577,0.633,0.367,0.851,0.945,0,31.7035,56.3469,0.7773,1,0,275.32,309.529,342.376,0,149658,3089,15484,545.928,218.03,26586.096
2240,8,161,v78-v85,500,25,71,15.958,9.88,0.619,0.352,0.355,0,2,,0.179,-0.985,54.688,5.98,0.304,0.613,0.6,0.621,0.379,0.831,0.504,0,16.8972,57.282,2.39,1,0,298.108,335.117,341.003,0,149728,3091,15490,535.549,209.931,26597.954
2241,8,110,v45-v52,220,10,31,16.709,11.423,0.684,0.323,0.322,0,2,,1.289,-0.795,89.315,1.298,0.996,0.633,0.536,0.627,0.373,0.863,0.947,0,27.8351,23.0308,0.1726,0,0,254.273,287.894,293.322,0,149782,3093,15494,537.201,200.687,26607.782
2242,8,369,v78-v85,220,9,31,16.422,11.73,0.714,0.29,0.29,0,2,,1.861,0.938,18.579,1.567,0.603,0.615,0.589,0.638,0.362,0.325,0.503,0,57.282,22.3048,0.6106,1,0,264.642,280.174,302.023,0,149844,3095,15500,488.237,183.803,26617.047
2243,8,295,v12-v19,340,16,49,16.582,11.776,0.71,0.327,0.323,0,2,,-0.389,-1.854,40.395,1.526,0.224,0.563,0.548,0.593,0.407,0.538,0.352,0,32.5435,36.0806,0.1087,0,0,261.364,275.964,330.546,0,149896,3096,15504,517.999,221.086,26626.476
2244,8,296,v37-v45,180,9,26,16.193,10.737,0.663,0.346,0.345,0,2,,0.138,0.601,23.135,0.043,0.629,0.645,0.679,0.654,0.346,0.702,0.654,0,21.9163,20.144,0.0809,0,0,283.414,310.219,350.884,0,149947,3098,15509,528.929,212.287,26637.268
2245,8,254,v37-v45,460,23,66,16.5,11.254,0.682,0.348,0.345,0,2,,0.297,-1.854,78.207,1.463,0.434,0.622,0.597,0.626,0.374,0.774,0.561,0,21.9163,50.6958,1.3132,1,0,282.07,307.373,348.83,0,150004,3099,15515,544.155,215.883,26647.455
2246,8,116,v31-v37,220,11,31,17.315,11.394,0.658,0.355,0.354,0,2,,0.808,1.932,23.692,2.487,0.632,0.59,0.51,0.59,0.41,0.738,0.675,0,28.1322,23.3232,0.1709,0,0,297.254,311.851,350.661,0,150058,3101,15520,530.626,200.89,26657.511
2247,8,206,v31-v37,380,16,54,16.283,12.05,0.74,0.296,0.293,0,2,,1.562,-1.617,64.357,4.817,0.358,0.562,0.627,0.618,0.382,0.143,0.276,0,28.1322,39.2146,0.3939,1,0,279.817,295.949,320.689,0,150113,3103,15525,514.444,190.368,26666.429
2248,8,368,v45-v52,180,9,26,17.189,11.3,0.657,0.346,0.346,0,2,,-0.904,-0.303,25.249,2.919,0.64,0.609,0.689,0.638,0.362,0.649,0.643,0,27.8351,18.9765,0.3183,1,0,283.694,298.665,349.89,0,150183,3105,15530,544.118,209.637,26676.546
2249,8,167,v52-v61,500,21,71,15.352,11.364,0.74,0.296,0.292,0,2,,-0.077,-1.668,54.641,0.903,0.304,0.54,0.604,0.602,0.398,0.278,0.293,0,39.0381,54.6847,0.4008,1,0,261.907,277.856,309.379,0,150236,3107,15533,493.333,199.81,26686.284
2250,8,235,v12-v19,260,11,37,16.831,11.411,0.678,0.297,0.3,0,2,,-1.886,-1.474,6.232,5.615,1.0,0.571,0.68,0.632,0.368,0.83,0.937,0,32.5435,25.9982,0.2011,1,0,256.05,275.769,325.943,0,150297,3108,15537,526.697,191.664,26695.975
2251,8,282,v70-v78,380,20,54,16.474,10.28,0.624,0.37,0.371,0,2,,-0.188,0.412,33.043,1.534,0.184,0.633,0.512,0.608,0.392,0.312,0.234,0,56.3469,43.3185,0.2312,1,0,285.447,307.075,350.941,0,150355,3109,15542,543.988,210.522,26707.461
2252,8,140,v19-v24,220,19,31,16.51,4.192,0.254,0.613,0.626,1,3,CAM_2252_8,0.626,0.872,9.032,1.486,1.0,0.956,0.574,0.709,0.291,0.584,0.879,1,44.0008,34.6647,0.2122,1,1,467.093,477.302,518.405,1,150478,3111,15561,793.734,347.92,26735.708
2253,8,372,v52-v61,460,22,66,18.879,12.469,0.66,0.333,0.334,0,2,,-1.713,0.388,80.94,3.841,0.45,0.604,0.522,0.606,0.394,0.068,0.3,0,54.6847,43.3178,0.2079,1,0,292.235,305.239,338.779,0,150541,3112,15566,555.448,215.408,26744.346
2254,8,220,v52-v61,460,20,66,18.014,12.312,0.683,0.303,0.304,0,2,,-1.307,0.134,60.224,2.426,0.835,0.534,0.591,0.594,0.406,0.762,0.805,0,43.3178,43.3556,0.0009,0,0,248.489,266.655,287.626,0,150598,3114,15570,521.964,208.282,26752.989
2255,8,339,v52-v61,300,14,43,16.281,10.952,0.673,0.326,0.326,0,2,,-0.619,1.528,88.547,0.357,0.992,0.547,0.645,0.605,0.395,0.797,0.915,0,43.3178,32.3786,0.2525,1,0,251.599,281.589,297.909,0,150649,3115,15574,529.409,217.846,26763.401
2256,8,156,v45-v52,500,23,71,18.435,11.993,0.651,0.324,0.326,0,2,,-1.061,0.507,73.576,7.692,0.909,0.581,0.59,0.611,0.389,0.372,0.7,0,18.9765,47.5397,1.5052,1,0,280.609,318.502,335.371,0,150711,3117,15580,545.282,225.509,26772.553
2257,8,182,v24-v31,500,22,71,15.203,11.026,0.725,0.31,0.306,0,2,,-1.602,-1.013,12.659,1.414,0.57,0.578,0.593,0.615,0.385,0.983,0.729,0,44.2498,56.4284,0.2752,1,0,247.571,278.345,289.694,0,150764,3117,15585,503.967,201.491,26782.781
2258,8,373,v70-v78,340,17,49,14.537,9.57,0.658,0.347,0.346,0,2,,-1.631,-1.403,3.967,2.771,1.0,0.653,0.664,0.655,0.345,0.804,0.932,0,43.3185,42.4313,0.0205,0,0,263.901,285.197,329.661,0,150818,3118,15590,517.994,199.55,26794.979
2259,8,146,v24-v31,220,11,31,16.269,10.141,0.623,0.355,0.357,0,2,,-1.595,0.194,68.881,6.244,0.883,0.589,0.654,0.619,0.381,0.587,0.77,0,56.4284,24.8219,0.5601,1,0,268.907,298.3,331.259,0,150887,3118,15596,534.809,224.333,26806.539
2260,8,228,v52-v61,340,16,49,16.929,11.602,0.685,0.327,0.325,0,2,,-1.529,-0.441,32.995,9.32,0.683,0.599,0.518,0.605,0.395,0.602,0.651,0,32.3786,35.3407,0.0915,0,0,252.417,278.057,287.429,0,150953,3120,15602,525.219,219.334,26816.175
2261,8,180,v70-v78,500,22,71,17.11,11.39,0.666,0.31,0.312,0,2,,0.411,1.434,32.751,3.361,0.682,0.556,0.668,0.619,0.381,0.4,0.575,0,43.3185,50.1394,0.1575,0,0,265.571,299.435,312.413,0,151016,3122,15607,525.475,211.534,26825.967
2262,8,289,v37-v45,300,16,43,16.209,9.759,0.602,0.372,0.375,0,2,,-1.667,1.446,65.63,3.265,0.365,0.622,0.673,0.634,0.366,0.147,0.285,0,50.6958,34.8433,0.3127,1,0,300.538,311.722,346.959,0,151070,3123,15612,564.383,227.524,26838.089
2263,8,296,v52-v61,420,21,60,17.486,11.503,0.658,0.35,0.349,0,2,,1.849,1.344,8.243,7.049,1.0,0.572,0.549,0.591,0.409,0.163,0.657,0,32.3786,43.7754,0.352,1,0,282.307,293.027,328.264,0,151138,3125,15617,532.006,213.013,26847.986
2264,8,373,v45-v52,380,20,54,16.865,10.186,0.604,0.37,0.373,0,2,,-0.343,0.697,53.845,12.622,0.799,0.675,0.648,0.656,0.344,0.946,0.85,0,47.5397,42.3124,0.11,0,0,288.662,300.481,351.035,0,151195,3127,15623,535.049,210.055,26859.585
2265,8,133,v78-v85,300,16,43,16.311,10.543,0.646,0.372,0.37,0,2,,0.515,-0.34,46.049,2.52,0.756,0.592,0.646,0.613,0.387,0.449,0.637,0,22.3048,34.627,0.5524,1,0,296.891,321.587,356.964,0,151255,3128,15629,551.562,236.003,26870.765
2266,8,386,v78-v85,500,26,71,16.161,10.65,0.659,0.366,0.364,0,2,,-1.85,-0.004,61.36,3.296,0.341,0.608,0.65,0.624,0.376,0.879,0.543,0,34.627,57.7477,0.6677,1,0,289.927,324.193,331.686,0,151309,3129,15633,551.802,222.961,26881.782
2267,8,351,v12-v19,260,12,37,17.048,11.896,0.698,0.324,0.322,0,2,,-0.974,-0.311,26.957,5.954,0.65,0.607,0.653,0.637,0.363,0.27,0.512,0,25.9982,26.7475,0.0288,0,0,258.92,288.573,299.464,0,151373,3129,15637,508.022,210.927,26891.053
2268,8,325,v52-v61,340,19,49,16.105,10.049,0.624,0.388,0.387,0,2,,1.546,-0.196,68.188,0.764,0.379,0.652,0.627,0.635,0.365,0.899,0.569,0,43.7754,40.6577,0.0712,0,0,278.298,311.761,344.192,0,151436,3131,15644,554.279,212.488,26902.921
2269,8,213,v61-v70,220,12,31,16.838,10.187,0.605,0.387,0.388,0,2,,0.918,0.634,10.178,0.433,0.557,0.618,0.528,0.598,0.402,0.659,0.598,0,55.3337,25.1382,0.5457,1,0,285.244,296.969,328.901,0,151498,3132,15650,582.314,227.837,26914.62
2270,8,252,v45-v52,220,11,31,18.757,12.049,0.642,0.355,0.355,0,2,,0.191,-1.456,66.314,3.122,0.868,0.595,0.693,0.63,0.37,0.389,0.691,0,47.5397,21.5293,0.5471,1,0,291.747,314.478,328.154,0,151556,3132,15656,523.807,203.844,26923.89
2271,8,117,v31-v37,420,21,60,17.879,11.882,0.665,0.35,0.349,0,2,,1.732,-0.658,86.651,5.418,0.481,0.58,0.582,0.601,0.399,0.168,0.356,0,39.2146,42.8137,0.0918,0,0,272.424,306.602,334.394,0,151618,3133,15662,537.512,206.208,26933.331
2272,8,387,v31-v37,220,12,31,16.794,10.627,0.633,0.387,0.385,0,2,,0.968,0.581,13.931,1.267,0.077,0.681,0.622,0.649,0.351,0.7,0.296,0,39.2146,25.2051,0.3573,1,0,290.272,328.399,356.739,0,151675,3134,15667,566.481,221.526,26944.501
2273,8,260,v45-v52,460,21,66,15.216,9.81,0.645,0.318,0.322,0,2,,0.068,-1.096,51.525,8.083,0.786,0.557,0.548,0.593,0.407,0.156,0.53,0,21.5293,52.5304,1.4399,1,0,262.117,295.148,316.168,0,151730,3134,15672,511.094,207.357,26956.238
2274,8,169,v70-v78,420,23,60,15.6,9.592,0.615,0.383,0.384,0,2,,-1.022,0.103,51.527,4.547,0.786,0.639,0.667,0.638,0.362,0.273,0.6,0,43.3185,51.5195,0.1893,0,0,305.803,330.492,372.188,0,151792,3136,15677,566.67,230.874,26968.627
2275,8,305,v19-v24,500,47,71,18.129,3.39,0.187,0.662,0.677,1,3,CAM_2275_8,-0.85,1.364,85.875,5.735,0.477,0.987,0.57,0.709,0.291,0.416,0.459,0,34.6647,76.1824,1.1977,1,1,474.731,502.361,506.227,1,151919,3139,15696,821.554,347.525,26998.132
2276,8,161,v45-v52,420,19,60,15.142,9.987,0.66,0.317,0.319,0,2,,1.088,0.445,23.413,3.942,0.63,0.628,0.57,0.633,0.367,0.656,0.64,0,52.5304,48.0845,0.0846,0,0,263.633,288.487,332.901,0,151974,3140,15701,507.128,199.049,27009.647
2277,8,140,v31-v37,420,24,60,16.68,9.578,0.574,0.4,0.403,0,3,,-0.873,-1.74,18.97,2.741,0.105,0.681,0.647,0.65,0.35,0.396,0.207,0,25.2051,49.3521,0.958,1,0,293.689,314.86,357.826,0,152045,3141,15707,556.735,228.192,27022.154
2278,8,225,v31-v37,340,20,49,16.568,9.696,0.585,0.408,0.409,0,3,,0.984,0.099,38.886,0.261,0.216,0.676,0.626,0.641,0.359,0.866,0.449,0,49.3521,40.6936,0.1754,0,0,290.194,313.694,324.171,0,152117,3142,15715,557.153,230.684,27034.568
2279,8,177,v61-v70,500,29,71,14.758,8.174,0.554,0.408,0.412,0,3,,0.469,-1.544,82.199,3.949,0.957,0.642,0.555,0.61,0.39,0.588,0.813,0,25.1382,67.2082,1.6736,1,0,275.859,288.038,345.818,0,152183,3144,15722,569.781,238.21,27048.81
2280,8,301,v37-v45,300,14,43,16.603,10.915,0.657,0.326,0.327,0,2,,1.979,1.038,17.119,3.037,0.095,0.605,0.695,0.644,0.356,0.358,0.189,0,34.8433,31.75,0.0888,0,0,270.369,298.11,297.006,0,152245,3145,15726,545.027,227.774,27059.265
2281,8,282,v70-v78,260,15,37,17.76,9.974,0.562,0.405,0.409,0,3,,-1.285,-1.737,7.968,4.097,1.0,0.704,0.683,0.667,0.333,0.711,0.904,0,43.3185,28.9163,0.3325,1,0,301.947,320.174,342.568,0,152303,3146,15732,563.383,227.164,27071.328
2282,8,114,v31-v37,380,19,54,16.881,11.398,0.675,0.352,0.349,0,2,,0.738,-1.665,84.568,10.364,0.47,0.637,0.576,0.628,0.372,0.346,0.424,0,49.3521,41.1386,0.1664,0,0,267.311,281.655,293.18,0,152356,3146,15736,527.533,225.952,27081.362
2283,8,105,v70-v78,500,28,71,14.623,8.27,0.566,0.394,0.398,0,2,,0.016,-1.615,59.176,8.051,0.329,0.647,0.569,0.619,0.381,0.441,0.372,0,28.9163,66.4814,1.2991,1,0,291.469,303.81,354.223,0,152422,3148,15743,561.462,237.419,27095.404
2284,8,301,v24-v31,460,26,66,15.546,8.991,0.578,0.394,0.397,0,2,,-1.082,-1.999,16.168,8.561,0.09,0.598,0.582,0.597,0.403,0.089,0.09,0,24.8219,57.4942,1.3163,1,0,275.474,291.137,328.123,0,152496,3149,15749,580.238,236.444,27108.579
2285,8,251,v37-v45,220,12,31,14.633,9.447,0.646,0.387,0.384,0,2,,0.008,-1.588,58.246,1.853,0.824,0.595,0.621,0.606,0.394,0.929,0.865,0,34.8433,28.9268,0.1698,0,0,270.293,295.385,324.126,0,152562,3151,15755,551.419,229.884,27121.165
2286,8,242,v45-v52,220,13,31,18.551,10.783,0.581,0.419,0.419,0,3,,-0.648,1.69,87.65,3.17,0.987,0.69,0.518,0.623,0.377,0.849,0.935,0,52.5304,23.8906,0.5452,1,0,304.808,331.316,358.713,0,152635,3152,15763,589.038,252.819,27132.341
2287,8,299,v52-v61,260,15,37,19.219,11.788,0.613,0.405,0.404,0,3,,1.774,1.779,0.07,0.277,1.0,0.644,0.643,0.629,0.371,0.778,0.918,0,43.7754,26.7206,0.3896,1,0,312.778,327.742,381.127,0,152711,3153,15771,554.514,240.146,27142.228
2288,8,237,v78-v85,500,30,71,17.573,9.541,0.543,0.423,0.426,0,3,,0.528,-1.716,87.587,1.987,0.487,0.66,0.601,0.623,0.377,0.485,0.486,0,57.7477,57.5779,0.0029,0,0,281.433,306.647,323.484,0,152777,3154,15777,589.968,233.679,27154.914
2289,8,379,v52-v61,380,22,54,18.094,10.173,0.562,0.407,0.41,0,3,,-1.327,-0.271,37.856,1.682,0.71,0.674,0.644,0.644,0.356,0.562,0.657,0,26.7206,41.5987,0.5568,1,0,312.295,341.246,346.008,0,152841,3156,15782,583.436,227.508,27166.751
2290,8,284,v52-v61,300,16,43,16.711,9.839,0.589,0.372,0.376,0,2,,0.443,-1.371,77.778,0.768,0.432,0.584,0.676,0.615,0.385,0.51,0.462,0,41.5987,33.7985,0.1875,0,0,281.238,309.153,338.41,0,152905,3158,15788,575.919,218.086,27178.777
2291,8,301,v37-v45,260,14,37,15.917,9.975,0.627,0.378,0.378,0,2,,-0.65,-0.766,4.447,8.709,0.525,0.623,0.651,0.628,0.372,0.35,0.46,0,34.8433,31.0352,0.1093,0,0,305.697,339.117,344.225,0,152973,3160,15795,547.684,227.315,27190.677
2292,8,329,v31-v37,220,13,31,18.936,10.64,0.562,0.419,0.421,0,3,,-1.243,0.236,64.462,1.98,0.358,0.709,0.635,0.656,0.344,0.619,0.448,0,49.3521,23.4053,0.5257,1,0,280.881,293.86,325.266,0,153048,3161,15803,580.811,244.24,27202.025
