# ICDDR Delhi Scenario Trace (Formula-Aligned Synthetic Dataset)
# Seed=501 | Duration=3600s | RSU_Distance=800m | k=3 | w_th=0.2 | λ=0.1
# Generated=2026-02-14T11:03:25.225782Z

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,Relevance_R,rho,gamma,SuitabilityIndex_Si,w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
2116,9,1289,D10-18,300,17,43,15.659,8.556,0.546,0.395,0.401,0,3,0.291,0.717,0.283,0.438,34.7033,37.3018,0.0749,0,0,303.062,350.526,344.159,202628,234,20803,667.043,292.767,35911.947
2117,9,1069,D58-69,420,22,60,13.016,7.703,0.592,0.367,0.371,0,2,0.484,0.723,0.277,0.498,38.012,60.268,0.5855,1,0,300.733,324.351,361.054,202699,234,20808,617.33,271.066,35927.533
2118,9,1192,D35-47,380,16,54,13.114,9.203,0.702,0.296,0.296,0,2,0.389,0.7,0.3,0.421,28.5506,48.6921,0.7055,1,0,309.59,347.063,377.82,202763,234,20811,582.679,248.382,35940.747
2119,9,1390,D26-35,460,25,66,12.52,7.808,0.624,0.379,0.379,0,2,0.4,0.666,0.334,0.371,60.9025,69.8462,0.1469,0,0,318.382,344.991,393.469,202835,234,20816,666.747,290.18,35956.269
2120,9,1311,D47-58,460,19,66,16.133,11.34,0.703,0.288,0.289,0,2,0.467,0.674,0.326,0.618,46.1368,47.2928,0.0251,0,0,279.927,320.004,351.064,202898,234,20819,586.378,248.414,35966.655
2121,9,1173,D10-18,340,15,49,16.525,11.325,0.685,0.306,0.307,0,2,0.473,0.698,0.302,0.526,34.7033,35.0998,0.0114,0,0,315.273,350.481,369.712,202963,234,20822,588.741,251.978,35977.169
2122,9,1016,D86-94,420,19,60,14.448,9.343,0.647,0.317,0.32,0,2,0.167,0.687,0.313,0.331,66.9309,50.3951,0.2471,1,0,296.13,323.902,340.853,203029,234,20826,598.524,256.983,35990.323
2123,9,1169,D69-77,220,9,31,14.63,10.016,0.685,0.29,0.293,0,2,0.299,0.637,0.363,0.353,53.2144,25.0373,0.5295,1,0,300.194,343.804,342.376,203093,234,20829,607.614,256.213,36002.443
2124,9,1194,D35-47,260,10,37,14.289,10.434,0.73,0.27,0.27,0,2,0.163,0.678,0.322,0.281,48.6921,29.3608,0.397,1,0,251.967,298.401,291.806,203155,234,20832,587.766,246.258,36013.901
2125,9,1258,D10-18,300,15,43,14.389,8.747,0.608,0.349,0.353,0,2,0.186,0.67,0.33,0.232,34.7033,37.932,0.093,0,0,312.117,339.734,347.042,203224,234,20836,604.495,263.899,36028.023
2126,9,1193,D86-94,220,12,31,12.864,7.334,0.57,0.387,0.391,0,2,0.096,0.681,0.319,0.228,50.3951,32.9038,0.3471,1,0,314.274,358.052,389.315,203297,234,20841,638.699,281.609,36044.211
2127,9,1205,D86-94,380,16,54,13.698,9.831,0.718,0.296,0.295,0,2,0.241,0.647,0.353,0.343,32.9038,46.6166,0.4168,1,0,277.501,295.765,340.378,203361,234,20844,568.025,243.253,36056.609
2128,9,1269,D35-47,260,12,37,14.486,9.537,0.658,0.324,0.326,0,2,0.444,0.701,0.299,0.403,29.3608,31.4785,0.0721,0,0,320.761,369.118,399.489,203428,234,20848,616.84,264.543,36069.556
2129,9,1231,D18-26,300,12,43,15.141,11.3,0.746,0.279,0.277,0,2,0.307,0.672,0.328,0.367,39.9219,32.4152,0.188,0,0,286.821,318.976,346.247,203490,234,20851,582.774,245.831,36079.941
2130,9,1367,D86-94,340,14,49,16.175,11.398,0.705,0.286,0.287,0,2,0.004,0.696,0.304,0.244,46.6166,34.7468,0.2546,1,0,294.754,331.914,328.196,203553,234,20854,578.06,245.178,36090.239
2131,9,1170,D86-94,340,16,49,14.109,9.606,0.681,0.327,0.326,0,2,0.439,0.659,0.341,0.389,34.7468,42.406,0.2204,1,0,298.081,321.39,372.239,203620,234,20858,616.958,264.915,36103.11
2132,9,1096,D18-26,420,18,60,13.341,9.527,0.714,0.3,0.299,0,2,0.454,0.646,0.354,0.528,39.9219,53.204,0.3327,1,0,270.383,297.22,331.616,203685,234,20861,573.771,245.82,36115.924
2133,9,1019,D18-26,420,22,60,13.757,7.964,0.579,0.367,0.372,0,2,0.402,0.695,0.305,0.369,53.204,57.0252,0.0718,0,0,307.77,353.966,338.593,203756,234,20866,618.893,271.613,36131.172
2134,9,1165,D86-94,300,15,43,16.631,10.782,0.648,0.349,0.349,0,2,0.164,0.722,0.278,0.182,42.406,32.8183,0.2261,1,0,306.876,335.876,374.326,203825,234,20870,600.588,262.531,36142.648
2135,9,1031,D69-77,300,15,43,14.447,8.969,0.621,0.349,0.352,0,2,0.118,0.677,0.323,0.388,25.0373,37.7807,0.509,1,0,285.208,332.058,328.132,203894,234,20874,626.629,271.646,36156.481
2136,9,1213,D58-69,420,21,60,17.344,10.59,0.611,0.35,0.354,0,2,0.075,0.683,0.317,0.259,60.268,44.1335,0.2677,1,0,292.539,317.188,372.186,203964,234,20878,614.987,267.746,36168.215
2137,9,1167,D86-94,340,16,49,14.981,9.737,0.65,0.327,0.329,0,2,0.058,0.672,0.328,0.177,32.8183,39.9368,0.2169,1,0,277.024,308.041,317.507,204031,234,20882,605.951,261.063,36180.916
2138,9,1080,D58-69,220,9,31,13.955,9.34,0.669,0.29,0.294,0,2,0.316,0.687,0.313,0.288,44.1335,26.2472,0.4053,1,0,310.739,331.829,381.502,204095,234,20885,578.456,246.008,36193.916
2139,9,1370,D94-105,220,10,31,14.841,9.73,0.656,0.323,0.325,0,2,0.401,0.683,0.317,0.442,45.0804,25.9294,0.4248,1,0,271.667,318.418,347.875,204162,234,20889,632.812,269.871,36206.602
2140,9,1123,D94-105,340,12,49,11.89,8.868,0.746,0.245,0.246,0,2,0.363,0.671,0.329,0.491,25.9294,44.3172,0.7091,1,0,279.257,316.643,344.291,204221,234,20891,577.714,238.935,36219.943
2141,9,1189,D35-47,340,14,49,14.842,10.631,0.716,0.286,0.286,0,2,0.101,0.683,0.317,0.346,29.3608,37.8687,0.2898,1,0,301.689,331.755,332.031,204284,234,20894,581.679,246.445,36231.237
2142,9,1155,D35-47,220,9,31,14.236,10.19,0.716,0.29,0.29,0,2,0.481,0.675,0.325,0.542,37.8687,25.7296,0.3206,1,0,310.584,339.651,346.135,204348,234,20897,610.561,257.245,36243.133
2143,9,1303,D47-58,300,14,43,15.806,10.903,0.69,0.326,0.324,0,2,0.203,0.696,0.304,0.291,46.1368,33.3509,0.2771,1,0,289.474,313.865,331.267,204415,234,20901,593.926,256.711,36254.312
2144,9,1118,D35-47,300,13,43,14.552,10.205,0.701,0.302,0.302,0,2,0.363,0.682,0.318,0.348,25.7296,34.9644,0.3589,1,0,272.25,294.411,316.607,204480,234,20904,576.398,247.088,36266.259
2145,9,1217,D69-77,260,12,37,14.943,10.11,0.677,0.324,0.324,0,2,0.049,0.682,0.318,0.297,37.7807,30.516,0.1923,0,0,290.134,310.395,350.276,204547,234,20908,627.693,268.341,36278.462
2146,9,1358,D47-58,420,19,60,13.151,9.193,0.699,0.317,0.315,0,2,0.394,0.662,0.338,0.377,33.3509,55.367,0.6601,1,0,315.919,361.347,381.821,204613,234,20912,581.2,250.92,36291.811
2147,9,1340,D47-58,420,16,60,14.465,10.102,0.698,0.267,0.27,0,2,0.019,0.671,0.329,0.309,55.367,46.5844,0.1586,0,0,292.857,324.225,360.956,204674,234,20915,571.964,240.187,36303.679
2148,9,1361,D77-86,300,15,43,12.893,8.259,0.641,0.349,0.35,0,2,0.31,0.675,0.325,0.318,65.7017,42.3336,0.3557,1,0,326.272,372.847,382.941,204743,234,20919,653.566,281.074,36318.435
2149,9,1022,D69-77,420,20,60,14.043,8.743,0.623,0.333,0.338,0,2,0.067,0.684,0.316,0.276,37.7807,53.1688,0.4073,1,0,318.46,350.639,364.294,204811,234,20923,617.353,266.074,36332.469
2150,9,1169,D86-94,420,17,60,11.578,8.431,0.728,0.283,0.282,0,2,0.406,0.683,0.317,0.447,39.9368,59.7424,0.4959,1,0,283.806,309.239,327.26,204874,234,20926,595.992,251.097,36346.609
2151,9,1029,D47-58,460,19,66,12.419,9.188,0.74,0.288,0.285,0,2,0.243,0.694,0.306,0.25,55.367,61.4378,0.1096,0,0,297.32,319.724,327.761,204937,234,20929,604.292,254.684,36359.791
2152,9,1373,D18-26,420,15,60,14.775,10.709,0.725,0.25,0.253,0,2,0.18,0.675,0.325,0.202,53.204,44.4171,0.1652,0,0,245.477,276.394,314.964,204997,234,20932,572.414,237.845,36370.77
2153,9,1117,D10-18,220,10,31,14.549,10.096,0.694,0.323,0.321,0,2,0.384,0.636,0.364,0.474,34.7033,26.451,0.2378,1,0,271.561,310.743,328.034,205064,234,20936,600.193,258.455,36382.981
2154,9,1280,D26-35,300,13,43,14.25,10.244,0.719,0.302,0.3,0,2,0.018,0.698,0.302,0.252,60.9025,35.707,0.4137,1,0,302.137,337.816,349.2,205129,234,20939,590.302,251.955,36394.878
2155,9,1056,D18-26,460,18,66,13.838,10.439,0.754,0.273,0.27,0,2,0.498,0.643,0.357,0.672,53.204,53.847,0.0121,0,0,270.059,314.073,339.763,205191,234,20942,561.304,237.365,36406.344
2156,9,1328,D26-35,420,21,60,15.361,10.007,0.651,0.35,0.35,0,2,0.253,0.716,0.284,0.454,35.707,49.8297,0.3955,1,0,297.456,321.963,362.07,205261,234,20946,618.833,269.092,36418.835
2157,9,1189,D94-105,340,13,49,14.433,10.858,0.752,0.265,0.264,0,2,0.316,0.678,0.322,0.497,44.3172,37.7155,0.149,0,0,295.848,330.861,369.951,205322,234,20949,587.869,245.55,36429.711
2158,9,1347,D35-47,420,15,60,12.319,9.723,0.789,0.25,0.246,0,2,0.363,0.662,0.338,0.405,34.9644,53.2732,0.5236,1,0,274.539,310.863,319.617,205382,234,20952,563.852,234.848,36441.972
2159,9,1340,D10-18,300,10,43,15.172,11.573,0.763,0.233,0.233,0,2,0.114,0.672,0.328,0.225,26.451,30.0403,0.1357,0,0,276.628,324.132,341.195,205440,234,20954,570.266,234.477,36451.723
2160,10,1334,D94-105,340,13,49,14.152,10.406,0.735,0.265,0.265,0,2,0.394,0.677,0.323,0.351,44.3172,38.4634,0.1321,0,0,274.387,320.119,340.154,205501,234,20957,588.176,245.657,36463.187
2161,10,1150,D77-86,260,11,37,13.022,8.662,0.665,0.297,0.301,0,2,0.063,0.645,0.355,0.158,42.3336,33.6036,0.2062,1,0,300.17,323.267,357.886,205565,234,20960,599.138,254.293,36477.111
2162,10,1201,D94-105,380,18,54,14.66,9.305,0.635,0.333,0.337,0,2,0.458,0.672,0.328,0.443,44.3172,46.0829,0.0398,0,0,306.076,332.677,361.393,205633,234,20964,646.712,276.349,36490.415
2163,10,1348,D26-35,420,13,60,15.338,12.38,0.807,0.217,0.214,0,2,0.136,0.673,0.327,0.41,49.8297,40.5343,0.1865,0,0,239.986,276.323,296.201,205689,234,20966,578.631,235.021,36499.021
2164,10,1064,D18-26,220,8,31,11.668,8.759,0.751,0.258,0.257,0,2,0.211,0.676,0.324,0.231,53.204,29.8424,0.4391,1,0,263.49,293.973,295.032,205749,234,20969,590.987,245.555,36512.583
2165,10,1137,D77-86,460,19,66,14.556,10.633,0.73,0.288,0.286,0,2,0.196,0.66,0.34,0.289,33.6036,52.4156,0.5598,1,0,308.633,328.53,345.893,205812,234,20972,617.709,259.38,36523.887
2166,10,1126,D18-26,260,9,37,15.432,11.348,0.735,0.243,0.245,0,2,0.314,0.668,0.332,0.304,29.8424,26.0412,0.1274,0,0,246.613,270.731,296.583,205871,234,20974,585.869,241.541,36533.995
2167,10,1225,D86-94,340,12,49,16.15,12.341,0.764,0.245,0.244,0,2,0.255,0.674,0.326,0.471,59.7424,32.6264,0.4539,1,0,280.074,299.015,329.655,205930,234,20976,577.379,238.817,36542.821
2168,10,1256,D10-18,420,16,60,13.025,9.079,0.697,0.267,0.27,0,2,0.051,0.656,0.344,0.197,26.451,51.7347,0.9559,1,0,254.362,284.603,291.625,205991,234,20979,566.994,238.448,36556.018
2169,10,1398,D26-35,220,9,31,14.652,10.288,0.702,0.29,0.291,0,2,0.228,0.668,0.332,0.234,49.8297,24.9983,0.4983,1,0,277.603,323.107,336.283,206055,234,20982,586.82,248.935,36567.786
2170,10,1156,D26-35,220,9,31,13.147,8.915,0.678,0.29,0.293,0,2,0.051,0.658,0.342,0.233,24.9983,27.8597,0.1145,0,0,276.913,311.256,341.014,206119,234,20985,623.794,261.876,36581.338
2171,10,1242,D94-105,420,17,60,14.749,10.045,0.681,0.283,0.287,0,2,0.469,0.692,0.308,0.505,44.3172,46.8983,0.0582,0,0,285.585,315.662,326.794,206182,234,20988,599.362,252.277,36593.38
2172,10,1213,D18-26,420,14,60,13.386,9.996,0.747,0.233,0.235,0,2,0.475,0.647,0.353,0.571,29.8424,47.7263,0.5993,1,0,283.496,311.224,328.944,206240,234,20990,587.062,240.472,36605.186
2173,10,1298,D94-105,420,19,60,14.83,9.913,0.668,0.317,0.318,0,2,0.233,0.713,0.287,0.381,44.3172,49.0965,0.1078,0,0,317.598,352.299,371.86,206306,234,20994,609.421,260.797,36617.599
2174,10,1088,D18-26,260,11,37,13.67,9.42,0.689,0.297,0.299,0,2,0.02,0.672,0.328,0.197,47.7263,32.0102,0.3293,1,0,310.173,358.226,367.28,206370,234,20997,621.339,262.063,36630.537
2175,10,1213,D26-35,380,17,54,12.08,8.428,0.698,0.315,0.314,0,2,0.283,0.67,0.33,0.305,24.9983,54.3792,1.1753,1,0,271.283,306.084,314.963,206436,234,21001,633.141,268.821,36644.87
2176,10,1207,D26-35,380,13,54,16.895,13.059,0.773,0.241,0.239,0,2,0.299,0.682,0.318,0.317,54.3792,34.6254,0.3633,1,0,282.424,298.282,343.226,206495,234,21003,542.398,225.951,36652.737
2177,10,1108,D18-26,260,12,37,14.138,9.089,0.643,0.324,0.328,0,2,0.499,0.67,0.33,0.55,32.0102,32.2532,0.0076,0,0,270.784,317.123,308.696,206562,234,21007,613.697,263.442,36666.268
2178,10,1009,D35-47,460,15,66,13.419,10.746,0.801,0.227,0.224,0,2,0.111,0.688,0.312,0.325,53.2732,51.6317,0.0308,0,0,253.934,303.031,290.517,206619,234,21009,543.738,224.399,36677.062
2179,10,1021,D18-26,220,8,31,15.726,11.772,0.749,0.258,0.257,0,2,0.381,0.65,0.35,0.452,32.0102,22.1417,0.3083,1,0,259.027,284.073,317.999,206679,234,21012,587.129,244.205,36686.707
2180,10,1199,D77-86,340,14,49,15.683,11.358,0.724,0.286,0.285,0,2,0.377,0.68,0.32,0.422,52.4156,35.8387,0.3163,1,0,304.655,329.733,353.339,206742,234,21015,567.945,241.638,36697.056
2181,10,1382,D26-35,260,8,37,12.495,9.617,0.77,0.216,0.218,0,2,0.366,0.676,0.324,0.481,34.6254,30.7798,0.1111,0,0,272.928,312.221,341.321,206798,234,21017,546.496,223.706,36709.252
2182,10,1360,D26-35,220,9,31,12.882,9.418,0.731,0.29,0.288,0,2,0.112,0.646,0.354,0.278,34.6254,28.4344,0.1788,0,0,297.038,345.902,364.678,206862,234,21020,622.618,261.465,36722.15
2183,10,1303,D94-105,460,16,66,14.083,10.708,0.76,0.242,0.242,0,2,0.139,0.681,0.319,0.24,44.3172,50.4194,0.1377,0,0,257.7,305.589,297.953,206921,234,21022,544.772,227.034,36733.085
2184,10,1196,D94-105,260,10,37,15.036,10.697,0.711,0.27,0.272,0,2,0.307,0.652,0.348,0.43,44.3172,27.9011,0.3704,1,0,280.072,316.158,338.825,206983,234,21025,597.662,249.722,36744.2
2185,10,1106,D18-26,220,7,31,15.852,12.581,0.794,0.226,0.224,0,2,0.294,0.65,0.35,0.454,22.1417,20.8534,0.0582,0,0,288.034,323.884,347.025,207040,234,21027,569.303,233.127,36752.6
2186,10,1267,D47-58,260,11,37,14.062,10.229,0.727,0.297,0.295,0,2,0.228,0.693,0.307,0.3,55.367,31.1171,0.438,1,0,309.488,349.057,349.763,207104,234,21030,624.876,263.301,36764.487
2187,10,1027,D86-94,380,16,54,12.478,8.289,0.664,0.296,0.3,0,2,0.285,0.707,0.293,0.351,32.6264,51.1733,0.5685,1,0,277.661,293.838,313.742,207168,234,21033,591.376,251.426,36778.889
2188,10,1331,D10-18,260,9,37,12.057,9.329,0.774,0.243,0.242,0,2,0.403,0.676,0.324,0.35,51.7347,33.3305,0.3557,1,0,257.013,284.706,300.121,207227,234,21035,553.108,230.074,36791.621
2189,10,1313,D69-77,340,15,49,14.446,10.005,0.693,0.306,0.306,0,2,0.068,0.68,0.32,0.117,53.1688,40.1525,0.2448,1,0,306.68,332.311,352.169,207292,234,21038,594.23,253.899,36803.851
2190,10,1150,D18-26,260,8,37,12.137,9.825,0.809,0.216,0.214,0,2,0.084,0.661,0.339,0.315,22.1417,31.687,0.4311,1,0,271.295,319.445,301.643,207348,234,21040,536.731,220.288,36815.776
2191,10,1287,D10-18,300,9,43,15.688,12.434,0.793,0.209,0.209,0,2,0.091,0.673,0.327,0.299,33.3305,27.965,0.161,0,0,290.645,336.745,341.116,207403,234,21042,565.826,229.435,36824.268
2192,10,1188,D18-26,300,8,43,12.343,10.567,0.856,0.186,0.182,0,1,0.148,0.66,0.34,0.329,31.687,34.1914,0.079,0,0,281.673,328.88,315.435,207456,234,21043,509.419,206.204,36835.047
2193,10,1182,D18-26,420,16,60,15.49,11.562,0.746,0.267,0.265,0,2,0.27,0.666,0.334,0.283,31.687,43.5031,0.3729,1,0,269.736,309.937,312.728,207517,234,21046,596.192,248.667,36845.017
2194,10,1206,D86-94,380,12,54,16.123,13.082,0.811,0.222,0.219,0,2,0.091,0.687,0.313,0.147,51.1733,35.2086,0.312,1,0,270.374,308.105,328.619,207574,234,21048,539.062,222.005,36852.744
2195,10,1312,D10-18,420,13,60,15.144,11.894,0.785,0.217,0.216,0,2,0.494,0.684,0.316,0.531,33.3305,41.0536,0.2317,1,0,294.884,327.94,344.199,207630,234,21050,538.853,221.098,36861.982
2196,10,1178,D26-35,340,9,49,13.405,11.248,0.839,0.184,0.181,0,1,0.344,0.694,0.306,0.519,34.6254,35.5373,0.0263,0,0,238.75,280.779,288.06,207683,234,21051,551.747,220.662,36871.862
2197,10,1154,D35-47,300,8,43,12.038,10.315,0.857,0.186,0.182,0,1,0.052,0.687,0.313,0.328,53.2732,35.0576,0.3419,1,0,232.21,266.368,271.635,207736,234,21052,536.064,215.529,36882.969
2198,10,1134,D69-77,300,12,43,14.096,9.591,0.68,0.279,0.283,0,2,0.446,0.648,0.352,0.527,40.1525,34.8179,0.1329,0,0,279.409,318.815,352.607,207798,234,21055,579.836,244.803,36895.575
2199,10,1022,D69-77,220,6,31,13.614,10.82,0.795,0.194,0.195,0,1,0.124,0.673,0.327,0.302,40.1525,23.0209,0.4267,1,0,240.778,279.124,285.453,207852,234,21057,523.292,212.184,36906.07
2200,10,1104,D18-26,260,8,37,12.635,9.707,0.768,0.216,0.218,0,2,0.414,0.675,0.325,0.487,43.5031,30.4394,0.3003,1,0,293.282,309.795,346.98,207908,234,21059,545.756,223.447,36918.148
2201,10,1121,D58-69,420,13,60,13.632,10.288,0.755,0.217,0.22,0,2,0.33,0.659,0.341,0.498,26.2472,45.6073,0.7376,1,0,292.574,309.359,356.551,207964,234,21061,548.387,224.435,36929.475
2202,10,1361,D26-35,340,9,49,14.579,11.726,0.804,0.184,0.185,0,1,0.422,0.71,0.29,0.56,34.6254,32.6741,0.0564,0,0,267.856,285.645,298.931,208017,234,21062,501.203,202.972,36938.732
2203,10,1173,D10-18,300,8,43,15.796,12.972,0.821,0.186,0.185,0,1,0.411,0.636,0.364,0.343,41.0536,26.7164,0.3492,1,0,241.503,279.456,303.303,208070,234,21063,511.385,206.892,36946.385
2204,10,1125,D35-47,380,16,54,17.678,12.435,0.703,0.296,0.296,0,2,0.055,0.683,0.317,0.289,35.0576,36.1216,0.0304,0,0,264.343,306.351,300.169,208134,234,21066,587.504,250.071,36955.398
2205,10,1020,D94-105,380,11,54,15.715,12.489,0.795,0.204,0.204,0,2,0.251,0.688,0.312,0.437,27.9011,35.0361,0.2557,1,0,236.642,286.54,275.258,208189,234,21068,561.142,226.955,36963.784
2206,10,1394,D18-26,420,13,60,16.955,13.459,0.794,0.217,0.216,0,2,0.064,0.652,0.348,0.328,30.4394,36.6685,0.2046,1,0,277.07,311.782,318.28,208245,234,21070,571.089,232.381,36970.988
2207,10,1320,D77-86,380,12,54,13.891,10.66,0.767,0.222,0.223,0,2,0.287,0.656,0.344,0.44,35.8387,40.8642,0.1402,0,0,290.727,325.847,355.551,208302,234,21072,575.887,234.894,36981.863
2208,10,1264,D10-18,260,7,37,12.367,10.389,0.84,0.189,0.186,0,1,0.036,0.657,0.343,0.329,26.7164,29.7304,0.1128,0,0,267.695,288.934,331.725,208355,234,21074,536.395,216.117,36992.893
2209,10,1111,D77-86,380,10,54,12.404,10.703,0.863,0.185,0.18,0,1,0.095,0.673,0.327,0.24,35.8387,43.0319,0.2007,1,0,227.254,268.997,305.596,208408,234,21075,558.57,223.277,37003.49
2210,10,1250,D58-69,380,13,54,12.267,9.681,0.789,0.241,0.238,0,2,0.257,0.688,0.312,0.323,45.6073,47.6887,0.0456,0,0,296.025,314.626,373.856,208467,234,21077,564.264,233.604,37015.749
2211,10,1085,D94-105,260,9,37,12.392,9.488,0.766,0.243,0.242,0,2,0.274,0.68,0.32,0.385,35.0361,32.4301,0.0744,0,0,270.56,289.598,348.879,208526,234,21079,551.762,229.603,37028.274
2212,10,1359,D86-94,460,15,66,14.883,11.874,0.798,0.227,0.225,0,2,0.471,0.667,0.333,0.626,35.2086,46.5548,0.3223,1,0,289.246,315.195,356.286,208583,234,21081,529.556,219.436,37037.602
2213,10,1033,D10-18,260,8,37,13.369,11.002,0.823,0.216,0.212,0,2,0.302,0.639,0.361,0.435,26.7164,28.768,0.0768,0,0,251.765,281.166,302.872,208639,234,21083,569.789,231.858,37047.996
2214,10,1092,D94-105,300,11,43,14.687,10.908,0.743,0.256,0.256,0,2,0.148,0.673,0.327,0.345,35.0361,32.2128,0.0806,0,0,293.738,309.905,368.363,208699,234,21086,559.508,234.2,37058.75
2215,10,1236,D47-58,420,16,60,13.742,9.703,0.706,0.267,0.269,0,2,0.125,0.678,0.322,0.198,31.1171,49.0381,0.5759,1,0,256.234,271.685,294.343,208760,234,21089,608.108,252.838,37071.136
2216,10,1217,D86-94,260,9,37,15.758,11.745,0.745,0.243,0.244,0,2,0.424,0.691,0.309,0.498,46.5548,25.5019,0.4522,1,0,246.509,281.672,323.49,208819,234,21091,579.022,239.144,37080.727
2217,10,1088,D58-69,460,16,66,13.889,10.531,0.758,0.242,0.242,0,2,0.223,0.654,0.346,0.36,45.6073,51.1233,0.1209,0,0,253.114,283.657,315.169,208878,234,21093,579.179,239.076,37091.891
2218,10,1177,D10-18,460,14,66,14.381,11.191,0.778,0.212,0.213,0,2,0.374,0.688,0.312,0.352,26.7164,46.9947,0.759,1,0,272.034,312.674,308.165,208934,234,21095,575.377,233.2,37102.016
2219,10,1391,D58-69,380,10,54,14.546,11.841,0.814,0.185,0.185,0,1,0.476,0.688,0.312,0.621,45.6073,36.6957,0.1954,0,0,274.347,291.356,332.137,208987,234,21096,542.989,217.824,37111.134
2220,10,1008,D69-77,380,11,54,16.769,13.482,0.804,0.204,0.203,0,2,0.038,0.685,0.315,0.222,23.0209,32.834,0.4263,1,0,238.994,280.682,289.751,209042,234,21098,556.41,225.299,37118.23
2221,10,1269,D58-69,460,16,66,14.837,11.278,0.76,0.242,0.242,0,2,0.16,0.655,0.345,0.404,45.6073,47.8586,0.0494,0,0,269.831,315.527,333.56,209101,234,21100,543.847,226.71,37128.422
2222,10,1175,D47-58,420,11,60,14.329,12.342,0.861,0.183,0.179,0,1,0.162,0.694,0.306,0.301,49.0381,41.0435,0.163,0,0,281.115,301.552,318.738,209154,234,21101,539.887,216.46,37136.877
2223,10,1178,D58-69,460,13,66,14.498,11.825,0.816,0.197,0.196,0,1,0.275,0.656,0.344,0.399,45.6073,45.4586,0.0033,0,0,244.454,278.656,294.917,209208,234,21103,521.184,211.96,37146.086
2224,10,1290,D94-105,460,11,66,14.035,12.14,0.865,0.167,0.164,0,1,0.449,0.646,0.354,0.557,35.0361,44.6097,0.2732,1,0,276.651,299.378,335.168,209259,234,21104,526.413,209.244,37154.704
2225,10,1324,D18-26,300,7,43,15.636,12.947,0.828,0.163,0.164,0,1,0.042,0.675,0.325,0.318,36.6685,25.9411,0.2925,1,0,236.923,277.045,307.325,209310,234,21105,524.278,207.916,37162.25
2226,10,1129,D86-94,380,10,54,15.392,13.09,0.85,0.185,0.182,0,1,0.119,0.683,0.317,0.356,25.5019,34.6783,0.3598,1,0,233.084,282.577,272.151,209363,234,21106,515.472,208.193,37169.744
2227,10,1270,D26-35,300,9,43,14.164,11.567,0.817,0.209,0.207,0,2,0.202,0.629,0.371,0.459,34.6254,30.9752,0.1054,0,0,238.014,282.593,315.562,209418,234,21108,542.976,221.437,37179.364
2228,10,1144,D10-18,220,7,31,12.402,9.74,0.785,0.226,0.225,0,2,0.062,0.667,0.333,0.173,46.9947,26.6544,0.4328,1,0,268.379,296.002,347.104,209475,234,21110,581.134,237.268,37191.457
2229,10,1240,D69-77,220,8,31,14.766,10.942,0.741,0.258,0.258,0,2,0.016,0.666,0.334,0.238,32.834,23.5809,0.2818,1,0,296.208,311.591,364.257,209535,234,21113,580.052,241.728,37202.181
2230,10,1324,D26-35,460,12,66,14.741,12.723,0.863,0.182,0.177,0,1,0.396,0.659,0.341,0.584,34.6254,43.5844,0.2587,1,0,248.584,294.614,316.636,209588,234,21114,506.455,204.532,37210.131
2231,10,1003,D77-86,340,13,49,15.533,11.78,0.758,0.265,0.263,0,2,0.396,0.695,0.305,0.365,43.0319,35.0434,0.1856,0,0,276.53,301.06,354.589,209649,234,21117,560.79,236.072,37219.808
2232,10,1034,D18-26,300,8,43,14.856,12.333,0.83,0.186,0.184,0,1,0.33,0.682,0.318,0.433,25.9411,28.4069,0.0951,0,0,232.011,276.684,302.696,209702,234,21118,557.17,222.916,37228.292
2233,10,1232,D86-94,220,5,31,13.494,11.967,0.887,0.161,0.156,0,1,0.379,0.659,0.341,0.382,34.6783,21.9866,0.366,1,0,232.136,254.68,278.019,209753,234,21119,540.129,213.239,37237.102
2234,10,1090,D86-94,220,8,31,13.917,10.102,0.726,0.258,0.26,0,2,0.481,0.666,0.334,0.411,21.9866,25.0191,0.1379,0,0,267.415,296.057,343.437,209813,234,21122,550.751,231.472,37248.918
2235,10,1295,D26-35,260,9,37,14.734,10.904,0.74,0.243,0.245,0,2,0.478,0.69,0.31,0.611,43.5844,27.2744,0.3742,1,0,248.592,266.686,319.893,209872,234,21124,576.424,238.235,37259.602
2236,10,1350,D35-47,460,16,66,13.912,10.338,0.743,0.242,0.244,0,2,0.07,0.681,0.319,0.215,35.0576,51.0413,0.4559,1,0,285.086,327.35,345.504,209931,234,21126,578.186,238.729,37271.017
2237,10,1284,D47-58,260,9,37,15.731,12.165,0.773,0.243,0.242,0,2,0.235,0.635,0.365,0.383,49.0381,25.5465,0.479,1,0,300.579,336.814,356.457,209990,234,21128,541.576,226.038,37280.063
2238,10,1234,D86-94,420,15,60,12.998,9.879,0.76,0.25,0.249,0,2,0.42,0.66,0.34,0.485,21.9866,50.49,1.2964,1,0,259.32,290.732,304.447,210050,234,21131,541.503,227.026,37292.12
