# ICDDR Delhi Scenario Trace (Formula-Aligned Synthetic Dataset)
# Seed=503 | Duration=3600s | RSU_Distance=800m | k=3 | w_th=0.2 | λ=0.1
# Generated=2026-02-14T11:03:25.368237Z

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,Relevance_R,rho,gamma,SuitabilityIndex_Si,w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
1612,7,1376,D35-47,460,43,66,15.187,4.56,0.3,0.652,0.656,1,3,0.419,0.723,0.277,0.479,72.47,82.6109,0.1399,0,0,410.291,438.324,461.307,142484,121,13523,798.225,377.106,25539.204
1613,7,1270,D86-94,260,26,37,12.694,2.561,0.202,0.703,0.712,1,4,0.622,0.704,0.296,0.696,97.4507,59.3805,0.3907,1,1,411.54,430.0,487.529,142629,122,13543,867.092,408.888,25563.491
1614,7,1213,D86-94,460,42,66,13.94,4.013,0.288,0.636,0.644,1,3,0.509,0.675,0.325,0.604,59.3805,88.3609,0.488,1,1,393.14,441.743,455.797,142767,122,13560,810.331,379.071,25585.492
1615,7,1217,D18-26,300,31,43,12.411,2.447,0.197,0.721,0.729,1,4,0.826,0.693,0.307,0.827,68.3026,71.5884,0.0481,0,0,394.816,411.147,467.749,142914,123,13581,856.807,408.022,25610.037
1616,7,1341,D94-105,420,42,60,13.888,2.497,0.18,0.7,0.712,1,4,0.677,0.71,0.29,0.765,72.6083,87.3964,0.2037,1,1,427.764,454.427,486.433,143059,124,13601,823.449,393.207,25634.392
1617,7,1299,D35-47,420,38,60,16.007,4.641,0.29,0.633,0.641,1,3,0.68,0.709,0.291,0.698,72.47,69.9989,0.0341,0,0,366.773,397.084,440.534,143197,124,13618,812.205,379.272,25655.559
1618,7,1208,D26-35,300,28,43,14.368,4.239,0.295,0.651,0.657,1,3,0.486,0.695,0.305,0.579,62.9455,56.9236,0.0957,0,0,370.605,398.778,409.869,143337,124,13636,810.75,381.437,25677.354
1619,7,1131,D10-18,220,19,31,14.847,4.718,0.318,0.613,0.62,1,3,0.785,0.706,0.294,0.694,53.3528,38.549,0.2775,1,1,387.348,420.154,451.803,143473,124,13652,790.488,368.606,25698.298
1620,7,1115,D47-58,260,24,37,16.167,4.657,0.288,0.649,0.655,1,3,0.828,0.695,0.305,0.843,100.4527,43.7114,0.5649,1,1,382.498,412.786,412.504,143612,124,13670,807.471,379.912,25719.536
1621,7,1073,D18-26,300,28,43,13.708,3.829,0.279,0.651,0.658,1,3,0.932,0.661,0.339,0.861,68.3026,59.6667,0.1264,0,0,389.619,413.818,421.355,143752,124,13688,823.662,385.956,25741.865
1622,7,1386,D86-94,340,33,49,15.903,3.669,0.231,0.673,0.683,1,3,0.744,0.685,0.315,0.624,88.3609,59.8722,0.3224,1,1,421.61,451.366,464.136,143894,124,13707,801.137,381.418,25764.537
1623,7,1113,D69-77,260,27,37,16.155,2.864,0.177,0.73,0.739,1,4,0.884,0.694,0.306,0.816,77.1019,48.1525,0.3755,1,1,411.411,445.49,484.267,144041,125,13728,847.964,406.247,25788.592
1624,7,1108,D86-94,420,40,60,13.177,3.712,0.282,0.667,0.672,1,3,0.787,0.691,0.309,0.737,59.8722,88.5384,0.4788,1,1,410.604,444.63,467.98,144182,125,13746,811.802,384.131,25811.167
1625,7,1031,D47-58,260,25,37,13.069,3.233,0.247,0.676,0.683,1,3,0.437,0.689,0.311,0.384,43.7114,55.8597,0.2779,1,1,400.087,425.937,466.328,144324,125,13765,827.0,390.802,25834.418
1626,7,1195,D77-86,300,29,43,14.596,3.153,0.216,0.674,0.685,1,3,0.717,0.715,0.285,0.588,81.505,57.6267,0.293,1,1,402.069,422.362,440.065,144466,125,13784,803.497,382.387,25857.766
1627,7,1320,D10-18,420,42,60,15.569,2.777,0.178,0.7,0.712,1,4,0.829,0.693,0.307,0.831,38.549,77.9606,1.0224,1,1,427.118,451.023,500.521,144611,126,13804,823.395,393.188,25881.756
1628,7,1344,D26-35,260,24,37,15.894,4.644,0.292,0.649,0.655,1,3,0.603,0.701,0.299,0.619,62.9455,44.4639,0.2936,1,1,367.208,391.23,437.724,144750,126,13822,824.25,385.785,25903.01
1629,7,1023,D10-18,460,44,66,11.298,2.508,0.222,0.667,0.678,1,3,0.426,0.683,0.317,0.46,77.9606,113.1003,0.4507,1,1,376.961,394.521,414.797,144891,126,13840,827.264,389.543,25927.15
1630,7,1057,D35-47,380,39,54,12.705,2.578,0.203,0.722,0.73,1,4,0.491,0.687,0.313,0.63,72.47,88.7141,0.2241,1,1,439.045,454.733,494.565,145038,127,13861,833.628,400.103,25951.531
1631,7,1345,D58-69,420,40,60,12.842,3.691,0.287,0.667,0.671,1,3,0.665,0.676,0.324,0.755,83.9877,90.8462,0.0817,0,0,391.78,431.764,440.741,145179,127,13879,794.963,378.237,25974.133
1632,7,1371,D35-47,220,20,31,13.312,3.548,0.267,0.645,0.654,1,3,0.906,0.67,0.33,0.74,88.7141,44.7286,0.4958,1,1,398.628,447.392,443.328,145318,127,13896,829.959,387.26,25996.792
1633,7,1085,D77-86,420,41,60,14.18,2.84,0.2,0.683,0.695,1,3,0.542,0.702,0.298,0.586,57.6267,83.9292,0.4564,1,1,424.348,457.931,480.964,145461,127,13915,856.048,402.117,26020.6
1634,7,1219,D18-26,460,48,66,15.971,2.918,0.183,0.727,0.736,1,4,0.534,0.682,0.318,0.657,68.3026,85.9332,0.2581,1,1,396.658,444.106,451.13,145608,128,13936,884.133,418.538,26044.57
1635,7,1079,D26-35,300,29,43,15.266,4.149,0.272,0.674,0.68,1,3,0.996,0.699,0.301,0.896,44.4639,55.0971,0.2391,1,1,396.608,416.599,433.541,145750,128,13955,824.669,389.797,26066.624
1636,7,1053,D86-94,220,22,31,15.256,2.955,0.194,0.71,0.719,1,4,0.669,0.698,0.302,0.7,88.5384,42.1517,0.5239,1,1,391.372,438.766,442.429,145895,129,13975,840.494,400.624,26090.44
1637,7,1081,D35-47,220,19,31,12.619,3.799,0.301,0.613,0.622,1,3,0.701,0.692,0.308,0.659,44.7286,45.3548,0.014,0,0,371.679,406.922,414.816,146031,129,13991,786.737,367.293,26112.578
1638,7,1086,D58-69,380,35,54,14.01,3.983,0.284,0.648,0.655,1,3,0.797,0.684,0.316,0.797,83.9877,73.6776,0.1228,0,0,378.66,408.117,455.609,146170,129,14009,816.474,382.988,26134.69
1639,7,1306,D47-58,300,29,43,16.101,3.492,0.217,0.674,0.685,1,3,0.707,0.716,0.284,0.713,55.8597,52.2395,0.0648,0,0,429.037,473.584,503.626,146312,129,14028,822.868,389.167,26157.597
1640,7,1165,D86-94,340,34,49,13.771,3.163,0.23,0.694,0.702,1,4,0.866,0.714,0.286,0.839,42.1517,70.8409,0.6806,1,1,435.973,452.821,511.135,146456,129,14047,848.488,401.053,26181.049
1641,7,1200,D26-35,220,22,31,13.702,2.384,0.174,0.71,0.721,1,4,0.819,0.68,0.32,0.66,55.0971,46.9319,0.1482,0,0,404.204,447.594,448.928,146601,130,14067,862.074,408.178,26205.608
1642,7,1340,D94-105,220,22,31,13.679,2.472,0.181,0.71,0.721,1,4,0.641,0.696,0.304,0.554,87.3964,47.0106,0.4621,1,1,433.492,449.579,507.424,146746,131,14087,875.301,412.807,26230.052
1643,7,1316,D26-35,420,40,60,13.408,3.476,0.259,0.667,0.674,1,3,0.587,0.707,0.293,0.663,55.0971,87.0159,0.5793,1,1,391.065,406.836,436.695,146887,131,14105,813.373,384.681,26252.934
1644,7,1371,D77-86,300,28,43,15.171,4.176,0.275,0.651,0.659,1,3,0.88,0.731,0.269,0.719,83.9292,53.9137,0.3576,1,1,415.226,459.683,484.014,147027,131,14123,791.304,374.631,26274.812
1645,7,1357,D86-94,460,41,66,12.048,3.694,0.307,0.621,0.628,1,3,0.776,0.709,0.291,0.619,70.8409,100.3527,0.4166,1,1,388.034,421.946,418.269,147164,131,14140,769.177,362.394,26297.137
1646,7,1329,D58-69,260,24,37,17.658,5.096,0.289,0.649,0.655,1,3,0.963,0.676,0.324,0.836,83.9877,40.0199,0.5235,1,1,395.16,424.592,449.095,147303,131,14158,823.889,385.658,26317.803
1647,7,1293,D10-18,340,32,49,14.466,3.771,0.261,0.653,0.662,1,3,0.839,0.683,0.317,0.787,113.1003,64.2246,0.4321,1,1,405.944,436.281,443.673,147443,131,14176,834.915,390.179,26340.219
1648,7,1226,D69-77,220,21,31,15.383,3.222,0.209,0.677,0.689,1,3,0.617,0.708,0.292,0.719,48.1525,40.2394,0.1643,0,0,409.618,457.543,471.151,147585,131,14195,847.919,398.384,26363.495
1649,7,1282,D69-77,300,28,43,17.111,4.23,0.247,0.651,0.661,1,3,0.421,0.711,0.289,0.506,48.1525,47.7984,0.0074,0,0,423.406,455.144,500.014,147725,131,14213,818.335,384.092,26385.303
1650,7,1253,D18-26,340,31,49,14.184,4.043,0.285,0.633,0.641,1,3,0.91,0.688,0.312,0.871,85.9332,63.8948,0.2565,1,1,395.203,429.832,442.762,147863,131,14230,803.081,375.976,26407.242
1651,7,1356,D47-58,220,21,31,14.993,3.315,0.221,0.677,0.688,1,3,0.44,0.696,0.304,0.505,55.8597,41.2878,0.2609,1,1,384.956,424.209,452.862,148005,131,14249,834.404,393.654,26430.397
1652,7,1307,D58-69,380,37,54,15.646,3.248,0.208,0.685,0.696,1,3,0.627,0.708,0.292,0.532,40.0199,68.9712,0.7234,1,1,412.549,448.602,463.257,148148,131,14268,828.788,392.853,26453.685
1653,7,1212,D58-69,340,31,49,14.219,4.234,0.298,0.633,0.64,1,3,0.901,0.673,0.327,0.9,68.9712,63.7366,0.0759,0,0,363.093,380.673,425.763,148286,131,14285,829.564,385.246,26475.377
1654,7,1251,D18-26,260,25,37,13.005,3.368,0.259,0.676,0.682,1,3,0.539,0.71,0.29,0.626,63.8948,56.1345,0.1215,0,0,392.562,441.536,453.705,148428,131,14304,841.766,395.969,26498.453
1655,7,1036,D86-94,460,42,66,14.196,3.682,0.259,0.636,0.647,1,3,0.48,0.693,0.307,0.631,100.3527,86.766,0.1354,0,0,361.484,382.596,432.385,148566,131,14321,807.506,378.082,26520.884
1656,7,1130,D58-69,460,49,66,13.773,2.276,0.165,0.742,0.752,1,4,0.668,0.67,0.33,0.542,68.9712,101.4006,0.4702,1,1,446.949,476.933,478.588,148715,132,14343,876.195,418.032,26545.78
1657,7,1367,D94-105,340,33,49,14.567,3.454,0.237,0.673,0.682,1,3,0.622,0.725,0.275,0.537,47.0106,65.3638,0.3904,1,1,428.221,472.248,507.461,148857,132,14362,829.457,391.33,26568.73
1658,7,1068,D26-35,260,24,37,16.057,4.443,0.277,0.649,0.656,1,3,0.945,0.725,0.275,0.951,87.0159,44.0127,0.4942,1,1,375.125,416.016,414.022,148996,132,14380,837.364,390.375,26590.245
1659,7,1220,D26-35,260,27,37,13.8,2.226,0.161,0.73,0.741,1,4,0.47,0.71,0.29,0.521,44.0127,56.3689,0.2807,1,1,416.303,464.454,452.272,149143,133,14401,831.491,400.481,26615.13
1660,7,1101,D94-105,340,33,49,15.094,3.263,0.216,0.673,0.685,1,3,0.789,0.69,0.31,0.83,65.3638,63.0832,0.0349,0,0,379.406,407.445,445.715,149285,133,14420,800.885,381.33,26638.33
1661,7,1385,D26-35,260,25,37,14.083,3.193,0.227,0.676,0.685,1,3,0.866,0.715,0.285,0.811,56.3689,51.8396,0.0804,0,0,419.245,444.221,458.07,149427,133,14439,801.35,381.824,26661.632
1662,7,1248,D69-77,340,36,49,13.102,2.167,0.165,0.735,0.745,1,4,0.993,0.676,0.324,0.884,48.1525,78.0903,0.6217,1,1,411.352,439.122,447.797,149575,134,14460,867.347,413.775,26686.623
1663,7,1397,D58-69,420,43,60,15.02,2.467,0.164,0.717,0.729,1,4,0.844,0.721,0.279,0.669,101.4006,82.4035,0.1873,0,0,426.735,460.317,492.481,149721,135,14480,843.172,402.61,26711.116
1664,7,1350,D26-35,460,45,66,16.473,3.401,0.206,0.682,0.693,1,3,0.71,0.685,0.315,0.607,56.3689,78.9824,0.4012,1,1,375.04,411.842,406.957,149864,135,14499,804.597,383.882,26734.186
1665,7,1208,D86-94,220,20,31,16.646,4.255,0.256,0.645,0.655,1,3,0.581,0.714,0.286,0.587,100.3527,35.7703,0.6436,1,1,414.373,450.334,451.2,150003,135,14516,818.009,383.077,26755.926
1666,7,1193,D94-105,460,49,66,12.132,2.077,0.171,0.742,0.751,1,4,0.833,0.708,0.292,0.803,65.3638,115.1196,0.7612,1,1,439.082,472.276,483.739,150152,136,14538,868.799,415.443,26781.081
1667,7,1287,D69-77,300,28,43,11.101,3.209,0.289,0.651,0.657,1,3,0.934,0.716,0.284,0.912,78.0903,73.6812,0.0565,0,0,422.055,467.517,498.731,150292,136,14556,790.009,374.178,26804.215
1668,7,1231,D18-26,380,38,54,12.985,2.62,0.202,0.704,0.713,1,4,0.588,0.728,0.272,0.533,63.8948,84.9431,0.3294,1,1,427.453,463.062,461.033,150437,137,14576,833.01,397.109,26828.431
1669,7,1079,D35-47,260,25,37,13.278,2.871,0.216,0.676,0.686,1,3,0.802,0.676,0.324,0.766,44.7286,54.9833,0.2293,1,1,399.661,437.444,453.977,150579,137,14595,827.523,390.984,26852.153
1670,7,1077,D58-69,420,45,60,15.573,1.865,0.12,0.75,0.763,1,4,0.461,0.71,0.29,0.553,101.4006,82.5954,0.1855,0,0,429.752,446.539,503.763,150729,138,14617,842.02,407.207,26877.629
1671,7,1157,D94-105,300,29,43,15.394,3.75,0.244,0.674,0.683,1,3,0.671,0.678,0.322,0.585,115.1196,54.639,0.5254,1,1,396.498,426.024,471.854,150871,138,14636,852.128,399.408,26900.201
1672,7,1066,D77-86,380,35,54,14.306,4.203,0.294,0.648,0.654,1,3,0.708,0.701,0.299,0.688,53.9137,72.153,0.3383,1,1,368.596,406.228,447.619,151010,138,14654,824.178,385.685,26922.026
1673,7,1185,D86-94,260,26,37,16.154,2.978,0.184,0.703,0.714,1,4,0.739,0.711,0.289,0.647,35.7703,46.6622,0.3045,1,1,397.189,445.642,463.254,151155,139,14674,839.449,399.213,26945.77
1674,7,1249,D10-18,460,46,66,13.43,2.712,0.202,0.697,0.707,1,4,0.936,0.671,0.329,0.836,64.2246,98.6334,0.5358,1,1,393.379,431.007,426.088,151299,140,14694,853.668,403.329,26969.826
1675,7,1365,D77-86,420,41,60,15.609,3.25,0.208,0.683,0.694,1,3,0.645,0.716,0.284,0.639,72.153,76.2436,0.0567,0,0,411.73,435.97,470.723,151442,140,14713,826.156,391.654,26993.101
1676,7,1265,D10-18,220,21,31,15.335,3.31,0.216,0.677,0.688,1,3,0.604,0.711,0.289,0.676,98.6334,40.3663,0.5907,1,1,428.042,459.514,489.818,151584,140,14732,800.497,381.787,27016.262
1677,7,1084,D86-94,340,37,49,14.148,2.471,0.175,0.755,0.762,1,4,0.497,0.714,0.286,0.435,46.6622,74.0243,0.5864,1,1,402.357,436.574,453.423,151734,141,14754,873.183,418.879,27040.98
1678,7,1034,D86-94,340,31,49,15.09,3.907,0.259,0.633,0.643,1,3,0.425,0.686,0.314,0.365,74.0243,60.0586,0.1887,0,0,419.285,466.068,494.356,151872,141,14771,806.516,377.179,27063.097
1679,7,1253,D26-35,220,21,31,14.158,3.171,0.224,0.677,0.687,1,3,0.554,0.724,0.276,0.669,78.9824,43.7219,0.4464,1,1,420.04,443.451,456.441,152014,141,14790,798.398,381.052,27086.44
1680,8,1360,D58-69,380,36,54,15.917,4.087,0.257,0.667,0.674,1,3,0.423,0.715,0.285,0.413,101.4006,66.3166,0.346,1,1,393.205,432.173,442.389,152155,141,14808,822.043,387.715,27108.527
1681,8,1330,D18-26,260,27,37,15.35,2.644,0.172,0.73,0.74,1,4,0.578,0.716,0.284,0.547,84.9431,50.6768,0.4034,1,1,443.727,475.6,503.937,152302,142,14829,835.868,402.013,27132.868
1682,8,1342,D77-86,340,32,49,14.181,3.655,0.258,0.653,0.662,1,3,0.427,0.701,0.299,0.591,72.153,65.5149,0.092,0,0,389.902,430.776,464.215,152442,142,14847,812.245,382.245,27155.435
1683,8,1288,D86-94,380,39,54,13.599,2.409,0.177,0.722,0.732,1,4,0.752,0.688,0.312,0.63,74.0243,82.8837,0.1197,0,0,392.753,439.386,435.942,152589,143,14868,835.149,400.635,27180.037
1684,8,1318,D94-105,340,35,49,13.702,3.041,0.222,0.714,0.721,1,4,0.939,0.707,0.293,0.789,54.639,72.9198,0.3346,1,1,390.12,412.631,433.301,152735,144,14888,866.385,410.378,27203.77
1685,8,1109,D18-26,300,30,43,15.45,3.046,0.197,0.698,0.708,1,4,0.627,0.704,0.296,0.543,50.6768,55.9632,0.1043,0,0,421.789,469.448,479.076,152879,145,14908,858.852,405.25,27227.397
1686,8,1164,D86-94,220,23,31,13.053,2.41,0.185,0.742,0.749,1,4,0.762,0.677,0.323,0.68,74.0243,51.1436,0.3091,1,1,397.62,437.463,449.827,153028,146,14930,879.683,419.179,27252.116
1687,8,1169,D47-58,380,39,54,14.043,2.592,0.185,0.722,0.732,1,4,0.98,0.697,0.303,0.871,41.2878,80.2592,0.9439,1,1,431.355,466.907,461.734,153175,147,14951,877.968,415.622,27276.479
1688,8,1371,D18-26,340,36,49,11.818,1.845,0.156,0.735,0.746,1,4,0.932,0.68,0.32,0.904,50.6768,86.5697,0.7083,1,1,438.584,458.695,476.725,153323,148,14972,881.02,418.561,27301.889
1689,8,1327,D18-26,260,27,37,11.118,1.497,0.135,0.73,0.743,1,4,0.815,0.702,0.298,0.71,86.5697,69.9717,0.1917,0,0,394.97,421.475,456.002,153470,149,14993,845.441,405.364,27327.722
1690,8,1039,D94-105,380,39,54,15.253,2.691,0.176,0.722,0.732,1,4,0.724,0.691,0.309,0.615,72.9198,73.8953,0.0134,0,0,427.204,449.243,468.466,153617,150,15014,881.604,416.895,27351.956
1691,8,1194,D94-105,260,27,37,14.99,2.922,0.195,0.73,0.737,1,4,0.955,0.688,0.312,0.75,72.9198,51.8949,0.2883,1,1,431.279,479.148,510.688,153764,151,15035,851.51,407.488,27375.937
1692,8,1213,D86-94,300,29,43,13.23,3.293,0.249,0.674,0.682,1,3,0.967,0.735,0.265,0.88,51.1436,63.5734,0.243,1,1,374.741,397.999,424.156,153906,151,15054,844.19,396.629,27399.103
1693,8,1119,D86-94,300,29,43,17.164,3.81,0.222,0.674,0.685,1,3,0.451,0.692,0.308,0.577,63.5734,49.0043,0.2292,1,1,395.447,435.197,460.018,154048,151,15073,812.672,385.598,27421.596
1694,8,1129,D94-105,460,44,66,16.383,4.399,0.268,0.667,0.673,1,3,0.668,0.67,0.33,0.708,51.8949,77.9945,0.5029,1,1,396.329,441.076,434.139,154189,151,15091,794.047,377.916,27443.278
1695,8,1118,D47-58,420,41,60,13.567,2.689,0.198,0.683,0.695,1,3,0.851,0.674,0.326,0.72,80.2592,87.7229,0.093,0,0,431.894,453.387,481.492,154332,151,15110,826.381,391.733,27467.282
1696,8,1382,D10-18,220,22,31,16.818,2.911,0.173,0.71,0.721,1,4,0.964,0.689,0.311,0.904,40.3663,38.2368,0.0528,0,0,424.941,471.986,475.903,154477,152,15130,843.639,401.725,27491.156
1697,8,1264,D26-35,220,22,31,14.421,2.997,0.208,0.71,0.718,1,4,0.681,0.674,0.326,0.677,43.7219,44.5911,0.0199,0,0,408.789,442.126,457.741,154622,153,15150,870.152,411.005,27514.917
1698,8,1255,D10-18,260,27,37,14.451,2.799,0.194,0.73,0.737,1,4,0.778,0.693,0.307,0.632,40.3663,53.8318,0.3336,1,1,428.576,476.919,472.755,154769,154,15171,848.494,406.433,27539.057
1699,8,1046,D35-47,340,33,49,15.274,3.684,0.241,0.673,0.682,1,3,0.806,0.684,0.316,0.863,54.9833,62.3409,0.1338,0,0,409.289,424.379,446.806,154911,154,15190,822.85,389.018,27561.708
1700,8,1119,D86-94,340,35,49,12.614,1.982,0.157,0.714,0.727,1,4,0.804,0.692,0.308,0.786,49.0043,79.2107,0.6164,1,1,424.343,465.839,456.682,155057,155,15210,825.649,396.12,27586.817
1701,8,1103,D86-94,460,49,66,16.365,2.261,0.138,0.742,0.754,1,4,0.928,0.709,0.291,0.817,79.2107,85.3378,0.0774,0,0,393.442,439.599,452.09,155206,156,15232,889.49,422.685,27611.732
1702,8,1235,D69-77,460,46,66,15.399,3.088,0.201,0.697,0.707,1,4,0.958,0.71,0.29,0.853,78.0903,86.0245,0.1016,0,0,387.008,427.027,432.41,155350,157,15252,836.812,397.43,27635.3
1703,8,1345,D18-26,460,45,66,13.293,3.07,0.231,0.682,0.691,1,3,0.84,0.72,0.28,0.741,86.5697,97.8803,0.1307,0,0,404.075,448.156,441.532,155493,157,15271,815.443,387.678,27658.799
1704,8,1356,D86-94,460,50,66,15.016,1.813,0.121,0.758,0.77,1,4,0.528,0.695,0.305,0.5,79.2107,94.6304,0.1947,0,0,411.384,431.751,461.016,155643,158,15293,876.924,420.56,27684.387
1705,8,1089,D18-26,260,25,37,15.284,3.968,0.26,0.676,0.682,1,3,0.883,0.683,0.317,0.668,86.5697,47.7646,0.4483,1,1,417.367,440.254,468.49,155785,158,15312,842.294,396.154,27706.683
1706,8,1147,D26-35,340,31,49,16.845,4.99,0.296,0.633,0.64,1,3,0.882,0.681,0.319,0.687,43.7219,53.8006,0.2305,1,1,383.63,418.292,420.915,155923,158,15329,815.118,380.189,27727.391
1707,8,1232,D47-58,260,28,37,15.533,2.555,0.165,0.757,0.765,1,4,0.964,0.715,0.285,0.769,80.2592,51.6598,0.3563,1,1,420.811,454.295,480.581,156073,159,15351,898.205,427.885,27752.01
1708,8,1057,D69-77,220,22,31,16.12,2.799,0.174,0.71,0.721,1,4,0.929,0.683,0.317,0.797,78.0903,39.8915,0.4892,1,1,423.604,444.894,492.795,156218,160,15371,846.432,402.703,27776.029
1709,8,1391,D86-94,340,37,49,15.427,1.804,0.117,0.755,0.768,1,4,0.584,0.681,0.319,0.672,79.2107,67.8913,0.1429,0,0,441.231,475.82,517.687,156368,161,15393,857.267,413.309,27801.614
1710,8,1024,D77-86,460,46,66,14.389,2.964,0.206,0.697,0.707,1,4,0.707,0.703,0.297,0.56,72.153,92.0592,0.2759,1,1,430.8,479.751,474.456,156512,162,15413,859.378,405.328,27825.343
1711,8,1106,D86-94,260,27,37,14.331,2.915,0.203,0.73,0.736,1,4,0.497,0.679,0.321,0.564,79.2107,54.2804,0.3147,1,1,436.728,454.665,472.815,156659,163,15434,842.201,404.23,27849.333
1712,8,1297,D10-18,220,21,31,12.638,2.951,0.234,0.677,0.686,1,3,0.96,0.726,0.274,0.826,53.8318,48.9811,0.0901,0,0,423.048,454.418,479.507,156801,163,15453,826.99,391.059,27872.961
1713,8,1346,D10-18,300,28,43,13.541,3.963,0.293,0.651,0.657,1,3,0.828,0.696,0.304,0.752,53.8318,60.4008,0.122,0,0,389.032,415.636,454.191,156941,163,15471,788.007,373.477,27895.116
1714,8,1162,D69-77,380,36,54,18.508,4.694,0.254,0.667,0.675,1,3,0.54,0.721,0.279,0.605,39.8915,57.0325,0.4297,1,1,413.808,459.43,493.128,157082,163,15489,844.084,395.429,27916.414
1715,8,1118,D58-69,260,27,37,13.51,1.909,0.141,0.73,0.743,1,4,0.83,0.726,0.274,0.847,66.3166,57.5823,0.1317,0,0,421.213,452.004,482.658,157229,164,15510,877.909,416.728,27941.711
1716,8,1198,D35-47,380,37,54,12.76,2.685,0.21,0.685,0.696,1,3,0.978,0.689,0.311,0.886,54.9833,84.5754,0.5382,1,1,389.171,413.984,437.995,157372,164,15529,847.852,399.526,27965.732
1717,8,1172,D10-18,380,40,54,12.524,2.363,0.189,0.741,0.748,1,4,0.484,0.707,0.293,0.521,53.8318,91.9373,0.7079,1,1,401.726,434.623,480.307,157521,165,15551,869.628,415.481,27990.504
1718,8,1234,D77-86,460,42,66,14.473,3.918,0.271,0.636,0.646,1,3,0.628,0.719,0.281,0.696,92.0592,85.1077,0.0755,0,0,387.517,417.215,420.32,157659,165,15568,794.586,373.56,28012.629
1719,8,1016,D86-94,260,24,37,15.465,3.964,0.256,0.649,0.658,1,3,0.896,0.687,0.313,0.843,54.2804,45.6974,0.1581,0,0,392.366,422.761,422.534,157798,165,15586,830.329,387.912,28034.768
1720,8,1145,D47-58,340,32,49,13.126,3.137,0.239,0.653,0.664,1,3,0.515,0.734,0.266,0.437,51.6598,70.7827,0.3702,1,1,369.132,408.683,416.312,157938,165,15604,824.805,386.641,28058.008
1721,8,1181,D58-69,380,40,54,14.708,1.969,0.134,0.741,0.753,1,4,0.408,0.703,0.297,0.448,66.3166,78.2859,0.1805,0,0,428.727,459.604,499.096,158087,166,15626,868.635,415.133,28083.294
1722,8,1068,D18-26,260,25,37,12.887,2.886,0.224,0.676,0.686,1,3,0.541,0.695,0.305,0.52,47.7646,56.6487,0.186,0,0,380.959,409.377,459.918,158229,166,15645,843.534,396.588,28106.996
1723,8,1298,D77-86,380,38,54,13.857,2.986,0.215,0.704,0.712,1,4,0.603,0.716,0.284,0.69,92.0592,79.5982,0.1354,0,0,411.228,449.788,458.709,158374,167,15665,863.45,407.763,28130.736
1724,8,1158,D10-18,220,20,31,11.741,3.482,0.297,0.645,0.651,1,3,0.687,0.691,0.309,0.693,91.9373,50.7161,0.4484,1,1,365.216,410.891,413.05,158513,167,15682,820.615,383.989,28153.481
1725,8,1045,D18-26,220,20,31,15.172,4.32,0.285,0.645,0.652,1,3,0.591,0.664,0.336,0.486,47.7646,39.2467,0.1783,0,0,408.338,449.49,439.363,158652,167,15699,821.736,384.382,28175.136
1726,8,1073,D94-105,460,43,66,13.98,4.059,0.29,0.652,0.657,1,3,0.592,0.713,0.287,0.658,77.9945,89.7455,0.1507,0,0,417.509,457.957,485.586,158792,167,15717,782.665,371.66,28197.168
1727,8,1013,D10-18,420,42,60,14.396,3.458,0.24,0.7,0.706,1,4,0.429,0.711,0.289,0.559,50.7161,84.3143,0.6625,1,1,439.066,458.139,490.828,158937,168,15737,833.477,396.717,28220.273
1728,8,1219,D94-105,340,32,49,16.469,4.306,0.261,0.653,0.662,1,3,0.716,0.67,0.33,0.758,77.9945,56.4133,0.2767,1,1,409.376,445.831,440.481,159077,168,15755,818.633,384.481,28241.993
1729,8,1276,D58-69,380,36,54,13.52,3.805,0.281,0.667,0.672,1,3,0.507,0.688,0.312,0.585,66.3166,78.0709,0.1772,0,0,408.633,435.049,443.126,159218,168,15773,804.265,381.493,28264.446
1730,8,1073,D58-69,380,41,54,15.359,2.168,0.141,0.759,0.769,1,4,0.648,0.732,0.268,0.538,66.3166,76.5757,0.1547,0,0,418.28,443.043,478.994,159368,169,15795,870.737,418.647,28289.583
1731,8,1355,D18-26,420,44,60,14.384,2.895,0.201,0.733,0.74,1,4,0.892,0.709,0.291,0.763,47.7646,87.7257,0.8366,1,1,412.581,459.634,470.159,159516,170,15816,854.638,409.123,28313.619
1732,8,1245,D35-47,300,30,43,15.619,3.161,0.202,0.698,0.708,1,4,0.438,0.735,0.265,0.536,84.5754,55.3558,0.3455,1,1,416.357,452.972,496.281,159660,171,15836,816.949,390.583,28337.097
1733,8,1015,D94-105,300,29,43,12.498,2.666,0.213,0.674,0.686,1,3,0.646,0.695,0.305,0.625,56.4133,67.2971,0.1929,0,0,412.417,443.898,465.06,159802,171,15855,805.251,383.001,28361.078
